date,USDMXN,USDTRY,USDILS,USDCNH,USDCNY,USDSGD,USDHKD,USDBRL,USDTWD,USDZAR,USDPLN,USDHUF,USDCZK,USDRUB,USDEUR,USDGBP,USDTRL,USDMAD,USDSOS,USDCHF,USDCAD,USDCOP,USDPEN,USDARS,USDNOK,USDDKK,USDNZD,USDAUD,USDKRW,USDCLP,ARSUSD,ARSCNY,ARSBRL,ARSRUB,ARSEUR,ARSGBP,ARSCHF,ARSCAD,ARSAUD,AUDUSD,AUDTRY,AUDILS,AUDCNY,AUDSGD,AUDHKD,AUDKRW,AUDBRL,AUDTWD,AUDZAR,AUDPLN,AUDHUF,AUDCZK,AUDRUB,AUDEUR,AUDGBP,AUDCHF,AUDCAD,AUDARS,AUDNOK,AUDDKK,AUDNZD,BRLUSD,BRLCNY,BRLKRW,BRLRUB,BRLGBP,BRLCHF,BRLCAD,BRLCLP,BRLEUR,BRLARS,CADMXN,CADUSD,CADTRY,CADILS,CADCNY,CADSGD,CADHKD,CADKRW,CADBRL,CADTWD,CADZAR,CADPLN,CADHUF,CADCZK,CADRUB,CADEUR,CADGBP,CADMAD,CADCHF,CADCOP,CADARS,CADNOK,CADDKK,CADNZD,CADAUD,CHFMXN,CHFUSD,CHFTRY,CHFILS,CHFCNY,CHFSGD,CHFHKD,CHFKRW,CHFBRL,CHFZAR,CHFPLN,CHFHUF,CHFCZK,CHFRUB,CHFEUR,CHFGBP,CHFCAD,CHFNOK,CHFDKK,CHFNZD,CHFAUD,CLPUSD,CNHUSD,CNHHKD,CNYUSD,CNYCNH,CNYSGD,CNYHKD,CNYKRW,CNYTWD,CNYRUB,CNYEUR,CNYGBP,CNYCHF,CNYCAD,CNYNZD,CNYAUD,COPUSD,COPILS,COPEUR,COPPEN,COPARS,CZKUSD,CZKPLN,CZKHUF,CZKRUB,CZKEUR,CZKGBP,CZKCHF,DKKUSD,DKKCNY,DKKRUB,DKKEUR,DKKGBP,DKKCHF,DKKNOK,EURMXN,EURUSD,EURTRY,EURILS,EURCNH,EURCNY,EURSGD,EURHKD,EURKRW,EURBRL,EURTWD,EURZAR,EURPLN,EURHUF,EURCZK,EURRUB,EURGBP,EURTRL,EURMAD,EURSOS,EURCHF,EURCAD,EURCOP,EURPEN,EURARS,EURNOK,EURDKK,EURNZD,EURAUD,EURCLP,GBPMXN,GBPUSD,GBPTRY,GBPILS,GBPCNY,GBPSGD,GBPHKD,GBPKRW,GBPBRL,GBPTWD,GBPZAR,GBPPLN,GBPHUF,GBPCZK,GBPRUB,GBPEUR,GBPMAD,GBPCHF,GBPCAD,GBPCOP,GBPCLP,GBPARS,GBPNOK,GBPDKK,GBPNZD,GBPAUD,HKDUSD,HKDCNH,HKDCNY,HKDSGD,HKDKRW,HKDTWD,HKDZAR,HKDEUR,HKDGBP,HKDCZK,HKDRUB,HKDCHF,HKDCAD,HKDNZD,HKDAUD,HUFUSD,HUFEUR,HUFGBP,HUFCHF,ILSUSD,ILSRUB,ILSEUR,KRWUSD,KRWCNY,KRWHKD,KRWBRL,KRWTWD,KRWRUB,KRWEUR,KRWGBP,KRWCAD,KRWAUD,MADUSD,MADILS,MADZAR,MADRUB
2014-11-09,3,9,44,8,9,25,13,25,14,4,27,16,16,15,32,9,0,0,0,10,24,28,17,39,33,15,19,25,32,37,0,0,0,0,0,0,39,0,82,38,0,0,44,44,29,41,0,0,0,0,32,0,100,31,16,0,19,0,100,0,19,48,0,0,0,41,0,53,0,0,0,0,22,0,44,27,26,36,0,0,47,0,0,47,0,0,10,23,0,23,0,31,43,29,0,0,0,10,32,0,0,0,0,0,34,0,7,0,0,54,6,25,27,51,0,56,0,0,28,22,16,0,0,18,0,0,0,0,0,0,62,0,57,0,27,26,22,0,0,0,0,77,18,0,0,38,0,0,0,0,0,53,20,40,17,27,0,26,33,27,0,19,0,11,16,45,12,12,10,0,40,0,9,24,0,75,0,36,24,41,37,0,0,8,15,32,15,15,9,0,48,0,10,8,20,29,18,6,0,14,14,61,0,0,83,37,41,16,29,43,14,30,0,29,0,0,31,0,0,84,0,0,27,0,0,0,67,0,0,0,47,0,44,0,0,0,0,0,0,0,0,17,40,0
2014-11-16,2,8,30,16,11,43,15,15,22,5,23,16,16,9,30,10,0,100,0,10,24,39,22,0,24,20,19,19,27,19,52,0,0,0,0,0,0,0,0,39,12,0,0,30,40,0,0,0,0,0,0,0,0,42,15,23,18,40,0,0,50,35,0,0,0,0,0,43,0,37,0,28,12,0,0,29,36,27,44,0,0,0,0,0,0,0,18,0,0,0,0,37,0,0,0,0,0,12,0,0,0,0,32,0,0,0,6,0,0,0,3,25,0,0,0,0,0,0,0,0,25,0,51,42,0,32,0,0,34,0,0,0,0,28,41,40,18,0,27,0,60,0,0,0,0,0,0,0,0,0,0,0,16,34,24,41,31,63,29,36,34,36,0,23,22,26,14,13,12,0,0,0,8,29,0,71,36,55,0,57,31,0,0,6,45,0,17,6,7,0,35,45,9,14,24,0,22,7,0,15,22,0,0,0,15,22,32,17,25,0,14,23,0,22,41,38,0,0,0,0,0,61,55,0,0,0,0,78,56,0,20,0,44,0,0,0,0,0,0,0,0,20,22,0
2014-11-23,2,7,57,17,10,29,12,15,12,6,26,29,16,10,26,7,0,0,0,8,22,44,22,0,26,18,19,8,24,24,0,0,0,0,0,0,39,0,0,42,16,44,30,30,45,0,38,0,0,0,0,0,0,26,15,35,21,40,0,0,41,27,0,0,0,0,0,43,50,37,0,0,20,0,0,40,26,22,0,0,0,0,0,0,0,0,10,27,0,23,0,36,0,0,0,41,88,8,32,0,0,76,0,0,0,0,12,0,0,0,4,22,0,0,0,0,29,0,0,21,19,0,100,21,0,47,0,37,34,0,73,0,0,28,0,23,18,65,35,0,60,0,18,0,0,34,0,0,35,0,77,82,14,32,17,27,31,16,29,28,67,30,0,16,9,32,14,15,12,0,91,39,6,33,38,46,0,54,21,28,35,34,0,6,15,32,15,12,5,39,35,44,14,11,22,37,25,6,0,8,14,0,0,0,34,0,32,17,19,39,27,41,100,22,0,38,45,0,0,85,29,0,28,0,0,0,0,38,0,50,20,0,0,0,0,0,0,74,0,0,0,17,33,0
2014-11-30,4,6,87,9,7,34,26,16,19,6,28,25,28,23,19,9,0,0,0,15,29,40,16,41,48,0,20,34,20,16,51,0,0,0,0,0,0,0,0,64,13,0,23,29,41,0,33,17,40,0,0,0,37,37,8,24,21,0,0,0,41,35,0,0,63,0,0,31,0,36,0,27,16,0,0,0,26,20,0,0,0,0,0,48,0,0,16,20,42,25,0,30,0,0,0,36,0,9,0,0,0,28,31,0,0,0,7,16,96,0,6,21,0,30,0,0,0,0,0,0,12,0,0,50,0,31,36,0,0,0,0,0,0,41,0,34,16,0,35,0,0,76,0,0,0,0,0,0,34,0,0,40,0,42,26,77,0,15,12,35,0,25,34,19,23,23,13,32,9,0,0,0,8,29,44,46,0,25,31,14,44,30,29,6,16,27,21,12,11,29,0,0,9,15,17,32,18,7,0,17,16,0,0,0,13,21,38,22,21,29,13,23,0,43,0,41,40,0,0,85,0,60,0,0,0,0,66,100,0,0,20,0,43,0,0,0,0,0,0,0,0,17,30,50
2014-12-07,7,15,89,12,18,41,26,16,14,11,20,29,28,17,38,9,0,0,0,10,21,44,0,0,41,34,22,25,24,16,0,0,0,0,0,0,0,0,0,51,12,50,37,56,55,0,0,22,40,0,0,0,76,42,23,18,25,0,0,0,39,26,0,0,0,0,38,24,0,0,0,0,29,0,0,49,31,52,59,36,0,39,39,37,98,0,31,20,0,23,66,39,0,0,0,36,0,10,0,32,51,57,32,0,0,43,11,0,0,41,3,25,27,39,0,0,0,0,55,0,28,0,69,23,33,40,37,49,0,100,0,0,0,42,69,0,20,33,0,0,0,0,18,0,0,0,0,0,0,0,0,0,35,37,12,61,0,26,26,31,37,42,51,19,23,43,8,24,10,0,0,0,5,27,26,78,47,58,18,21,42,0,30,6,15,28,33,10,9,0,40,39,18,23,27,0,32,4,0,7,13,0,0,0,13,0,22,21,15,0,14,21,0,30,0,38,30,0,0,0,33,0,74,0,0,63,0,38,0,100,0,0,0,0,0,0,0,0,0,0,52,17,38,0
2014-12-14,5,28,53,4,14,46,11,31,10,11,24,71,25,100,30,9,0,0,0,16,34,99,0,27,100,50,22,45,27,28,0,100,0,0,0,0,100,0,0,57,21,45,54,54,61,0,0,23,31,0,0,0,78,47,10,33,25,0,39,0,46,53,91,0,100,43,0,0,0,0,0,0,19,0,23,0,0,53,0,0,0,0,0,0,0,36,0,31,0,44,0,23,0,0,0,37,0,10,0,0,45,43,33,0,0,0,9,11,0,92,3,22,0,50,91,0,35,0,29,0,11,0,70,0,0,29,100,38,0,0,0,0,0,52,28,0,10,0,82,0,0,0,0,0,0,35,0,0,0,0,0,72,25,43,42,0,0,23,35,36,0,68,26,12,22,47,7,100,9,0,0,61,10,32,40,32,0,97,24,26,67,41,41,6,26,0,26,11,7,0,68,0,25,20,29,0,100,9,38,9,20,64,0,0,15,22,23,30,22,0,35,21,39,33,0,0,0,0,73,0,40,0,0,0,42,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,20,41,0
2014-12-21,3,11,20,8,7,22,11,9,14,4,19,89,18,26,22,6,100,0,0,11,24,54,22,0,33,34,21,15,17,20,58,0,0,0,0,0,44,0,0,46,36,0,42,63,21,0,50,33,39,31,36,0,64,51,9,36,14,60,0,0,50,54,0,0,0,0,49,48,0,41,0,0,21,0,33,30,0,39,0,0,0,0,0,0,0,30,10,39,0,53,54,26,0,0,0,0,0,9,0,0,0,0,0,0,39,0,20,12,0,0,5,24,0,51,74,0,0,43,0,0,16,0,0,19,0,31,0,55,0,0,0,0,0,0,42,70,18,37,30,46,67,87,0,0,0,0,0,0,0,66,0,46,0,27,21,40,0,30,23,14,0,23,0,25,24,48,10,24,5,0,46,0,4,22,0,48,0,53,18,23,50,0,0,6,22,31,17,12,4,44,0,0,22,12,17,0,40,5,55,18,11,52,0,0,19,25,11,18,19,0,15,0,0,28,0,42,0,0,0,0,0,0,0,46,46,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
2014-12-28,2,9,38,9,8,30,11,11,7,5,32,64,0,21,35,7,0,0,0,10,24,30,19,43,57,16,28,26,9,18,0,0,0,0,0,0,43,0,0,28,0,0,38,28,28,0,0,0,0,0,0,0,0,54,12,54,23,45,0,0,49,0,0,0,0,0,0,25,0,0,0,0,20,57,0,30,29,25,0,38,0,0,42,0,0,0,18,0,0,39,0,50,0,31,0,39,0,5,36,0,42,0,0,0,0,0,7,0,0,60,3,23,0,25,97,0,0,0,41,0,0,0,0,25,0,0,44,0,37,0,0,77,0,0,0,29,16,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,16,43,20,45,0,31,27,39,0,26,0,12,33,61,12,22,13,55,50,43,4,24,0,24,38,44,0,44,51,33,0,4,28,31,25,11,8,0,33,0,9,12,51,0,24,7,40,12,12,68,0,0,15,0,17,9,32,0,29,30,0,35,0,41,0,0,0,71,0,0,30,50,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
2015-01-04,5,9,50,10,10,37,12,22,14,6,46,67,47,21,61,11,0,41,0,20,29,53,16,0,58,26,31,23,20,46,37,0,0,0,0,0,0,0,0,50,20,0,29,29,50,0,32,38,77,0,31,60,0,44,8,46,20,38,0,41,72,50,0,0,0,0,0,0,48,0,0,0,25,0,24,77,25,50,42,0,38,0,0,0,0,39,30,20,0,45,0,49,61,0,0,35,0,7,0,45,0,28,0,0,0,0,15,0,0,45,7,31,0,58,0,0,0,37,0,0,18,0,50,14,0,71,35,0,37,0,0,0,0,27,27,23,17,0,0,0,0,0,0,0,0,0,0,0,34,0,0,40,25,60,35,0,0,33,100,43,0,40,0,27,21,86,17,21,16,37,52,38,7,46,44,59,0,42,15,55,63,38,0,8,19,31,29,11,9,0,34,0,15,21,38,31,10,10,0,24,23,0,0,0,50,0,10,29,15,0,26,43,0,21,0,0,43,0,52,0,28,44,36,40,40,46,0,37,0,0,26,0,0,0,0,0,0,54,0,0,0,33,26,97
2015-01-11,5,10,60,11,11,42,22,17,14,5,47,76,40,22,70,10,0,24,0,100,38,47,24,22,28,15,36,23,23,16,0,0,0,0,0,0,0,0,0,48,12,0,19,39,44,0,0,16,86,0,0,0,0,90,14,100,20,38,0,55,56,46,0,0,0,0,72,35,65,35,0,0,29,0,21,28,25,33,84,0,0,40,0,0,0,52,17,0,41,66,0,67,0,27,0,35,64,100,62,30,42,100,56,0,33,41,100,100,100,100,100,100,52,54,63,0,44,0,29,20,19,0,0,31,0,26,0,0,0,0,0,0,0,26,27,22,20,32,26,0,0,0,17,0,0,32,0,0,45,0,0,39,15,66,40,65,0,48,75,56,32,54,42,35,46,100,27,21,19,0,39,38,100,31,65,47,0,77,28,29,69,29,0,8,24,27,16,11,11,0,25,85,5,14,42,27,17,15,40,72,21,0,0,0,35,0,19,34,25,0,13,20,36,42,0,0,0,0,0,82,0,0,26,39,0,45,64,0,0,0,0,0,42,0,0,0,0,0,0,0,0,16,41,36
2015-01-18,4,10,72,18,16,41,24,23,26,5,79,100,35,12,91,10,0,23,0,48,62,34,0,29,32,46,24,25,14,45,49,0,0,0,61,0,0,0,0,52,15,71,33,53,30,0,31,28,38,45,0,0,0,54,16,44,11,38,49,40,34,23,0,0,0,0,0,27,0,0,0,26,49,0,28,55,50,62,41,0,0,42,36,34,0,0,34,21,0,22,0,37,41,0,0,58,0,40,53,60,82,78,0,0,48,41,38,30,0,56,76,60,51,85,62,0,35,36,26,0,11,0,0,43,0,26,59,35,0,0,0,0,0,0,39,22,21,42,25,0,0,0,0,0,0,32,0,0,100,64,0,44,19,83,36,58,0,64,73,97,0,46,28,31,59,80,17,13,22,0,42,0,70,84,0,51,0,45,100,29,40,29,0,8,28,0,19,13,9,37,25,32,9,21,50,27,27,20,0,43,32,0,0,0,22,24,33,16,14,0,0,0,31,36,0,39,31,0,0,0,0,0,26,0,39,0,0,0,0,0,26,0,41,0,0,0,48,0,0,0,0,18,29,0
2015-01-25,5,17,53,15,17,58,22,17,9,7,49,65,33,20,72,12,0,0,0,29,57,38,54,22,35,23,45,44,25,17,0,0,0,0,0,0,0,0,0,66,17,41,49,94,55,0,0,21,28,0,0,0,0,32,18,30,25,0,48,0,29,32,0,0,0,0,0,36,0,50,0,35,51,66,21,91,100,48,41,0,34,0,0,34,68,0,21,47,0,44,0,64,0,0,0,49,0,25,0,30,0,46,30,0,43,40,61,15,0,77,43,41,0,54,0,0,24,36,26,0,29,0,0,34,0,30,0,46,42,0,0,0,71,0,0,33,17,0,33,0,0,0,17,0,0,63,0,0,33,0,0,77,29,75,42,64,0,37,69,100,83,42,72,34,29,73,15,22,23,0,0,0,38,65,28,51,33,31,32,38,70,28,28,8,35,57,23,9,12,32,42,31,11,25,25,0,24,19,34,29,30,0,0,0,16,30,27,45,23,0,25,57,0,0,0,71,28,0,50,91,0,0,35,0,42,0,63,36,43,61,33,0,0,0,0,0,44,0,0,0,0,32,37,47
2015-02-01,4,16,36,26,18,44,13,17,9,9,32,79,28,14,53,12,0,0,0,21,66,53,18,37,38,23,0,47,25,40,0,0,0,0,0,0,0,0,0,79,11,41,42,80,48,0,36,31,28,0,0,0,0,74,28,38,22,0,0,0,34,51,0,0,0,0,0,50,0,35,0,34,41,50,0,73,25,34,41,0,0,0,0,0,0,0,15,19,0,25,0,100,41,0,0,34,63,13,31,40,36,36,0,0,0,40,40,11,0,0,23,59,34,24,0,0,0,0,35,22,0,0,0,22,0,30,0,35,42,0,52,0,0,0,26,37,14,41,0,0,0,0,34,0,0,32,0,0,60,0,55,0,45,56,23,26,28,47,57,83,45,42,0,19,34,52,12,14,19,0,0,0,21,49,21,29,0,47,99,19,70,37,0,7,41,30,14,9,10,31,28,31,11,13,26,40,10,10,0,32,20,0,0,0,20,27,33,30,41,28,19,0,0,23,0,35,65,0,0,61,0,0,26,0,0,0,0,0,39,0,19,0,0,0,0,0,44,0,0,0,0,0,34,35
2015-02-08,5,19,30,7,11,31,9,26,10,12,22,80,21,11,44,9,0,23,0,12,33,46,0,22,35,23,47,12,26,0,0,0,0,0,0,0,0,0,0,54,0,41,29,49,45,51,31,16,28,26,0,0,0,46,12,27,23,38,0,0,37,67,0,0,0,0,0,46,0,0,0,0,32,100,0,72,25,22,41,33,39,0,0,0,68,33,15,19,0,33,0,65,0,0,0,0,0,14,41,30,0,40,90,52,43,0,13,15,0,44,13,41,44,21,63,0,36,0,0,0,22,0,0,26,0,26,0,46,0,0,0,0,0,26,60,38,21,0,25,0,0,0,0,0,0,36,0,0,76,0,0,0,15,49,19,33,29,15,54,50,63,53,48,11,36,68,10,11,17,0,38,0,19,34,21,20,0,31,44,33,64,28,0,7,28,26,20,9,11,0,36,0,10,7,21,0,19,10,0,22,15,44,0,0,30,21,36,46,25,28,13,19,0,28,0,47,42,0,50,0,28,0,0,39,44,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,16,35,0
2015-02-15,3,8,36,7,8,15,10,15,8,6,14,46,27,7,34,11,0,0,0,16,39,42,22,22,43,28,0,23,14,23,37,0,0,0,0,0,75,0,0,38,16,0,22,36,53,39,43,21,0,0,0,0,0,29,16,47,9,0,36,0,40,66,0,0,0,40,0,47,0,0,0,0,22,0,29,30,26,26,0,0,0,0,0,0,0,26,26,0,0,0,0,41,0,0,0,40,0,14,32,0,0,37,0,0,0,41,26,16,69,40,12,38,0,24,0,0,25,0,0,20,16,52,49,12,0,0,0,35,0,71,0,68,0,0,40,0,14,32,26,40,0,0,0,0,0,0,0,0,58,57,0,0,15,53,20,0,33,22,36,34,32,29,25,16,18,28,27,14,12,0,52,100,17,40,22,55,0,60,57,35,38,29,0,7,38,27,14,10,5,0,59,0,8,16,42,31,21,11,47,27,21,0,0,0,25,28,22,32,28,0,13,34,32,42,0,0,29,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41
2015-02-22,4,14,41,11,18,41,11,26,7,6,24,78,23,8,39,9,0,0,0,16,38,64,16,58,14,23,26,32,44,17,36,0,0,0,0,0,0,0,0,51,11,0,28,21,34,0,47,0,28,0,0,0,0,35,12,15,34,0,0,0,26,63,0,0,0,0,0,30,0,46,53,0,27,0,21,37,43,28,0,45,0,0,0,39,0,100,25,0,40,22,0,32,0,0,0,38,0,16,61,0,0,72,40,0,32,0,10,10,68,0,13,27,25,42,62,52,24,62,0,19,17,0,0,41,0,0,0,0,31,0,0,0,0,26,76,32,17,31,0,0,0,0,0,0,60,32,0,0,33,0,0,39,0,45,19,29,0,26,19,29,0,31,24,16,13,37,13,8,14,0,38,42,12,41,21,44,0,27,43,24,46,28,0,8,28,0,24,8,5,0,25,0,11,16,31,27,17,11,34,29,28,88,0,0,22,30,21,24,15,27,19,0,31,41,0,0,0,0,50,0,27,42,0,45,39,0,0,41,0,0,0,0,41,0,0,0,0,0,0,0,0,18,43,0
2015-03-01,3,27,47,13,19,45,18,43,14,7,35,74,17,6,46,11,68,35,0,15,31,26,27,64,63,25,19,35,28,30,0,0,0,0,60,0,0,0,0,50,13,55,42,31,42,0,31,24,0,0,0,0,0,24,12,26,23,0,0,0,36,40,0,0,0,0,0,34,0,69,0,0,38,50,31,43,0,22,41,0,34,0,36,34,0,25,12,0,0,22,0,43,0,0,0,0,62,10,70,60,0,36,0,0,0,0,21,0,0,0,13,67,0,41,61,0,32,0,0,19,15,0,0,43,0,0,0,34,0,69,51,0,0,0,45,65,20,0,34,0,0,0,0,49,0,42,0,0,66,0,0,44,24,61,24,67,28,37,38,42,31,26,41,36,18,73,20,9,17,0,41,0,13,32,28,69,33,34,28,34,31,0,0,7,25,30,21,5,7,0,43,31,8,31,29,27,28,13,0,16,18,0,0,0,18,20,27,19,14,0,38,33,62,20,0,0,0,0,0,60,0,0,35,39,0,0,0,48,39,0,28,0,41,0,0,0,0,0,0,0,0,16,28,35
2015-03-08,6,21,47,16,14,63,24,51,23,9,73,54,50,7,95,16,0,0,0,21,41,71,21,21,49,36,19,34,36,23,0,0,77,0,0,0,0,0,0,51,26,82,47,42,79,0,46,24,37,0,30,0,0,46,20,33,23,0,0,0,34,45,0,51,0,39,0,51,0,34,0,0,37,57,21,37,25,22,41,33,0,0,0,34,0,33,19,22,0,50,0,33,40,0,0,34,62,16,0,0,47,0,0,0,0,54,17,10,0,0,4,27,0,32,0,0,36,0,0,0,26,0,94,27,0,0,0,0,42,0,69,0,0,0,56,29,15,70,37,0,0,0,17,0,0,42,0,0,33,55,0,0,0,90,53,100,57,68,61,75,31,63,41,41,38,67,17,13,24,0,75,37,12,51,21,60,44,47,35,43,70,42,28,10,30,0,19,8,7,0,63,34,11,23,26,30,10,25,0,21,30,65,43,0,48,20,45,35,20,0,13,0,0,35,37,70,0,0,0,0,0,0,51,52,39,43,0,35,0,0,0,0,41,0,0,0,0,0,22,0,0,21,20,35
2015-03-15,3,23,83,13,13,69,25,42,16,12,46,64,35,7,81,11,0,46,0,22,47,60,15,21,76,43,40,27,33,27,0,0,0,0,0,0,0,0,0,47,26,0,33,35,41,38,83,0,28,0,0,58,0,74,19,22,20,75,0,0,54,33,0,0,0,0,0,58,0,0,0,26,46,50,30,45,25,38,0,0,0,41,0,0,0,25,13,22,0,22,0,51,0,0,0,34,0,15,0,30,0,26,59,0,32,0,19,10,0,0,12,35,0,21,0,0,0,0,0,0,10,0,0,17,0,0,0,34,36,0,0,0,41,0,38,25,20,31,100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,79,29,45,38,66,57,66,31,35,36,26,33,39,10,10,18,0,0,0,11,42,36,50,0,84,47,19,63,28,0,10,25,39,20,14,11,27,61,0,11,11,26,0,16,17,0,25,17,0,0,0,36,41,36,23,34,28,19,38,61,20,0,35,57,64,0,0,0,42,26,0,77,0,0,0,0,0,22,0,41,0,0,0,0,0,21,0,0,16,48,35
2015-03-22,3,16,32,19,9,57,14,46,12,11,44,59,30,5,58,10,0,25,0,11,30,28,25,0,68,15,22,29,15,42,0,0,0,0,0,0,0,0,0,47,33,44,21,26,25,0,89,20,0,0,0,0,44,49,13,29,34,0,0,0,50,48,0,0,0,0,0,55,0,50,0,28,34,54,0,54,44,67,0,0,0,0,39,0,0,0,20,27,0,27,49,22,0,0,0,36,0,11,0,0,51,50,59,0,0,0,7,15,0,0,12,23,27,0,90,0,0,52,0,0,16,0,52,38,0,37,0,49,51,0,55,0,0,28,48,0,14,33,27,0,0,0,18,52,0,34,0,0,0,0,0,0,14,67,31,55,0,23,29,59,34,38,39,29,34,56,8,7,12,0,0,40,8,35,34,32,0,18,16,41,64,30,0,7,16,28,15,6,7,0,46,34,12,17,27,33,11,13,0,16,18,0,0,41,19,0,39,31,25,30,14,37,0,44,0,51,30,0,0,0,0,0,0,48,0,0,0,0,0,0,21,0,44,0,0,0,0,75,0,0,0,0,46,38
2015-03-29,3,17,59,5,11,37,9,33,19,8,36,57,32,4,47,10,0,24,0,11,26,21,19,0,47,24,37,32,32,17,0,0,0,0,0,0,0,0,0,40,20,0,20,40,32,0,32,16,29,0,31,0,0,37,12,45,35,39,0,0,49,66,0,0,0,0,100,41,0,36,0,0,31,51,0,0,30,49,0,0,0,0,37,35,0,0,15,39,0,23,0,31,0,0,0,70,0,8,43,0,0,0,0,0,100,0,14,0,0,0,7,28,0,38,0,0,0,50,0,0,27,0,49,13,0,36,0,35,0,0,0,0,0,0,0,22,20,0,0,40,0,0,0,0,0,33,0,0,39,0,0,53,14,62,22,60,30,38,71,52,37,25,27,32,19,41,15,6,17,0,45,0,9,26,58,23,0,21,39,34,57,29,28,7,14,27,19,8,4,43,29,32,7,11,26,0,17,14,0,19,19,0,0,0,21,36,22,34,19,0,0,30,86,37,0,0,0,0,0,0,38,0,0,0,0,45,65,0,0,0,0,0,43,0,0,0,60,0,0,0,100,0,38,36
2015-04-05,4,19,38,10,10,70,21,32,9,6,25,41,36,7,33,9,0,35,0,10,31,50,0,0,36,13,18,20,22,23,0,0,0,0,0,0,38,74,0,50,0,0,39,75,31,0,32,21,0,27,31,0,73,76,12,23,12,0,0,41,40,23,0,0,0,0,0,27,65,0,0,0,22,56,0,30,25,19,0,0,0,0,100,0,0,0,13,19,0,22,0,70,42,0,0,0,0,11,0,0,0,37,0,0,0,0,10,16,0,39,7,33,26,29,0,0,0,0,26,0,18,0,0,12,0,0,47,36,0,0,0,0,0,27,31,22,14,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,18,56,9,34,0,15,47,30,32,29,28,18,32,50,10,10,15,0,39,0,7,44,33,41,0,35,15,0,56,39,0,8,14,0,14,17,7,29,26,33,7,7,27,37,19,14,47,17,14,0,0,52,18,24,21,27,14,0,0,34,32,36,0,55,29,0,0,0,0,43,0,43,0,0,0,0,40,0,26,0,0,0,0,0,0,0,0,0,0,16,41,0
2015-04-12,3,21,41,7,11,62,25,31,25,7,35,50,15,10,52,11,0,31,0,11,49,62,31,22,35,35,35,27,19,23,0,0,0,0,0,0,0,0,0,55,30,0,48,35,48,51,0,0,37,0,0,0,36,60,6,30,31,0,0,0,55,24,0,0,0,0,0,20,0,69,0,0,32,50,0,37,0,28,41,0,0,0,36,0,0,0,17,21,0,44,0,43,0,0,0,0,0,8,35,52,36,27,60,0,0,0,10,11,0,51,14,41,0,0,0,0,0,0,0,0,12,0,0,47,0,0,0,0,42,0,0,87,41,0,26,25,21,36,0,0,0,0,17,0,0,58,0,0,0,55,0,39,27,55,45,37,0,32,58,50,0,39,24,21,18,46,12,11,14,0,41,0,9,63,23,30,33,48,15,27,77,0,37,8,15,34,0,11,13,0,100,32,0,21,15,27,37,11,0,14,22,0,0,0,0,21,18,22,41,28,38,25,31,35,0,36,0,0,0,0,27,0,0,39,0,0,64,0,0,0,39,0,0,0,0,0,89,0,0,0,0,33,17,0
2015-04-19,5,16,36,9,8,44,19,27,16,8,25,14,46,4,34,6,62,31,0,12,40,36,0,0,45,14,26,49,22,15,36,0,0,0,0,0,37,0,0,45,19,0,33,31,22,0,0,14,0,0,30,0,0,46,12,22,13,0,0,0,44,56,0,0,0,0,0,29,0,52,0,0,29,49,21,50,50,22,0,0,34,0,0,0,0,0,19,48,0,29,0,43,0,0,0,0,0,7,0,30,0,41,30,0,0,41,17,36,0,0,7,35,26,24,0,0,0,48,0,0,10,0,0,30,0,0,34,35,0,0,0,0,0,34,26,37,13,41,0,39,61,0,17,0,0,0,0,81,0,0,0,0,0,49,21,64,29,29,23,42,32,31,24,34,36,46,10,8,11,0,38,48,10,43,21,36,0,31,22,24,28,0,0,9,20,26,22,10,12,28,25,0,13,21,33,0,13,9,0,12,22,0,0,0,20,20,27,15,46,0,13,58,0,20,0,35,28,0,0,0,0,0,26,0,0,0,0,36,0,0,19,0,0,0,0,0,0,52,0,0,0,17,23,0
2015-04-26,3,19,42,11,8,73,15,32,19,8,33,35,21,4,46,10,0,24,0,14,28,22,16,59,46,18,24,28,20,28,37,0,0,0,0,0,37,0,0,54,11,0,0,32,56,0,32,19,0,0,0,0,0,54,9,22,37,38,0,0,42,49,0,0,0,39,0,35,0,35,0,0,42,50,21,29,0,35,0,0,0,37,98,0,0,0,17,42,0,22,0,29,0,0,0,0,0,13,0,30,0,36,69,0,0,0,7,11,0,0,7,31,0,31,0,0,24,0,26,26,15,0,48,24,0,27,0,0,0,0,0,0,56,26,26,32,17,31,0,0,0,0,0,0,0,0,0,0,0,74,0,39,0,55,44,39,0,32,16,42,32,18,36,11,13,68,10,9,9,0,39,0,7,47,24,44,58,28,16,34,60,29,0,10,26,27,16,8,12,56,43,32,14,12,25,27,14,10,35,17,17,0,0,0,24,31,18,20,14,0,26,33,31,21,0,0,29,0,0,0,55,0,26,0,52,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,33,47
