AUDUSD,6-Dec-15,51,AUD,USD
AUDUSD,13-Dec-15,48,AUD,USD
AUDUSD,20-Dec-15,32,AUD,USD
AUDUSD,27-Dec-15,25,AUD,USD
AUDUSD,3-Jan-16,39,AUD,USD
AUDUSD,10-Jan-16,38,AUD,USD
AUDUSD,17-Jan-16,47,AUD,USD
AUDUSD,24-Jan-16,34,AUD,USD
AUDUSD,31-Jan-16,49,AUD,USD
AUDUSD,7-Feb-16,51,AUD,USD
AUDUSD,14-Feb-16,38,AUD,USD
AUDUSD,21-Feb-16,44,AUD,USD
AUDUSD,28-Feb-16,66,AUD,USD
AUDUSD,6-Mar-16,47,AUD,USD
AUDUSD,13-Mar-16,57,AUD,USD
AUDUSD,20-Mar-16,39,AUD,USD
AUDUSD,27-Mar-16,55,AUD,USD
AUDUSD,3-Apr-16,42,AUD,USD
AUDUSD,10-Apr-16,40,AUD,USD
AUDUSD,17-Apr-16,53,AUD,USD
AUDUSD,24-Apr-16,38,AUD,USD
AUDUSD,1-May-16,88,AUD,USD
AUDUSD,8-May-16,67,AUD,USD
AUDUSD,15-May-16,48,AUD,USD
AUDUSD,22-May-16,30,AUD,USD
AUDUSD,29-May-16,39,AUD,USD
AUDUSD,5-Jun-16,49,AUD,USD
AUDUSD,12-Jun-16,40,AUD,USD
AUDUSD,19-Jun-16,48,AUD,USD
AUDUSD,26-Jun-16,55,AUD,USD
AUDUSD,3-Jul-16,44,AUD,USD
AUDUSD,10-Jul-16,50,AUD,USD
AUDUSD,17-Jul-16,50,AUD,USD
AUDUSD,24-Jul-16,46,AUD,USD
AUDUSD,31-Jul-16,54,AUD,USD
AUDUSD,7-Aug-16,66,AUD,USD
AUDUSD,14-Aug-16,56,AUD,USD
AUDUSD,21-Aug-16,39,AUD,USD
AUDUSD,28-Aug-16,42,AUD,USD
AUDUSD,4-Sep-16,35,AUD,USD
AUDUSD,11-Sep-16,42,AUD,USD
AUDUSD,18-Sep-16,39,AUD,USD
AUDUSD,25-Sep-16,50,AUD,USD
AUDUSD,2-Oct-16,24,AUD,USD
AUDUSD,9-Oct-16,28,AUD,USD
AUDUSD,16-Oct-16,40,AUD,USD
AUDUSD,23-Oct-16,39,AUD,USD
AUDUSD,30-Oct-16,32,AUD,USD
AUDUSD,6-Nov-16,67,AUD,USD
AUDUSD,13-Nov-16,28,AUD,USD
AUDUSD,20-Nov-16,31,AUD,USD
AUDUSD,27-Nov-16,29,AUD,USD
AUDUSD,4-Dec-16,42,AUD,USD
AUDUSD,11-Dec-16,39,AUD,USD
AUDUSD,18-Dec-16,48,AUD,USD
AUDUSD,25-Dec-16,32,AUD,USD
AUDUSD,1-Jan-17,55,AUD,USD
AUDUSD,8-Jan-17,44,AUD,USD
AUDUSD,15-Jan-17,41,AUD,USD
AUDUSD,22-Jan-17,42,AUD,USD
AUDUSD,29-Jan-17,31,AUD,USD
