This file was downloaded on March 13 2018 7:45:12 PM UTC-07:00
Keywords,mattress
Date Range,2015-03-12 - 2018-03-11
Buyer Country: ,AU
Category: ,Mattresses
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-04-23,110,75.48 USD,8302.76 USD
2016-04-24,144,80.82 USD,11638.58 USD
2016-04-25,121,73.14 USD,8849.77 USD
2016-04-26,126,76.77 USD,9673.06 USD
2016-04-27,144,66.65 USD,9597.64 USD
2016-04-28,136,65.09 USD,8852.80 USD
2016-04-29,134,66.31 USD,8885.39 USD
2016-04-30,147,66.50 USD,9775.94 USD
2016-05-01,131,68.97 USD,9035.66 USD
2016-05-02,141,62.25 USD,8777.52 USD
2016-05-03,129,68.36 USD,8818.60 USD
2016-05-04,130,68.00 USD,8839.76 USD
2016-05-05,100,70.23 USD,7022.98 USD
2016-05-06,82,73.84 USD,6055.02 USD
2016-05-07,103,79.36 USD,8173.58 USD
2016-05-08,149,57.16 USD,8516.12 USD
2016-05-09,140,67.82 USD,9494.15 USD
2016-05-10,147,58.52 USD,8602.23 USD
2016-05-11,124,74.27 USD,9209.26 USD
2016-05-12,117,88.42 USD,10344.87 USD
2016-05-13,92,63.79 USD,5868.52 USD
2016-05-14,118,60.38 USD,7124.43 USD
2016-05-15,175,71.86 USD,12575.23 USD
2016-05-16,181,70.07 USD,12682.30 USD
2016-05-17,155,63.96 USD,9914.55 USD
2016-05-18,150,56.29 USD,8443.32 USD
2016-05-19,91,62.73 USD,5708.11 USD
2016-05-20,84,49.50 USD,4158.08 USD
2016-05-21,124,66.38 USD,8231.02 USD
2016-05-22,176,77.91 USD,13711.96 USD
2016-05-23,146,65.20 USD,9519.03 USD
2016-05-24,141,70.64 USD,9959.63 USD
2016-05-25,151,47.98 USD,7244.56 USD
2016-05-26,118,70.20 USD,8283.28 USD
2016-05-27,121,75.92 USD,9186.00 USD
2016-05-28,113,68.37 USD,7725.68 USD
2016-05-29,159,75.38 USD,11984.67 USD
2016-05-30,181,79.69 USD,14423.19 USD
2016-05-31,123,75.25 USD,9255.45 USD
2016-06-01,116,80.49 USD,9336.48 USD
2016-06-02,130,65.05 USD,8456.00 USD
2016-06-03,102,60.50 USD,6171.06 USD
2016-06-04,129,76.54 USD,9873.34 USD
2016-06-05,129,80.46 USD,10379.10 USD
2016-06-06,117,84.53 USD,9889.52 USD
2016-06-07,175,82.06 USD,14359.90 USD
2016-06-08,145,72.65 USD,10534.30 USD
2016-06-09,99,85.95 USD,8509.40 USD
2016-06-10,95,77.79 USD,7390.36 USD
2016-06-11,113,76.15 USD,8605.12 USD
2016-06-12,131,76.20 USD,9982.45 USD
2016-06-13,123,90.33 USD,11111.06 USD
2016-06-14,150,80.01 USD,12001.45 USD
2016-06-15,100,103.89 USD,10389.27 USD
2016-06-16,90,85.99 USD,7738.65 USD
2016-06-17,112,85.35 USD,9559.12 USD
2016-06-18,147,73.04 USD,10736.69 USD
2016-06-19,140,82.91 USD,11606.95 USD
2016-06-20,158,71.02 USD,11221.05 USD
2016-06-21,159,89.43 USD,14219.31 USD
2016-06-22,154,82.95 USD,12774.61 USD
2016-06-23,114,59.08 USD,6734.95 USD
2016-06-24,94,90.54 USD,8510.65 USD
2016-06-25,138,71.16 USD,9819.61 USD
2016-06-26,127,60.76 USD,7716.74 USD
2016-06-27,176,72.75 USD,12804.63 USD
2016-06-28,146,90.81 USD,13258.68 USD
2016-06-29,162,90.20 USD,14612.56 USD
2016-06-30,147,79.18 USD,11639.28 USD
2016-07-01,105,70.15 USD,7365.54 USD
2016-07-02,95,84.09 USD,7988.46 USD
2016-07-03,161,77.09 USD,12411.15 USD
2016-07-04,153,99.93 USD,15288.57 USD
2016-07-05,129,77.50 USD,9997.33 USD
2016-07-06,124,89.00 USD,11035.98 USD
2016-07-07,100,72.91 USD,7291.29 USD
2016-07-08,112,67.70 USD,7582.78 USD
2016-07-09,103,76.16 USD,7844.17 USD
2016-07-10,143,68.44 USD,9787.48 USD
2016-07-11,134,65.24 USD,8741.58 USD
2016-07-12,139,72.39 USD,10061.53 USD
2016-07-13,149,62.61 USD,9329.46 USD
2016-07-14,102,76.19 USD,7771.62 USD
2016-07-15,106,69.52 USD,7369.44 USD
2016-07-16,121,65.65 USD,7943.95 USD
2016-07-17,156,73.51 USD,11467.81 USD
2016-07-18,161,65.14 USD,10487.03 USD
2016-07-19,144,95.72 USD,13783.20 USD
2016-07-20,127,66.26 USD,8414.93 USD
2016-07-21,117,72.11 USD,8436.96 USD
2016-07-22,106,60.04 USD,6364.40 USD
2016-07-23,136,60.91 USD,8283.41 USD
2016-07-24,146,69.23 USD,10107.20 USD
2016-07-25,110,74.01 USD,8141.44 USD
2016-07-26,106,93.40 USD,9900.14 USD
2016-07-27,124,98.48 USD,12211.71 USD
2016-07-28,100,75.06 USD,7505.92 USD
2016-07-29,107,68.25 USD,7302.40 USD
2016-07-30,134,74.39 USD,9967.74 USD
2016-07-31,155,66.67 USD,10334.01 USD
2016-08-01,152,76.19 USD,11580.20 USD
2016-08-02,135,67.43 USD,9102.48 USD
2016-08-03,141,84.77 USD,11953.18 USD
2016-08-04,118,106.30 USD,12543.61 USD
2016-08-05,117,108.74 USD,12722.83 USD
2016-08-06,134,103.18 USD,13826.43 USD
2016-08-07,173,93.73 USD,16215.75 USD
2016-08-08,167,96.15 USD,16056.31 USD
2016-08-09,143,98.77 USD,14124.15 USD
2016-08-10,144,103.32 USD,14878.19 USD
2016-08-11,192,87.43 USD,16786.93 USD
2016-08-12,116,96.72 USD,11219.21 USD
2016-08-13,134,88.91 USD,11913.46 USD
2016-08-14,190,81.90 USD,15560.80 USD
2016-08-15,166,90.15 USD,14964.09 USD
2016-08-16,151,92.18 USD,13919.20 USD
2016-08-17,121,107.46 USD,13002.74 USD
2016-08-18,128,77.04 USD,9861.07 USD
2016-08-19,92,93.89 USD,8637.77 USD
2016-08-20,125,87.97 USD,10995.70 USD
2016-08-21,153,86.57 USD,13245.79 USD
2016-08-22,159,96.12 USD,15283.57 USD
2016-08-23,118,93.58 USD,11042.49 USD
2016-08-24,152,85.84 USD,13047.42 USD
2016-08-25,133,93.61 USD,12450.43 USD
2016-08-26,115,106.86 USD,12289.09 USD
2016-08-27,117,83.16 USD,9729.73 USD
2016-08-28,146,91.33 USD,13333.99 USD
2016-08-29,166,71.08 USD,11798.79 USD
2016-08-30,143,88.27 USD,12622.09 USD
2016-08-31,115,78.94 USD,9078.26 USD
2016-09-01,149,112.54 USD,16768.28 USD
2016-09-02,133,95.28 USD,12671.65 USD
2016-09-03,143,72.61 USD,10383.09 USD
2016-09-04,178,78.41 USD,13957.38 USD
2016-09-05,142,97.08 USD,13784.93 USD
2016-09-06,128,86.95 USD,11129.39 USD
2016-09-07,126,80.15 USD,10098.44 USD
2016-09-08,120,88.93 USD,10671.98 USD
2016-09-09,132,101.08 USD,13341.97 USD
2016-09-10,151,72.82 USD,10995.36 USD
2016-09-11,161,76.48 USD,12313.74 USD
2016-09-12,136,82.01 USD,11153.36 USD
2016-09-13,125,80.42 USD,10052.70 USD
2016-09-14,133,93.14 USD,12387.40 USD
2016-09-15,120,80.03 USD,9604.15 USD
2016-09-16,111,82.44 USD,9151.08 USD
