index,row_count,id,title,link,make,model,series,transmission,price,milage,age,age_rating,milage_rating,price_rating,sum_rating,market_price,price_difference,date_added,prid
,23,SSE-AD-6112595,2012 BMW 320i F30 Auto,https://www.carsales.com.au/cars/details/BMW-320i-2012/SSE-AD-6112595/?gts=SSE-AD-6112595&gtssaleid=SSE-AD-6112595&rankingType=Spotlight,BMW,320i,F30,Auto,19700.0,112300.0,7,-0.05141998056631434,-0.6357552817132917,0.4960877539410487,0.1653327178302486,25176,5476,2019-06-06 11:57:56,28628
,158,OAG-AD-17297434,2012 Honda Civic VTi-LN Auto,https://www.carsales.com.au/cars/details/Honda-Civic-2012/OAG-AD-17297434/?Cr=36,Honda,Civic,VTi-LN,Auto,13990.0,107494.0,7,0.12886337705950243,-0.3170657890930572,0.22342000830692302,0.1649918237941571,16372,2382,2019-07-06 07:20:34,31172
,163,SSE-AD-4081044,2012 Audi A3 Attraction Auto MY13,https://www.carsales.com.au/cars/details/2012-audi-a3-attraction-auto-my13/SSE-AD-4081044/?Cr=262,Audi,A3,Attraction  MY13,MY13,17500.0,88000.0,7,-0.8661879278476802,-1.0618106468124835,1.0511289630023697,0.163577667534462,19905,2405,2019-10-17 05:44:03,33366
,73,OAG-AD-17253471,2015 Volkswagen Polo GTI 6R Manual,https://www.carsales.com.au/cars/details/Volkswagen-Polo-2015/OAG-AD-17253471/?Cr=67,Volkswagen,Polo,GTI 6R,Manual,17000.0,42807.0,4,-0.2237180670630705,-0.1701352056169343,0.24107877432110109,0.1592478446663641,17000,0,2019-06-06 12:46:34,29622
,74,SHRM-AD-5919953,2019 Volkswagen Polo 85TSI Comfortline AW Manual,https://www.carsales.com.au/cars/details/Volkswagen-Polo-2019/SHRM-AD-5919953/?Cr=355,Volkswagen,Polo,85TSI Comfortline AW,Manual,24781.0,0.0,0,0.8088268578434087,0.6958653112553358,-0.6815154448517139,0.1560111457989386,24781,0,2019-06-06 12:46:34,29623
,34,SSE-AD-5751940,2008 Mercedes-Benz C200 Kompressor Avantgarde Auto,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2008/SSE-AD-5751940/?Cr=69,Mercedes-Benz,C200,Kompressor Avantgarde,Auto,19997.0,90782.0,11,-0.8971862442307519,-0.3242617951791024,0.5671205650444047,0.1556518605442574,19291,-706,2019-06-06 12:08:16,28964
,37,OAG-AD-17088448,2018 Honda Civic VTi-S Auto,https://www.carsales.com.au/cars/details/Honda-Civic-2018/OAG-AD-17088448/?gts=OAG-AD-17088448&gtssaleid=OAG-AD-17088448&rankingType=Showcase,Honda,Civic,VTi-S,Auto,24990.0,2056.0,1,0.6640926332633267,0.720580535019702,-0.6501874627955607,0.15469131491604848,24990,0,2019-06-10 14:42:31,30090
,115,OAG-AD-16480648,2014 Honda CR-V DTi-S Manual 4WD,https://www.carsales.com.au/cars/details/Honda-CR-V-2014/OAG-AD-16480648/?Cr=130,Honda,CR-V,DTi-S  4WD,4WD,18990.0,124416.0,5,0.46408752675568526,-0.25148093559932455,0.06448877725473946,0.15459198732125456,24132,5142,2019-07-06 06:05:43,30685
,164,OAG-AD-17365852,2019 Audi A3 35 TFSI Auto MY19,https://www.carsales.com.au/cars/details/2019-audi-a3-35-tfsi-auto-my19/OAG-AD-17365852/?Cr=21,Audi,A3,35 TFSI  MY19,MY19,44000.0,4585.0,0,0.7259956620688649,0.6395518335399947,-0.6182551158682832,0.1503339815440048,44597,597,2019-10-17 05:44:03,33367
,43,OAG-AD-17014016,2019 Kia Carnival SLi Auto,https://www.carsales.com.au/cars/details/Kia-Carnival-2019/OAG-AD-17014016/?Cr=185,Kia,Carnival,SLi,Auto,53850.0,0.0,0,0.8074698651576565,0.7825255950189135,-0.7418372583066921,0.14700928027540705,53850,0,2019-06-06 12:43:59,29273
,165,OAG-AD-17462599,2019 Audi A3 35 TFSI Auto MY19,https://www.carsales.com.au/cars/details/2019-audi-a3-35-tfsi-auto-my19/OAG-AD-17462599/?Cr=73,Audi,A3,35 TFSI  MY19,MY19,45000.0,56.0,0,0.7259956620688649,0.7319269540041363,-0.6812507414860436,0.1460973456190069,45172,172,2019-10-17 05:44:03,33368
,166,SSE-AD-6311583,2013 Audi A3 Ambition Auto,https://www.carsales.com.au/cars/details/2013-audi-a3-ambition-auto/SSE-AD-6311583/?Cr=253,Audi,A3,Ambition,Auto,23999.0,63900.0,6,-0.6387331292881737,-0.5702583387564418,0.6417203921125444,0.14591136953657569,24978,979,2019-10-17 05:44:03,33369
,256,OAG-AD-17903029,2019 Honda CR-V VTi-S Auto FWD MY20,https://www.carsales.com.au/cars/details/2019-honda-cr-v-vti-s-auto-fwd-my20/OAG-AD-17903029/?Cr=90,Honda,CR-V,VTi-S  FWD MY20,MY20,36990.0,0.0,0,0.6814305009262961,0.6564898431986704,-0.616425376170933,0.14513405881083807,37133,143,2019-10-17 04:22:13,32943
,257,OAG-AD-17903009,2019 Honda CR-V VTi-S Auto FWD MY19,https://www.carsales.com.au/cars/details/2019-honda-cr-v-vti-s-auto-fwd-my19/OAG-AD-17903009/?Cr=65,Honda,CR-V,VTi-S  FWD MY19,MY19,36990.0,0.0,0,0.6814305009262961,0.6564898431986704,-0.616425376170933,0.14513405881083807,37133,143,2019-10-17 04:22:13,32944
,258,OAG-AD-17902998,2019 Honda CR-V VTi-S Auto FWD MY19,https://www.carsales.com.au/cars/details/2019-honda-cr-v-vti-s-auto-fwd-my19/OAG-AD-17902998/?Cr=52,Honda,CR-V,VTi-S  FWD MY19,MY19,36990.0,0.0,0,0.6814305009262961,0.6564898431986704,-0.616425376170933,0.14513405881083807,37133,143,2019-10-17 04:22:13,32945
,259,OAG-AD-17903052,2019 Honda CR-V VTi-S Auto FWD MY20,https://www.carsales.com.au/cars/details/2019-honda-cr-v-vti-s-auto-fwd-my20/OAG-AD-17903052/?Cr=208,Honda,CR-V,VTi-S  FWD MY20,MY20,36990.0,0.0,0,0.6814305009262961,0.6564898431986704,-0.616425376170933,0.14513405881083807,37133,143,2019-10-17 04:22:13,32946
,48,SHRM-AD-5970500,2019 Mazda 6 Touring GL Series Auto,https://www.carsales.com.au/cars/details/Mazda-6-2019/SHRM-AD-5970500/?Cr=181,Mazda,6,Touring GL Series,Auto,44985.0,0.0,0,0.6323911532201673,0.5825932861714354,-0.5523643994535364,0.14048452720242866,44985,0,2019-06-06 12:30:18,29182
,116,SSE-AD-6155920,2002 Honda CR-V Sport Auto 4WD,https://www.carsales.com.au/cars/details/Honda-CR-V-2002/SSE-AD-6155920/?Cr=192,Honda,CR-V,Sport  4WD,4WD,4800.0,178555.0,17,-1.323051124878725,-0.8535701671167463,1.055898383807187,0.13750369230934334,3389,-1411,2019-07-06 06:05:43,30686
,35,SSE-AD-5543454,2011 Mercedes-Benz C200 BlueEFFICIENCY Auto,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2011/SSE-AD-5543454/?Cr=185,Mercedes-Benz,C200,BlueEFFICIENCY,Auto,17000.0,120000.0,8,-0.2597118075404808,-0.8853981714298456,0.7224374150963039,0.13680409488873968,20711,3711,2019-06-06 12:08:16,28965
,167,OAG-AD-17582344,2019 Audi A3 35 TFSI Auto MY19,https://www.carsales.com.au/cars/details/2019-audi-a3-35-tfsi-auto-my19/OAG-AD-17582344/?Cr=71,Audi,A3,35 TFSI  MY19,MY19,44490.0,2681.0,0,0.7259956620688649,0.678386505512555,-0.6491229724209858,0.13539975583101738,44839,349,2019-10-17 05:44:03,33370
,159,SSE-AD-6058551,2008 Honda Civic VTi-L Manual,https://www.carsales.com.au/cars/details/Honda-Civic-2008/SSE-AD-6058551/?Cr=203,Honda,Civic,VTi-L,Manual,5000.0,168000.0,11,-0.4978554259082977,-1.117784047169041,0.9559119104060833,0.13431221097187018,9227,4227,2019-07-06 07:20:34,31173
,160,OAG-AD-17352630,2007 Honda Civic VTi-L Manual,https://www.carsales.com.au/cars/details/Honda-Civic-2007/OAG-AD-17352630/?Cr=61,Honda,Civic,VTi-L,Manual,5880.0,154000.0,12,-0.6545351266502477,-0.9325122458094441,0.8842108120915937,0.1330728180056453,8904,3024,2019-07-06 07:20:34,31174
,39,SSE-AD-5864577,2007 Toyota Corolla Conquest Manual,https://www.carsales.com.au/cars/details/Toyota-Corolla-2007/SSE-AD-5864577/?Cr=64,Toyota,Corolla,Conquest,Manual,6000.0,167000.0,12,-1.0180073314792526,-1.2411462685999264,1.2109462708606369,0.13253894390280507,7111,1111,2019-06-06 11:59:46,28692
,168,SSE-AD-6324370,2011 Audi A3 Attraction Auto MY12,https://www.carsales.com.au/cars/details/2011-audi-a3-attraction-auto-my12/SSE-AD-6324370/?Cr=276,Audi,A3,Attraction  MY12,MY12,10500.0,115670.0,8,-1.0936427264071866,-1.6261779648170758,1.4920983423266931,0.13029637093874058,14380,3880,2019-10-17 05:44:03,33371
,58,OAG-AD-17342101,2016 Mercedes-Benz C200 Auto,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2016/OAG-AD-17342101/?Cr=94,Mercedes-Benz,C200,,Auto,42900.0,49127.0,3,0.37389715076324376,-0.017761510499801753,-0.06963603895741408,0.129466012891398,43285,385,2019-07-06 07:30:17,31348
,40,OAG-AD-17228442,2018 Kia Rio S Auto,https://www.carsales.com.au/cars/details/Kia-Rio-2018/OAG-AD-17228442/?Cr=2,Kia,Rio,S,Auto,17990.0,0.0,1,0.7836352327686601,0.9724015610252942,-0.8663674822108267,0.1293359081867682,17990,0,2019-06-06 12:45:00,29367
,260,SSE-AD-6305464,2005 Honda CR-V Sport Auto 4WD MY05,https://www.carsales.com.au/cars/details/2005-honda-cr-v-sport-auto-4wd-my05/SSE-AD-6305464/?Cr=382,Honda,CR-V,Sport  4WD MY05,MY05,5500.0,171747.0,14,-2.0763588204695376,-1.6093263278068026,1.8061913246900034,0.12356249798686747,5553,53,2019-10-17 04:22:13,32947
