date	open	high	low	close	volume	oi
"Jan 23, 2009"	"3,470.90"	"3,471.20"	"3,342.70"	"3,342.70"	828.91M	-4.13%
"Jan 22, 2009"	"3,457.20"	"3,492.20"	"3,445.70"	"3,486.80"	601.19M	1.28%
"Jan 21, 2009"	"3,459.50"	"3,459.90"	"3,409.70"	"3,442.80"	661.24M	-0.97%
"Jan 20, 2009"	"3,563.50"	"3,563.50"	"3,441.00"	"3,476.60"	594.55M	-3.14%
"Jan 19, 2009"	"3,556.00"	"3,602.00"	"3,556.00"	"3,589.30"	425.34M	1.08%
"Jan 16, 2009"	"3,550.00"	"3,576.70"	"3,541.60"	"3,550.90"	545.85M	0.61%
"Jan 15, 2009"	"3,648.00"	"3,649.50"	"3,515.10"	"3,529.50"	672.37M	-4.27%
"Jan 14, 2009"	"3,664.70"	"3,690.80"	"3,641.10"	"3,687.00"	623.24M	0.89%
"Jan 13, 2009"	"3,665.50"	"3,665.50"	"3,610.70"	"3,654.60"	582.24M	-0.78%
"Jan 12, 2009"	"3,722.00"	"3,722.00"	"3,655.80"	"3,683.30"	530.13M	-1.40%
"Jan 09, 2009"	"3,706.80"	"3,741.00"	"3,696.00"	"3,735.70"	577.92M	1.12%
"Jan 08, 2009"	"3,746.20"	"3,746.70"	"3,662.60"	"3,694.30"	639.53M	-2.26%
"Jan 07, 2009"	"3,769.70"	"3,817.90"	"3,767.70"	"3,779.70"	1.02B	0.99%
"Jan 06, 2009"	"3,692.00"	"3,762.20"	"3,692.00"	"3,742.70"	691.80M	1.51%
"Jan 05, 2009"	"3,742.50"	"3,768.40"	"3,669.80"	"3,687.00"	681.31M	-0.72%
"Jan 02, 2009"	"3,723.90"	"3,767.50"	"3,674.80"	"3,713.80"	333.73M	-0.23%
"Dec 31, 2008"	"3,667.00"	"3,729.80"	"3,667.00"	"3,722.30"	359.81M	1.86%
"Dec 30, 2008"	"3,624.50"	"3,672.50"	"3,597.90"	"3,654.20"	411.51M	0.91%
"Dec 29, 2008"	"3,594.80"	"3,657.80"	"3,572.70"	"3,621.10"	508.50M	1.09%
"Dec 24, 2008"	"3,534.60"	"3,599.30"	"3,529.10"	"3,582.20"	367.26M	1.44%
"Dec 23, 2008"	"3,550.50"	"3,574.40"	"3,494.30"	"3,531.40"	613.43M	-0.73%
"Dec 22, 2008"	"3,620.10"	"3,627.70"	"3,552.30"	"3,557.40"	566.34M	-1.61%
"Dec 19, 2008"	"3,556.10"	"3,620.50"	"3,509.10"	"3,615.70"	1.68B	0.96%
"Dec 18, 2008"	"3,578.20"	"3,581.20"	"3,516.80"	"3,581.20"	2.07B	0.30%
"Dec 17, 2008"	"3,572.40"	"3,635.80"	"3,549.90"	"3,570.60"	932.18M	0.40%
"Dec 16, 2008"	"3,589.30"	"3,589.30"	"3,507.70"	"3,556.20"	1.01B	-0.98%
"Dec 15, 2008"	"3,536.00"	"3,664.40"	"3,535.60"	"3,591.40"	919.18M	2.31%
"Dec 12, 2008"	"3,586.50"	"3,586.50"	"3,474.10"	"3,510.40"	722.74M	-2.43%
"Dec 11, 2008"	"3,660.70"	"3,670.80"	"3,550.40"	"3,598.00"	792.36M	-1.17%
"Dec 10, 2008"	"3,609.00"	"3,653.90"	"3,557.60"	"3,640.70"	813.56M	1.01%
"Dec 09, 2008"	"3,655.60"	"3,655.60"	"3,563.40"	"3,604.30"	762.56M	-0.75%
"Dec 08, 2008"	"3,506.80"	"3,647.70"	"3,505.80"	"3,631.60"	796.58M	4.06%
"Dec 05, 2008"	"3,510.40"	"3,557.70"	"3,485.20"	"3,489.90"	725.01M	-1.20%
"Dec 04, 2008"	"3,553.40"	"3,610.80"	"3,522.40"	"3,532.40"	807.69M	-0.04%
"Dec 03, 2008"	"3,555.30"	"3,621.90"	"3,497.00"	"3,533.80"	682.43M	0.16%
"Dec 02, 2008"	"3,630.90"	"3,630.90"	"3,528.20"	"3,528.20"	798.59M	-4.16%
"Dec 01, 2008"	"3,738.90"	"3,738.90"	"3,648.80"	"3,681.20"	723.39M	-1.64%
"Nov 28, 2008"	"3,604.60"	"3,742.50"	"3,604.60"	"3,742.50"	1.00B	4.31%
"Nov 27, 2008"	"3,594.20"	"3,659.40"	"3,576.10"	"3,588.00"	856.00M	1.36%
"Nov 26, 2008"	"3,617.30"	"3,621.70"	"3,536.80"	"3,540.00"	843.43M	-2.30%
"Nov 25, 2008"	"3,477.90"	"3,623.40"	"3,476.60"	"3,623.40"	1.15B	5.79%
"Nov 24, 2008"	"3,431.70"	"3,441.50"	"3,362.00"	"3,425.10"	820.45M	0.25%
"Nov 21, 2008"	"3,325.50"	"3,416.50"	"3,217.50"	"3,416.50"	1.20B	1.90%
"Nov 20, 2008"	"3,463.80"	"3,463.80"	"3,340.30"	"3,352.90"	1.08B	-4.19%
"Nov 19, 2008"	"3,539.00"	"3,570.80"	"3,438.80"	"3,499.60"	1.02B	-0.67%
"Nov 18, 2008"	"3,635.30"	"3,664.30"	"3,506.20"	"3,523.20"	760.19M	-3.55%
"Nov 17, 2008"	"3,728.40"	"3,729.20"	"3,616.40"	"3,653.00"	659.18M	-2.54%
"Nov 14, 2008"	"3,745.40"	"3,858.40"	"3,745.40"	"3,748.10"	715.54M	1.37%
"Nov 13, 2008"	"3,876.60"	"3,876.60"	"3,697.30"	"3,697.30"	932.96M	-5.86%
"Nov 12, 2008"	"3,944.80"	"3,966.70"	"3,892.70"	"3,927.30"	846.56M	-0.85%
"Nov 11, 2008"	"4,087.20"	"4,088.80"	"3,926.90"	"3,960.90"	890.33M	-3.58%
"Nov 10, 2008"	"4,066.90"	"4,159.80"	"4,066.90"	"4,107.80"	819.59M	1.39%
"Nov 07, 2008"	"4,099.20"	"4,100.20"	"3,963.80"	"4,051.30"	743.00M	-2.37%
"Nov 06, 2008"	"4,281.70"	"4,283.10"	"4,144.90"	"4,149.70"	838.03M	-4.31%
"Nov 05, 2008"	"4,253.80"	"4,340.50"	"4,250.50"	"4,336.60"	1.21B	2.88%
"Nov 04, 2008"	"4,198.20"	"4,226.80"	"4,135.90"	"4,215.10"	562.10M	-0.15%
"Nov 03, 2008"	"4,041.60"	"4,221.50"	"4,018.00"	"4,221.50"	767.39M	5.06%
"Oct 31, 2008"	"3,992.60"	"4,018.00"	"3,938.20"	"4,018.00"	1.04B	0.42%
"Oct 30, 2008"	"3,869.50"	"4,022.40"	"3,868.10"	"4,001.10"	1.06B	4.04%
"Oct 29, 2008"	"3,835.30"	"3,976.20"	"3,817.40"	"3,845.60"	1.13B	1.34%
"Oct 28, 2008"	"3,801.40"	"3,805.00"	"3,724.80"	"3,794.60"	881.49M	-0.38%
"Oct 27, 2008"	"3,874.50"	"3,874.50"	"3,761.10"	"3,809.20"	737.79M	-1.56%
"Oct 24, 2008"	"3,970.70"	"4,029.20"	"3,830.00"	"3,869.40"	696.06M	-2.64%
"Oct 23, 2008"	"4,087.50"	"4,087.50"	"3,973.20"	"3,974.40"	762.40M	-4.37%
"Oct 22, 2008"	"4,269.50"	"4,269.50"	"4,156.10"	"4,156.10"	732.34M	-3.40%
"Oct 21, 2008"	"4,184.50"	"4,302.50"	"4,183.70"	"4,302.50"	780.14M	3.87%
"Oct 20, 2008"	"3,994.20"	"4,142.30"	"3,994.20"	"4,142.30"	992.17M	4.32%
"Oct 17, 2008"	"4,039.50"	"4,150.40"	"3,963.20"	"3,970.80"	892.19M	-1.06%
"Oct 16, 2008"	"4,225.10"	"4,225.10"	"3,995.20"	"4,013.40"	867.15M	-6.67%
"Oct 15, 2008"	"4,329.50"	"4,330.80"	"4,265.40"	"4,300.00"	844.69M	-0.81%
"Oct 14, 2008"	"4,248.10"	"4,442.40"	"4,247.80"	"4,335.20"	1.08B	3.70%
"Oct 13, 2008"	"3,990.80"	"4,202.30"	"3,990.80"	"4,180.70"	945.91M	5.55%
"Oct 10, 2008"	"4,275.00"	"4,275.00"	"3,960.70"	"3,960.70"	1.08B	-8.34%
"Oct 09, 2008"	"4,391.00"	"4,393.80"	"4,269.90"	"4,320.90"	975.68M	-1.53%
"Oct 08, 2008"	"4,563.20"	"4,563.60"	"4,381.80"	"4,388.10"	731.38M	-4.99%
"Oct 07, 2008"	"4,504.30"	"4,652.90"	"4,391.90"	"4,618.70"	792.26M	1.72%
"Oct 06, 2008"	"4,690.80"	"4,690.80"	"4,515.00"	"4,540.40"	316.52M	-3.30%
"Oct 03, 2008"	"4,717.40"	"4,718.00"	"4,633.20"	"4,695.40"	590.87M	-1.38%
"Oct 02, 2008"	"4,795.70"	"4,832.50"	"4,757.30"	"4,761.10"	618.19M	-0.70%
"Oct 01, 2008"	"4,636.30"	"4,794.60"	"4,636.30"	"4,794.60"	546.38M	4.22%
"Sep 30, 2008"	"4,715.00"	"4,716.30"	"4,540.70"	"4,600.50"	756.23M	-4.30%
"Sep 29, 2008"	"4,903.90"	"4,956.60"	"4,782.90"	"4,807.40"	515.00M	-1.99%
"Sep 26, 2008"	"4,935.90"	"4,990.50"	"4,837.90"	"4,904.80"	796.29M	-0.46%
"Sep 25, 2008"	"4,954.20"	"4,983.00"	"4,925.30"	"4,927.40"	786.29M	-1.09%
"Sep 24, 2008"	"4,917.30"	"4,987.50"	"4,916.10"	"4,981.90"	799.93M	1.19%
"Sep 23, 2008"	"4,987.40"	"4,987.40"	"4,882.10"	"4,923.50"	623.98M	-1.93%
"Sep 22, 2008"	"4,923.90"	"5,020.50"	"4,916.50"	"5,020.50"	1.12B	4.50%
"Sep 19, 2008"	"4,637.30"	"4,828.30"	"4,637.30"	"4,804.10"	1.66B	4.27%
"Sep 18, 2008"	"4,668.80"	"4,670.10"	"4,527.40"	"4,607.30"	1.88B	-2.43%
"Sep 17, 2008"	"4,759.60"	"4,822.40"	"4,700.60"	"4,722.20"	1.30B	-0.60%
"Sep 16, 2008"	"4,778.20"	"4,781.40"	"4,685.50"	"4,750.80"	1.20B	-1.39%
"Sep 15, 2008"	"4,904.00"	"4,905.10"	"4,770.90"	"4,817.70"	729.07M	-1.76%
"Sep 12, 2008"	"4,834.20"	"4,903.80"	"4,828.40"	"4,903.80"	768.18M	1.86%
"Sep 11, 2008"	"4,916.60"	"4,917.60"	"4,811.40"	"4,814.30"	809.13M	-1.86%
"Sep 10, 2008"	"4,927.70"	"4,929.20"	"4,848.00"	"4,905.50"	876.14M	-1.50%
"Sep 09, 2008"	"5,049.80"	"5,050.10"	"4,963.70"	"4,980.10"	870.52M	-1.72%
"Sep 08, 2008"	"4,877.70"	"5,081.70"	"4,877.10"	"5,067.50"	817.62M	3.90%
"Sep 05, 2008"	"4,947.60"	"4,948.00"	"4,837.60"	"4,877.10"	849.32M	-2.06%
"Sep 04, 2008"	"5,051.20"	"5,081.50"	"4,952.30"	"4,979.50"	837.44M	-1.59%
"Sep 03, 2008"	"5,102.90"	"5,144.30"	"5,033.80"	"5,060.00"	889.86M	-1.09%
"Sep 02, 2008"	"5,096.50"	"5,177.20"	"5,096.50"	"5,116.00"	724.37M	-0.04%
"Sep 01, 2008"	"5,128.70"	"5,129.40"	"5,093.40"	"5,118.30"	563.23M	-0.34%
"Aug 29, 2008"	"5,073.90"	"5,146.30"	"5,068.60"	"5,135.60"	977.99M	1.36%
"Aug 28, 2008"	"5,022.10"	"5,087.70"	"5,021.60"	"5,066.50"	803.89M	1.10%
"Aug 27, 2008"	"5,012.60"	"5,038.30"	"4,968.50"	"5,011.20"	717.82M	0.07%
"Aug 26, 2008"	"4,995.40"	"5,007.50"	"4,895.00"	"5,007.50"	657.77M	-0.15%
"Aug 25, 2008"	"4,941.80"	"5,036.60"	"4,938.90"	"5,014.90"	704.68M	1.69%
"Aug 22, 2008"	"4,893.00"	"4,936.60"	"4,891.80"	"4,931.40"	1.00B	1.15%
"Aug 21, 2008"	"4,944.20"	"4,944.50"	"4,868.20"	"4,875.20"	916.05M	-1.10%
"Aug 20, 2008"	"4,878.20"	"4,931.50"	"4,875.40"	"4,929.50"	874.23M	1.30%
"Aug 19, 2008"	"4,963.70"	"4,964.50"	"4,866.40"	"4,866.40"	734.33M	-2.38%
"Aug 18, 2008"	"4,979.70"	"5,031.60"	"4,934.10"	"4,985.00"	600.75M	0.07%
"Aug 15, 2008"	"4,972.80"	"4,999.50"	"4,950.30"	"4,981.70"	726.54M	0.01%
"Aug 14, 2008"	"4,974.00"	"5,064.40"	"4,968.20"	"4,981.10"	918.11M	0.60%
"Aug 13, 2008"	"5,034.10"	"5,035.10"	"4,931.70"	"4,951.60"	792.69M	-2.02%
"Aug 12, 2008"	"5,021.00"	"5,072.90"	"5,008.70"	"5,053.60"	786.62M	0.55%
"Aug 11, 2008"	"4,993.90"	"5,055.10"	"4,992.80"	"5,026.10"	651.24M	0.80%
"Aug 08, 2008"	"4,968.80"	"4,992.60"	"4,911.00"	"4,986.20"	778.60M	0.06%
"Aug 07, 2008"	"4,978.00"	"5,004.90"	"4,940.40"	"4,983.30"	858.79M	0.29%
"Aug 06, 2008"	"4,847.30"	"4,978.30"	"4,847.30"	"4,969.10"	920.60M	3.08%
"Aug 05, 2008"	"4,848.20"	"4,851.30"	"4,758.50"	"4,820.40"	880.52M	-1.38%
"Aug 04, 2008"	"4,883.10"	"4,936.40"	"4,882.70"	"4,887.70"	491.21M	-0.33%
"Aug 01, 2008"	"4,971.70"	"4,971.70"	"4,869.40"	"4,904.00"	608.83M	-1.47%
"Jul 31, 2008"	"4,959.50"	"5,015.20"	"4,959.30"	"4,977.40"	906.99M	0.82%
"Jul 30, 2008"	"4,870.60"	"4,958.40"	"4,843.20"	"4,936.70"	608.25M	1.84%
"Jul 29, 2008"	"4,912.80"	"4,916.80"	"4,819.40"	"4,847.40"	695.64M	-1.52%
"Jul 28, 2008"	"4,960.00"	"4,965.70"	"4,885.80"	"4,922.10"	706.79M	-0.97%
"Jul 25, 2008"	"5,097.70"	"5,101.50"	"4,939.80"	"4,970.50"	884.31M	-3.37%
"Jul 24, 2008"	"5,097.40"	"5,158.30"	"5,094.20"	"5,144.10"	821.40M	0.76%
"Jul 23, 2008"	"5,014.00"	"5,156.10"	"5,003.90"	"5,105.30"	946.73M	1.99%
"Jul 22, 2008"	"5,007.40"	"5,007.40"	"4,947.80"	"5,005.60"	765.14M	-0.12%
"Jul 21, 2008"	"4,865.30"	"5,011.80"	"4,860.20"	"5,011.80"	827.52M	3.54%
"Jul 18, 2008"	"4,891.10"	"4,905.40"	"4,825.80"	"4,840.40"	728.80M	-1.24%
"Jul 17, 2008"	"4,872.60"	"4,932.60"	"4,862.10"	"4,901.00"	827.40M	0.62%
"Jul 16, 2008"	"4,794.00"	"4,885.80"	"4,787.50"	"4,870.60"	969.70M	1.14%
"Jul 15, 2008"	"4,919.00"	"4,919.00"	"4,795.80"	"4,815.70"	831.12M	-2.14%
"Jul 14, 2008"	"4,970.20"	"4,975.90"	"4,910.00"	"4,921.00"	681.45M	-1.18%
"Jul 11, 2008"	"4,955.90"	"4,990.60"	"4,931.40"	"4,979.90"	735.02M	0.86%
"Jul 10, 2008"	"4,985.00"	"4,986.70"	"4,916.90"	"4,937.40"	846.36M	-1.49%
"Jul 09, 2008"	"4,952.40"	"5,042.20"	"4,952.40"	"5,011.90"	908.63M	1.60%
"Jul 08, 2008"	"5,002.60"	"5,030.80"	"4,931.50"	"4,932.90"	812.62M	-1.39%
"Jul 07, 2008"	"5,069.00"	"5,071.70"	"4,975.40"	"5,002.50"	612.54M	-1.57%
"Jul 04, 2008"	"5,005.70"	"5,082.10"	"5,005.70"	"5,082.10"	736.76M	1.68%
"Jul 03, 2008"	"5,047.20"	"5,047.20"	"4,969.10"	"4,998.30"	913.82M	-1.89%
"Jul 02, 2008"	"5,122.40"	"5,125.70"	"5,060.60"	"5,094.80"	929.94M	-0.86%
"Jul 01, 2008"	"5,230.10"	"5,231.90"	"5,138.90"	"5,138.90"	740.78M	-1.46%
"Jun 30, 2008"	"5,254.10"	"5,305.90"	"5,212.00"	"5,215.30"	1.08B	-0.41%
"Jun 27, 2008"	"5,258.40"	"5,261.00"	"5,144.70"	"5,237.00"	1.24B	-1.32%
"Jun 26, 2008"	"5,244.90"	"5,334.10"	"5,244.20"	"5,307.00"	1.13B	1.32%
"Jun 25, 2008"	"5,265.80"	"5,282.90"	"5,215.00"	"5,237.80"	1.02B	-0.99%
"Jun 24, 2008"	"5,287.20"	"5,295.30"	"5,241.60"	"5,290.00"	987.90M	0.12%
"Jun 23, 2008"	"5,265.40"	"5,293.60"	"5,211.60"	"5,283.70"	920.03M	-0.09%
"Jun 20, 2008"	"5,372.50"	"5,374.90"	"5,276.20"	"5,288.30"	1.19B	-1.46%
"Jun 19, 2008"	"5,432.10"	"5,432.50"	"5,366.60"	"5,366.60"	1.50B	-1.41%
"Jun 18, 2008"	"5,418.90"	"5,444.20"	"5,385.20"	"5,443.20"	1.07B	0.38%
"Jun 17, 2008"	"5,384.50"	"5,422.70"	"5,310.10"	"5,422.70"	965.00M	0.95%
"Jun 16, 2008"	"5,390.60"	"5,405.50"	"5,357.30"	"5,371.70"	696.29M	-0.12%
"Jun 13, 2008"	"5,349.80"	"5,378.10"	"5,290.00"	"5,378.10"	917.33M	0.92%
"Jun 12, 2008"	"5,451.60"	"5,451.60"	"5,326.00"	"5,329.20"	898.97M	-2.53%
"Jun 11, 2008"	"5,434.90"	"5,467.40"	"5,398.00"	"5,467.30"	954.02M	0.55%
"Jun 10, 2008"	"5,573.40"	"5,573.40"	"5,437.50"	"5,437.50"	860.13M	-2.76%
"Jun 06, 2008"	"5,562.30"	"5,619.30"	"5,562.30"	"5,592.10"	691.81M	1.12%
"Jun 05, 2008"	"5,569.60"	"5,576.20"	"5,514.30"	"5,530.10"	745.14M	-0.97%
"Jun 04, 2008"	"5,569.60"	"5,620.20"	"5,558.70"	"5,584.50"	837.61M	0.18%
"Jun 03, 2008"	"5,644.50"	"5,651.90"	"5,568.90"	"5,574.20"	861.30M	-1.56%
"Jun 02, 2008"	"5,671.90"	"5,681.50"	"5,595.50"	"5,662.30"	733.38M	0.13%
"May 30, 2008"	"5,692.10"	"5,692.10"	"5,641.10"	"5,654.70"	1.48B	-0.96%
"May 29, 2008"	"5,662.40"	"5,715.70"	"5,656.90"	"5,709.40"	947.11M	1.09%
"May 28, 2008"	"5,708.30"	"5,720.40"	"5,628.50"	"5,648.10"	839.04M	-1.16%
"May 27, 2008"	"5,705.60"	"5,736.00"	"5,705.60"	"5,714.40"	579.94M	0.13%
"May 26, 2008"	"5,746.10"	"5,749.90"	"5,699.50"	"5,707.00"	631.52M	-1.06%
"May 23, 2008"	"5,833.20"	"5,840.00"	"5,753.20"	"5,768.00"	901.42M	-1.01%
"May 22, 2008"	"5,799.50"	"5,863.80"	"5,738.90"	"5,826.90"	892.23M	0.06%
"May 21, 2008"	"5,867.80"	"5,868.10"	"5,809.30"	"5,823.40"	723.24M	-1.43%
"May 20, 2008"	"5,944.50"	"5,948.30"	"5,893.80"	"5,908.10"	624.72M	-0.69%
"May 19, 2008"	"5,950.00"	"5,980.80"	"5,933.40"	"5,949.40"	691.36M	0.31%
"May 16, 2008"	"5,931.40"	"5,971.50"	"5,922.70"	"5,931.00"	701.53M	0.68%
"May 15, 2008"	"5,873.90"	"5,911.90"	"5,863.80"	"5,890.70"	1.03B	0.31%
"May 14, 2008"	"5,823.70"	"5,887.80"	"5,808.70"	"5,872.70"	773.95M	1.03%
"May 13, 2008"	"5,828.10"	"5,842.00"	"5,792.30"	"5,812.70"	719.60M	-0.27%
"May 12, 2008"	"5,774.20"	"5,846.80"	"5,774.20"	"5,828.50"	580.64M	0.98%
"May 09, 2008"	"5,740.60"	"5,810.70"	"5,722.80"	"5,771.80"	672.97M	0.85%
"May 08, 2008"	"5,630.90"	"5,731.90"	"5,590.60"	"5,723.20"	790.49M	0.97%
"May 07, 2008"	"5,726.80"	"5,747.20"	"5,656.70"	"5,668.40"	804.29M	-0.58%
"May 06, 2008"	"5,734.60"	"5,734.90"	"5,680.30"	"5,701.40"	617.61M	-0.50%
"May 05, 2008"	"5,729.70"	"5,751.60"	"5,716.50"	"5,730.30"	570.73M	0.52%
"May 02, 2008"	"5,603.30"	"5,700.40"	"5,599.70"	"5,700.40"	745.74M	2.05%
"May 01, 2008"	"5,592.60"	"5,593.40"	"5,538.70"	"5,585.80"	691.88M	-0.17%
"Apr 30, 2008"	"5,575.10"	"5,620.50"	"5,516.00"	"5,595.40"	895.42M	-0.21%
"Apr 29, 2008"	"5,613.00"	"5,626.60"	"5,575.70"	"5,606.90"	663.37M	0.07%
"Apr 28, 2008"	"5,599.20"	"5,672.70"	"5,573.00"	"5,602.70"	667.26M	0.28%
"Apr 24, 2008"	"5,637.80"	"5,639.10"	"5,557.40"	"5,587.30"	881.64M	-1.16%
"Apr 23, 2008"	"5,564.40"	"5,653.90"	"5,564.30"	"5,652.90"	717.61M	1.59%
"Apr 22, 2008"	"5,597.30"	"5,597.30"	"5,524.60"	"5,564.60"	551.17M	-0.64%
"Apr 21, 2008"	"5,460.40"	"5,604.00"	"5,460.30"	"5,600.30"	660.54M	3.14%
"Apr 18, 2008"	"5,505.70"	"5,519.10"	"5,395.00"	"5,429.70"	572.12M	-1.62%
"Apr 17, 2008"	"5,514.90"	"5,567.60"	"5,507.90"	"5,519.00"	757.03M	0.89%
"Apr 16, 2008"	"5,426.60"	"5,482.00"	"5,425.70"	"5,470.30"	704.71M	1.29%
"Apr 15, 2008"	"5,339.30"	"5,422.00"	"5,336.70"	"5,400.40"	671.97M	1.09%
"Apr 14, 2008"	"5,408.30"	"5,409.50"	"5,309.20"	"5,342.40"	589.93M	-1.78%
"Apr 11, 2008"	"5,442.20"	"5,456.30"	"5,386.10"	"5,439.30"	688.40M	-0.13%
"Apr 10, 2008"	"5,512.10"	"5,512.60"	"5,435.00"	"5,446.40"	671.32M	-1.34%
"Apr 09, 2008"	"5,606.30"	"5,610.10"	"5,509.60"	"5,520.20"	647.34M	-0.92%
"Apr 08, 2008"	"5,625.40"	"5,630.50"	"5,554.00"	"5,571.50"	837.48M	-0.95%
"Apr 07, 2008"	"5,643.70"	"5,643.70"	"5,605.40"	"5,625.00"	706.12M	0.10%
"Apr 04, 2008"	"5,621.30"	"5,657.70"	"5,595.90"	"5,619.60"	1.08B	0.19%
"Apr 03, 2008"	"5,514.00"	"5,609.40"	"5,508.90"	"5,608.90"	917.55M	1.93%
"Apr 02, 2008"	"5,395.20"	"5,528.10"	"5,394.20"	"5,502.90"	927.09M	2.64%
"Apr 01, 2008"	"5,363.40"	"5,373.30"	"5,301.00"	"5,361.20"	668.60M	0.10%
"Mar 31, 2008"	"5,345.60"	"5,375.00"	"5,316.90"	"5,355.70"	762.87M	0.09%
"Mar 28, 2008"	"5,355.00"	"5,355.00"	"5,275.20"	"5,351.10"	1.17B	-0.38%
"Mar 27, 2008"	"5,372.80"	"5,374.30"	"5,334.30"	"5,371.60"	807.15M	-0.18%
"Mar 26, 2008"	"5,327.30"	"5,389.70"	"5,322.30"	"5,381.40"	790.66M	1.18%
"Mar 25, 2008"	"5,170.80"	"5,354.20"	"5,170.80"	"5,318.40"	993.51M	3.72%
"Mar 20, 2008"	"5,237.30"	"5,242.50"	"5,127.50"	"5,127.50"	1.94B	-3.06%
"Mar 19, 2008"	"5,134.10"	"5,289.10"	"5,134.10"	"5,289.10"	1.04B	3.99%
"Mar 18, 2008"	"5,070.90"	"5,117.30"	"5,059.40"	"5,086.10"	848.13M	-0.02%
"Mar 17, 2008"	"5,180.90"	"5,183.60"	"5,039.60"	"5,087.00"	746.74M	-2.30%
"Mar 14, 2008"	"5,158.00"	"5,219.40"	"5,157.50"	"5,206.90"	689.49M	1.38%
"Mar 13, 2008"	"5,261.00"	"5,264.50"	"5,121.00"	"5,135.90"	757.42M	-2.32%
"Mar 12, 2008"	"5,190.80"	"5,369.70"	"5,190.80"	"5,257.90"	989.13M	2.41%
"Mar 11, 2008"	"5,143.60"	"5,145.30"	"5,082.10"	"5,134.20"	1.06B	-0.89%
"Mar 10, 2008"	"5,237.00"	"5,237.00"	"5,145.80"	"5,180.40"	788.82M	-1.59%
"Mar 07, 2008"	"5,411.70"	"5,411.70"	"5,240.30"	"5,264.00"	926.75M	-3.16%
"Mar 06, 2008"	"5,400.20"	"5,454.00"	"5,370.60"	"5,435.50"	994.30M	1.10%
"Mar 05, 2008"	"5,392.10"	"5,461.30"	"5,344.70"	"5,376.60"	1.03B	-0.07%
"Mar 04, 2008"	"5,410.30"	"5,437.80"	"5,347.50"	"5,380.30"	990.15M	-0.47%
"Mar 03, 2008"	"5,534.30"	"5,535.20"	"5,393.90"	"5,405.80"	784.83M	-2.98%
"Feb 29, 2008"	"5,647.90"	"5,649.30"	"5,515.60"	"5,572.10"	989.07M	-1.40%
"Feb 28, 2008"	"5,759.70"	"5,759.70"	"5,625.50"	"5,651.20"	858.43M	-2.01%
"Feb 27, 2008"	"5,682.30"	"5,769.80"	"5,682.30"	"5,767.20"	726.99M	1.78%
"Feb 26, 2008"	"5,627.70"	"5,689.00"	"5,627.10"	"5,666.10"	951.07M	0.79%
"Feb 25, 2008"	"5,571.50"	"5,640.50"	"5,568.50"	"5,621.60"	653.12M	1.11%
"Feb 22, 2008"	"5,574.40"	"5,578.30"	"5,490.40"	"5,559.90"	793.50M	-0.42%
"Feb 21, 2008"	"5,517.80"	"5,600.90"	"5,497.80"	"5,583.40"	880.78M	1.58%
"Feb 20, 2008"	"5,623.70"	"5,630.70"	"5,496.50"	"5,496.50"	750.30M	-2.18%
"Feb 19, 2008"	"5,583.70"	"5,650.30"	"5,582.90"	"5,619.10"	723.81M	1.09%
"Feb 18, 2008"	"5,581.30"	"5,587.60"	"5,547.40"	"5,558.40"	668.46M	-0.86%
"Feb 15, 2008"	"5,658.60"	"5,658.60"	"5,544.60"	"5,606.60"	614.02M	-1.38%
"Feb 14, 2008"	"5,566.00"	"5,690.50"	"5,565.60"	"5,684.80"	880.02M	2.57%
"Feb 13, 2008"	"5,620.80"	"5,654.90"	"5,541.50"	"5,542.10"	797.03M	-1.18%
"Feb 12, 2008"	"5,553.10"	"5,619.30"	"5,516.10"	"5,608.10"	730.02M	1.27%
"Feb 11, 2008"	"5,663.80"	"5,665.30"	"5,513.20"	"5,537.60"	544.24M	-2.13%
"Feb 08, 2008"	"5,608.10"	"5,704.30"	"5,606.50"	"5,658.00"	523.92M	1.10%
"Feb 07, 2008"	"5,606.80"	"5,613.00"	"5,508.70"	"5,596.70"	692.51M	-0.23%
"Feb 06, 2008"	"5,770.40"	"5,771.10"	"5,609.40"	"5,609.40"	751.45M	-3.17%
"Feb 05, 2008"	"5,867.00"	"5,888.20"	"5,787.70"	"5,792.90"	643.43M	-1.27%
"Feb 04, 2008"	"5,854.40"	"6,022.00"	"5,829.40"	"5,867.40"	713.79M	0.42%
"Feb 01, 2008"	"5,672.60"	"5,848.70"	"5,669.10"	"5,842.90"	755.31M	3.41%
"Jan 31, 2008"	"5,608.90"	"5,655.50"	"5,448.50"	"5,650.30"	983.50M	0.56%
"Jan 30, 2008"	"5,746.10"	"5,837.70"	"5,614.50"	"5,618.70"	823.05M	-1.71%
"Jan 29, 2008"	"5,862.10"	"5,862.10"	"5,698.40"	"5,716.50"	919.04M	-2.45%
"Jan 25, 2008"	"5,608.10"	"5,860.30"	"5,608.10"	"5,860.30"	1.09B	5.02%
"Jan 24, 2008"	"5,450.10"	"5,580.40"	"5,447.50"	"5,580.40"	974.73M	3.11%
"Jan 23, 2008"	"5,230.70"	"5,540.70"	"5,230.70"	"5,412.30"	1.28B	4.35%
"Jan 22, 2008"	"5,515.30"	"5,515.30"	"5,186.80"	"5,186.80"	1.35B	-7.05%
"Jan 21, 2008"	"5,736.20"	"5,737.90"	"5,580.40"	"5,580.40"	725.66M	-2.90%
