date,furniture Auction,furniture,furniture Auction_weighting,furniture_weighting
2015-07-10,0.5526067611634929,0.6012226749801927,10.999999999999998,121.99467291711059
2015-07-11,0.5520081003865489,0.6003395412749302,6.999825490082019,177.98623995052563
2015-07-12,0.551333205431717,0.5993054899221888,14.000202562414543,204.99652018293895
2015-07-13,0.550589896852713,0.5981359859822165,8.000236127508854,209.99081107571672
2015-07-14,0.5497859952032523,0.5968464945152624,3.999899884867597,196.0089397960609
2015-07-15,0.5489293210370503,0.5954524805815747,13.000430700318718,154.0001397624039
2015-07-16,0.5480276949078225,0.5939694092414024,4.000081353726,144.99539406345957
2015-07-17,0.5470889373692844,0.5924127455549937,6.000097418412079,135.00110198357044
2015-07-18,0.5461208689751514,0.5907979545825971,6.0,153.9964177244763
2015-07-19,0.5451313102791392,0.5891405013844617,11.000287125301481,204.00027008777852
2015-07-20,0.5441280818349631,0.5874558510208354,1.0,174.99268658031545
2015-07-21,0.5431190041963386,0.5857594685519674,8.0,176.9903490068455
2015-07-22,0.5421118979169813,0.5840668190381058,12.000298418382574,146.0048499038381
2015-07-23,0.5411145835506066,0.5823933675394993,7.000155799641661,153.00255333168604
2015-07-24,0.54013488165093,0.5807545791163969,4.999952024563424,129.99835631449182
2015-07-25,0.539180612771667,0.5791659188290466,7.0001155134573185,178.9924898167006
2015-07-26,0.5382595974665331,0.5776428517376972,9.999906103286385,247.99251282051281
2015-07-27,0.5373796562892437,0.5762008429025973,6.999772468714448,203.99865854916933
2015-07-28,0.5365486097935146,0.5748553573839957,3.99990157480315,171.00268707759955
2015-07-29,0.5357742785330607,0.5736218602421403,2.9999550420356966,147.9952162849873
2015-07-30,0.5350644830615979,0.5725158165372805,3.000091033227128,150.00373045479802
2015-07-31,0.5344270439328419,0.5715526913296645,9.000344293337925,125.99671529320838
2015-08-01,0.5338671876956703,0.5707436632228615,4.999941096777993,155.00688145136064
2015-08-02,0.5333797648796124,0.5700827649937261,8.99989566487558,195.00645095228344
2015-08-03,0.5329570320093595,0.5695597429624326,7.999680485661794,157.9937230286387
2015-08-04,0.532591245609603,0.5691643434491555,3.0,199.99550328606017
2015-08-05,0.5322746622050346,0.5688863127740699,4.999899244332494,134.00335570469798
2015-08-06,0.5319995383203457,0.5687153972573505,4.0,155.99745172988338
2015-08-07,0.5317581304802281,0.5686413432191721,4.000042210121987,190.99350258693298
2015-08-08,0.5315426952093728,0.5686538969797093,4.0,170.00030835646007
2015-08-09,0.5313454890324717,0.568742804859137,20.99984144601237,222.9950612767514
2015-08-10,0.5311587684742162,0.5688978131776299,5.9998747808665165,207.99350247524754
2015-08-11,0.5309747900592977,0.5691086682553629,5.999927336143003,185.9989324793168
2015-08-12,0.5307858103124079,0.5693651164125106,13.0,136.00246002460025
2015-08-13,0.5305840857582381,0.5696569039692476,8.000209030100335,136.0070574843483
2015-08-14,0.5303618729214801,0.5699737772457492,5.000106655290102,118.99348314606742
2015-08-15,0.5301114283268249,0.5703054825621896,9.000073855243722,165.00870499731326
2015-08-16,0.5298250084989644,0.5706417662387439,11.00019576175794,218.99848376027452
2015-08-17,0.5294948699625903,0.5709723745955867,6.9998592144164435,204.00648659115114
2015-08-18,0.5291132692423937,0.5712870539528927,9.9997425997426,175.99439004487965
2015-08-19,0.5286724628630664,0.5715755506308371,10.999865328934078,164.994887312187
2015-08-20,0.5281647073492995,0.5718276109495941,6.000094064528266,155.0
2015-08-21,0.5275822592257848,0.5720329812293387,4.99990067540723,140.00483855959803
2015-08-22,0.5269173750172139,0.5721814077902455,7.999918929874341,189.00827733956567
2015-08-23,0.5261623112482781,0.5722626369524896,12.999999999999998,203.99302921578678
2015-08-24,0.525309324443669,0.5722664150362454,11.999373433583958,185.99549632352944
2015-08-25,0.5243506711280781,0.5721824883616881,4.999956371886043,239.00301810865193
2015-08-26,0.523278607826197,0.572000603248992,12.000206839492554,167.99925112331502
2015-08-27,0.5220853910627171,0.5717105060183323,6.999857610707675,124.99889916336416
2015-08-28,0.5207632773623299,0.5713019429898833,8.000085565157868,151.99948969177382
2015-08-29,0.5193045232497269,0.5707646604838199,4.0,135.0005681280182
2015-08-30,0.5177013852495996,0.5700884048203171,7.000074410298386,164.99876805913314
2015-08-31,0.5159461198866396,0.5692629223195493,3.9999430426610467,158.00222330299448
2015-09-01,0.5140349646490341,0.5682819521047964,4.0,195.9933853827803
2015-09-02,0.511980080878953,0.5671552045117565,9.999713072420521,132.00358708648864
2015-09-03,0.5097976108820625,0.565896382679233,9.999821630299065,139.99810708491077
2015-09-04,0.5075036969640282,0.5645191897460291,8.000191405876162,242.01440651424994
2015-09-05,0.5051144814305158,0.5630373288509476,3.9997683844817606,149.99379017322147
2015-09-06,0.5026461065871911,0.561464503132792,13.99977971950951,157.99940329042707
2015-09-07,0.5001147147397201,0.5598144157303655,2.0,134.99991687448048
2015-09-08,0.4975364481937684,0.5581007697824708,4.0,160.99846080985083
2015-09-09,0.4949274492550022,0.5563372684279119,10.999685303681947,140.00137157107233
2015-09-10,0.49230386022908673,0.5545376148054912,4.000249003984064,138.00216874935455
2015-09-11,0.4896818234216882,0.5527155120540124,8.0,121.99893990051375
2015-09-12,0.48707748113847227,0.5508846633122784,12.000361977846955,160.99214501510573
2015-09-13,0.4845069756851049,0.5490587717190923,11.000341903719912,204.00452079566006
2015-09-14,0.4819864493672517,0.5472515404132576,,
2015-09-15,0.47953204449057846,0.5454766725335771,,
2015-09-16,0.47715990336075126,0.5437478712188542,,
2015-09-17,0.47488616828343566,0.542078839607892,,
2015-09-18,0.4727269815642975,0.5404832808394937,,
2015-09-19,0.4706984855090026,0.5389748980524626,,
2015-09-20,0.468816822423217,0.5375673943856015,,
2015-09-21,0.4670981346126062,0.5362744729777141,,
2015-09-22,0.46555856438283594,0.5351098369676031,,
2015-09-23,0.4642142540395724,0.534087189494072,,
2015-09-24,0.4630813458884811,0.5332202336959236,,
2015-09-25,0.462175982235228,0.5325226727119615,,
2015-09-26,0.46151430538547883,0.5320082096809887,,
2015-09-27,0.4611124576448993,0.5316905477418081,,
2015-09-28,0.46098658131915543,0.5315833900332233,,
2015-09-29,0.46115281871391295,0.5317004396940375,,
2015-09-30,0.4616273121348376,0.5320553998630534,,
2015-10-01,0.4624212232826819,0.5326572663388214,,
2015-10-02,0.46352579143854605,0.5334962055588789,,
2015-10-03,0.4649272752786163,0.5345576766205105,,
2015-10-04,0.4666119334790795,0.5358271386210004,,
2015-10-05,0.468566024716122,0.5372900506576331,,
2015-10-06,0.47077580766593075,0.5389318718276934,,
2015-10-07,0.47322754100469205,0.540738061228465,,
2015-10-08,0.4759074834085929,0.542694077957233,,
2015-10-09,0.4788018935538197,0.5447853811112814,7.000124077176003,137.99579322061322
2015-10-10,0.48189703011655916,0.5469974297878948,3.000039241847506,167.00694012844417
2015-10-11,0.4851791517729977,0.5493156830843576,14.000219458668617,211.00487240895202
2015-10-12,0.48863451719932205,0.5517256000979541,4.0,109.99908316961363
2015-10-13,0.49224938507171906,0.5542126399259691,5.999725274725274,156.99258607690373
2015-10-14,0.496010014066375,0.5567622616656867,11.0,176.99580912467854
2015-10-15,0.49990266285947693,0.5593599244143914,4.999827049463853,139.00261620301737
2015-10-16,0.503913590127211,0.5619910872693676,4.00016420361248,187.99536985999342
2015-10-17,0.5080290545457642,0.5646412093278997,5.99989233999031,152.00201237236342
2015-10-18,0.5122353147913231,0.5672957496872724,17.999611693570753,234.99396267837542
2015-10-19,0.516518629540074,0.5699401674447697,11.000290191526407,172.00661375661377
2015-10-20,0.520865257468204,0.5725599216976763,5.0,336.9963120250335
2015-10-21,0.5252614572518994,0.5751404715432767,6.000120112906132,187.00039432176658
2015-10-22,0.5296934875673468,0.5776672760788549,10.000048033046735,174.99936251593707
2015-10-23,0.5341476070907331,0.5801257944016958,1.999972359656154,165.99339735894358
2015-10-24,0.5386100744982446,0.5825014856090834,6.0001204238921,265.9912490055688
2015-10-25,0.5430671484660683,0.5847798087983027,14.000211774671751,217.00399516863328
2015-10-26,0.5475050876703905,0.5869462230666376,6.000104058272633,215.00544780998038
2015-10-27,0.551910150787398,0.5889861875113728,3.0,148.9968639102088
2015-10-28,0.5562685964932773,0.5908851612297926,2.9998551564310545,151.99619996622192
2015-10-29,0.5605666834642151,0.5926286033191814,6.00019040365575,146.99643696459708
2015-10-30,0.5647906703763981,0.5942019728768236,5.9999573214971615,140.00687176234274
2015-10-31,0.5689268159060128,0.595590729000004,9.999823689128672,162.99699595609474
2015-11-01,0.5729639616106473,0.5967859656868156,14.000106435819202,203.99079079079078
2015-11-02,0.5769012805734945,0.5978013165385883,3.9999636865422326,189.00957085520224
2015-11-03,0.5807405287591497,0.5986560500574607,5.999936620610977,159.9999232716949
2015-11-04,0.584483462132207,0.5993694347455717,10.99994855967078,206.00552758858944
2015-11-05,0.5881318366572612,0.5999607391050599,1.0,164.99717969379532
2015-11-06,0.5916874082989066,0.6004492316380639,4.0,160.99465694173523
2015-11-07,0.5951519330217386,0.6008541808467227,8.000116849731244,209.00296662546353
2015-11-08,0.5985271667903508,0.6011948552331745,17.999619461810276,248.99818291944274
2015-11-09,0.6018148655693387,0.6014905232995587,2.999969547475486,250.00843320017754
2015-11-10,0.6050167853232965,0.6017604535480133,9.0,208.00184392978312
2015-11-11,0.608134682016819,0.6020239144806775,2.999984802431611,232.0007076425394
2015-11-12,0.6111703116145005,0.6023001745996899,3.0,241.99711720616094
2015-11-13,0.6141254300809361,0.6026085024071892,8.99963656187534,180.99821612349916
2015-11-14,0.61700179338072,0.6029681664053139,7.000246528063111,263.00429764243614
2015-11-15,0.6198011574784469,0.603398435096203,15.0,351.00095980803843
2015-11-16,0.6225252783387117,0.6039185769819951,7.999926068312879,254.00233748886907
2015-11-17,0.6251759119261087,0.604547860564829,5.999817950118333,216.996879362733
2015-11-18,0.6277548142052325,0.6053055543468431,9.000179131213613,242.99310042711642
2015-11-19,0.6302637411406782,0.6062109268301767,17.000112170499158,259.00097835391955
2015-11-20,0.6327044486970399,0.6072832465169679,5.999892623214861,151.00515892827423
2015-11-21,0.6350786928389125,0.6085417819093558,5.999907224146463,192.995154226074
2015-11-22,0.6373882295308902,0.6100058015094787,8.999901765760455,251.00233193953042
2015-11-23,0.6396348147375686,0.6116945738194759,8.999913547160023,210.00489549990587
2015-11-24,0.641820204423541,0.6136273673414855,3.9999822073554796,260.00278940027897
2015-11-25,0.6439461545534031,0.6158234505776468,6.000047290267663,215.00178826895564
2015-11-26,0.6460144210917491,0.618302092030098,7.000050882816873,168.99827758136163
2015-11-27,0.6480267600031735,0.6210825602009782,7.000024402742868,152.00032654127483
2015-11-28,0.6499849272522711,0.6241841235924256,8.000066972507785,229.00130264871905
2015-11-29,0.6518906788036366,0.6276260507065796,18.999630467919992,319.99530480295573
2015-11-30,0.6537457706218645,0.6314276100455785,8.000047573739296,261.0
2015-12-01,0.6555504546819269,0.6355982601956572,4.999814074556103,172.99742976688583
2015-12-02,0.6572989670003063,0.6401082200794364,7.9999031289353875,234.0052148000993
2015-12-03,0.658984039603863,0.6449178987036326,4.999888721971847,251.0024093620927
2015-12-04,0.6605984045194565,0.6499877050749623,5.999868345986747,184.00664727877026
2015-12-05,0.662134793773947,0.6552780482001422,4.99992249564038,274.00899807906177
2015-12-06,0.6635859393941946,0.660749337085889,23.000410999850548,257.9936492123778
2015-12-07,0.6649445734070593,0.6663619807389195,6.000094786729858,227.00714995034755
2015-12-08,0.6662034278394011,0.6720763881659502,7.999783158655584,255.00409657456635
2015-12-09,0.6673552347180799,0.6778529683736977,8.00009083477155,195.99601634320732
2015-12-10,0.6683927260699558,0.6836521303688786,10.999926672777269,235.00272047154837
2015-12-11,0.6693086339218888,0.6894342831582098,3.0000286516532,233.99314270040458
2015-12-12,0.6700956903007387,0.6951598357484077,6.9997393570807995,247.00140288228545
2015-12-13,0.6707466272333654,0.7007891971461887,15.999593046915878,267.9925332237293
2015-12-14,0.6712541767466296,0.7062827763582703,8.999819119110066,279.0022490628905
2015-12-15,0.6716110708673908,0.7116009823913684,7.99995711651443,229.00285753163695
2015-12-16,0.671810041622509,0.7167042242521999,8.000105988341282,198.00566548977747
2015-12-17,0.6718438210388443,0.7215529109474816,9.999807618314735,136.00176029389257
2015-12-18,0.6717051411432565,0.7261074514839297,6.0000529478728195,151.99862743415974
2015-12-19,0.6713867339626063,0.7303282548682614,4.999965590805863,169.99764186824888
2015-12-20,0.6708813315237526,0.734175730107193,8.999712126664269,146.9989283237723
2015-12-21,0.6701816658535561,0.737610286207441,5.999559762271627,120.00170928933008
2015-12-22,0.6692804689788768,0.7405923321757224,7.0,124.0012015379686
2015-12-23,0.6681704729265745,0.7430822770187537,3.0,75.99774449657163
2015-12-24,0.6668444097235094,0.7450405297432516,1.0,68.00039719316827
2015-12-25,0.6652950113965412,0.7464274993559326,3.999932341001353,100.00223471741637
2015-12-26,0.6635150099725303,0.7472035948635135,7.999952821287035,114.99641514383141
2015-12-27,0.6614971374783365,0.7473292252727112,15.000348480624478,198.9987222080245
2015-12-28,0.6592341259408198,0.7467647995902417,9.000101450745664,190.00517382800174
2015-12-29,0.6567187073868399,0.7454707268228219,6.999816480088089,193.99723068402105
2015-12-30,0.6539436138432574,0.7434074159771688,8.000177904287494,175.9977995782525
2015-12-31,0.6509015773369318,0.7405352760599987,6.000096767950454,170.9898305084746
2016-01-01,0.6475890842771207,0.7368294831885202,6.0000506919450505,194.00230184147316
2016-01-02,0.6440176386026701,0.73232428192191,4.999929110693652,144.00314735336192
2016-01-03,0.6402024986348233,0.7270686839298364,9.999449217889403,203.0044551367727
2016-01-04,0.6361589226948235,0.7211117008819675,5.999834395959262,213.00402010050252
2016-01-05,0.6319021691039146,0.714502344447972,7.0002061713971555,189.99709987311942
2016-01-06,0.6274474961833395,0.7072896262975185,5.999768732654949,170.00534448704545
2016-01-07,0.6228101622543417,0.6995225581002749,4.999930723934881,132.9977387746312
2016-01-08,0.6180054256381647,0.69125015152591,5.000047386627494,146.00248564326733
2016-01-09,0.6130485446560516,0.6825214182440917,5.999941806331471,170.99664901091774
2016-01-10,0.6079547776292463,0.6733853699244894,12.999951221891616,225.0080964210139
2016-01-11,0.6027393828789914,0.6638910182367705,6.999932377603463,189.00738407009945
2016-01-12,0.597417618726531,0.6540873748506038,10.000145327713994,159.99707459775718
2016-01-13,0.5920047434931078,0.6440234514356573,4.999952428523857,126.00123494905836
2016-01-14,0.5865160154999659,0.6337482596616003,5.000058203829812,154.9920742753623
2016-01-15,0.5809666930683479,0.6233108111981003,7.000128196910454,175.00507917538096
2016-01-16,0.5753720345194977,0.6127601177148262,6.999932935416806,196.0082504246542
2016-01-17,0.5697472981746587,0.6021451908814461,12.000155054786024,239.00136467020468
2016-01-18,0.564107742355074,0.591515042367629,3.9993694829760407,179.00995850622408
2016-01-19,0.5584686253819869,0.5809186838430426,2.0,150.0032827246615
2016-01-20,0.5528452055766412,0.5704051269773555,6.000126135216952,164.00596816976127
2016-01-21,0.5472527412602799,0.5600233834402362,3.0001512172992593,156.9897487727404
2016-01-22,0.5417064907541465,0.5498224649013532,6.000118245240629,131.00227136879855
2016-01-23,0.5362217123794841,0.5398513830303747,7.000292654375182,156.00570573379477
2016-01-24,0.5308136644575366,0.5301591494969693,8.000221092195446,180.01173745173745
2016-01-25,0.525497605309547,0.5207947759708051,2.999933598937583,267.01126972201354
2016-01-26,0.5202887932567588,0.5118072741215509,10.000103257783056,212.99929676511957
2016-01-27,0.5152024866204152,0.5032456556188747,2.999947734281085,181.99823269513993
2016-01-28,0.5102539437217599,0.4951589321324452,1.0,175.99740229070727
2016-01-29,0.5054584228820359,0.48759611533193065,4.0,129.99403910348116
2016-01-30,0.5008311824224868,0.48060621688699945,3.0,175.99344474194442
2016-01-31,0.4963874806643559,0.47423824846732004,10.000159931762447,190.9895327669903
2016-02-01,0.492139635419652,0.46852861969395676,6.999758861827828,202.00069735006971
2016-02-02,0.4880882024634459,0.4634633319935579,7.0,152.00798276735935
2016-02-03,0.48423079706157346,0.45901578474416693,5.000000000000001,133.99378406808836
2016-02-04,0.4805650344798711,0.4551593773238283,2.0,118.996779498424
2016-02-05,0.47708852998417456,0.4518675091105858,2.9998967475477545,138.0013622652525
2016-02-06,0.4737988988403203,0.4491135794824834,5.000000000000001,161.9973817420143
2016-02-07,0.47069375631414434,0.44687098781756535,8.000118750742194,215.99141338421697
2016-02-08,0.4677707176714826,0.44511313349387527,7.000064470375862,156.9975686002084
2016-02-09,0.46502739817817135,0.4438134158894575,4.99996500804815,152.00160243570227
2016-02-10,0.4624614131000468,0.44294523438235583,2.9998727087576373,173.9913288024373
2016-02-11,0.4600703777029448,0.4424819883506143,5.999891386988161,208.0089915373766
2016-02-12,0.4578519072527018,0.442397077172277,7.000235932523299,139.00397295012678
2016-02-13,0.45580361701515354,0.44266390022538776,5.9999472100512055,113.99973618256166
2016-02-14,0.4539231222561364,0.44325585688799063,15.001051208890223,189.0094701817251
2016-02-15,0.4522080382414864,0.4441463465381297,1.0,131.00443045353853
2016-02-16,0.45065598023703973,0.44530876855384893,3.999925512104283,171.00984345351043
2016-02-17,0.4492645635086323,0.4467165223131922,5.000024762282092,200.99218662797185
2016-02-18,0.44803140332210045,0.4483430071942036,5.0,167.9991738268341
2016-02-19,0.4469541149432802,0.45016162257492714,6.999718151071026,125.99740820734343
2016-02-20,0.44603031363800766,0.4521457678334068,2.0,146.00230515916576
2016-02-21,0.4452576146721189,0.45426884234768655,10.000119367353028,196.00431417332825
2016-02-22,0.4446336333114501,0.45650424549581053,8.0,168.99647227428068
2016-02-23,0.44415598482183727,0.45882537665582246,8.999666777740753,122.9982094053341
2016-02-24,0.4438222844691167,0.46120563520576646,6.000130556824858,209.98524939172748
2016-02-25,0.44363014751912444,0.46361842052368674,3.0,133.9974333903691
2016-02-26,0.4435771892376965,0.4660371319876269,5.999744212814938,143.99800823263843
2016-02-27,0.44366102489066905,0.4684351689756312,4.999917464509739,172.0025625862409
2016-02-28,0.4438792697438782,0.4707859308657436,10.999884553220964,183.00410124209046
2016-02-29,0.4442295390631601,0.47306281703600805,2.0,176.00597360053953
2016-03-01,0.4447086339038561,0.4752442259470275,7.0,131.9970905564311
2016-03-02,0.44531009847932873,0.4773285523896395,8.000078678206137,138.00142696972785
2016-03-03,0.446026662792446,0.47931919023724107,2.9999462654486835,104.99876390605685
2016-03-04,0.4468510568460754,0.4812195333632289,3.9998438841620474,111.00449616503569
2016-03-05,0.44777601064308487,0.4830329756409995,6.999758025487982,134.99419545151775
2016-03-06,0.44879425418634233,0.4847629109439498,11.000118877793627,149.99870168780586
2016-03-07,0.44989851747871545,0.4864127331454764,5.000100786131829,162.001948262799
2016-03-08,0.4510815305230721,0.4879858361189759,2.0,164.99845350860238
2016-03-09,0.4523360233222802,0.4894856137378454,,
2016-03-10,0.45365472587920735,0.49091545987548096,,
2016-03-11,0.4550303681967216,0.49227876840527984,2.9999490705373058,113.00099206349208
2016-03-12,0.45645568027769057,0.4935789332006386,3.0,146.00372654844514
2016-03-13,0.4579233921249823,0.494819348134954,6.99984783931832,139.0038125140166
2016-03-14,0.4594262337414644,0.49600340708162244,1.999957211929314,139.99865362175748
2016-03-15,0.46095693513000463,0.4971345039140409,1.0,176.00623830318153
2016-03-16,0.4625082262934711,0.4982160325056062,9.000420079815164,104.99620124936688
2016-03-17,0.46407283723473136,0.49925138672971475,5.000000000000001,131.0066311555604
2016-03-18,0.46564349795665344,0.5002439604597635,5.000177904287494,102.00149732620321
2016-03-19,0.46721293846210504,0.501197147569149,3.999930627818245,154.99556868537667
2016-03-20,0.46877388875395387,0.502114341931268,8.000226167590185,119.99705098934551
