,date,beer,beer_sales,beer_weighting,scotch,scotch_sales,scotch_weighting,vodka,vodka_sales,vodka_weighting,whiskey,whiskey_sales,whiskey_weighting,wine,wine_sales,wine_weighting
483,2016-11-09,24.36,73.08,3.0,99.4,2186.81,22.00010060362173,32.28,3712.11,114.99721189591078,54.77,602.51,11.000730326821252,28.42,4206.08,147.99718508092892
484,2016-11-10,41.46,207.31,5.000241196333816,76.86,5303.48,69.00182149362476,28.57,1285.45,44.9929996499825,46.72,280.31,5.99978595890411,24.97,2871.64,115.00360432519022
485,2016-11-11,29.03,174.17,5.9996555287633475,82.68,4299.39,52.000362844702465,35.85,1505.55,41.99581589958159,132.14,1057.14,8.000151354623885,27.31,2539.76,92.9974368363237
486,2016-11-12,31.53,126.12,4.0,57.14,4228.0,73.99369968498425,53.2,265.98,4.999624060150376,62.33,997.21,15.998876945291194,31.18,1902.16,61.005772931366266
487,2016-11-13,36.78,294.22,7.999456226209897,79.11,316.45,4.000126406269751,33.45,133.8,4.0,57.65,576.51,10.000173460537727,21.96,2502.87,113.97404371584699
488,2016-11-14,102.17,1123.83,10.999608495644512,99.56,497.78,4.9997991161108875,53.53,267.67,5.000373622267888,49.54,594.45,11.99939442874445,36.22,1665.95,45.99530646051905
489,2016-11-15,18.05,72.18,3.998891966759003,39.27,274.9,7.0002546473134695,45.73,45.73,1.0,155.79,934.72,5.999871622055331,20.85,1939.51,93.0220623501199
490,2016-11-16,46.85,93.69,1.9997865528281749,183.94,1103.65,6.000054365553986,53.33,746.59,13.999437464841554,36.33,218.0,6.000550509221029,19.21,1882.99,98.02134305049454
491,2016-11-17,11.13,11.13,1.0,72.2,433.21,6.0001385041551245,93.17,559.0,5.999785338628314,362.6,2175.62,6.000055157198013,25.01,11405.22,456.0263894442223
492,2016-11-18,36.86,294.89,8.000271296798697,556.44,2225.74,3.9999640572209034,229.16,229.16,1.0,39.51,592.66,15.00025310048089,25.16,3370.8,133.97456279809222
493,2016-11-19,4.63,4.63,1.0,71.36,285.43,3.999859865470852,90.31,541.86,6.0,115.17,1497.17,12.999652687331771,19.55,3362.64,172.00204603580562
494,2016-11-20,15.36,122.84,7.997395833333334,81.78,245.33,2.999877720714111,69.85,419.07,5.999570508231926,120.45,843.12,6.999750933997509,22.99,6941.48,301.9347542409743
495,2016-11-21,24.85,124.26,5.0004024144869215,70.38,140.76,2.0,71.71,860.53,12.000139450564776,140.24,560.96,4.0,24.87,3257.54,130.9827100924809
496,2016-11-22,10.31,10.31,1.0,22.57,90.26,3.999113867966327,57.76,462.09,8.000173130193906,93.38,1494.11,16.00032126793746,28.29,3309.89,116.99858607281725
497,2016-11-23,19.7,118.21,6.0005076142131974,32.59,619.18,18.999079472230743,47.4,189.6,4.0,86.72,693.74,7.999769372693727,22.24,4626.75,208.0373201438849
498,2016-11-24,21.58,107.9,5.000000000000001,103.66,621.94,5.999807061547367,46.76,327.33,7.000213857998289,76.09,228.27,3.0,26.8,5280.52,197.03432835820897
499,2016-11-25,42.21,126.64,3.000236910684672,128.22,512.87,3.9999220090469505,60.4,483.16,7.999337748344371,160.59,481.77,3.0,24.53,5348.31,218.03139013452915
500,2016-11-26,43.84,263.02,5.999543795620437,53.25,905.32,17.00131455399061,53.9,215.61,4.000185528756957,91.18,1276.51,13.999890326826057,15.19,1838.01,121.00131665569454
501,2016-11-27,52.15,52.15,1.0,84.08,2774.75,33.00130827783064,52.66,526.55,9.99905051272313,98.68,888.12,9.0,42.3,2199.5,51.99763593380615
502,2016-11-28,18.56,74.25,4.000538793103448,103.81,1972.43,19.000385319333397,50.12,400.94,7.999600957701516,167.13,501.39,3.0,26.44,3516.03,132.98146747352496
503,2016-11-29,31.62,126.48,4.0,92.71,648.98,7.000107863229426,65.75,262.98,3.9996958174904944,171.27,1712.66,9.999766450633503,29.97,2247.62,74.99566232899566
504,2016-11-30,102.87,514.37,5.000194420141926,74.02,518.14,7.0,48.01,288.07,6.000208289939596,82.33,411.66,5.000121462407385,44.48,7828.7,176.0049460431655
505,2016-12-01,38.73,271.1,6.999741802220502,98.09,1863.64,18.999286369660517,46.36,602.64,12.999137187230371,27.87,83.62,3.0003588087549335,30.15,4010.16,133.00696517412936
506,2016-12-02,19.1,95.52,5.001047120418848,95.85,1341.85,13.999478351591028,60.77,303.86,5.000164554879052,56.8,624.84,11.000704225352115,33.53,2715.88,80.99850879809127
507,2016-12-03,28.4,198.8,7.000000000000001,88.75,443.73,4.999774647887324,57.72,346.31,5.99982674982675,50.1,100.19,1.9998003992015967,15.74,1841.24,116.97839898348157
508,2016-12-04,41.25,206.24,4.999757575757576,89.95,2158.74,23.999332962757084,76.65,613.19,7.999869536855838,107.42,751.92,6.999813814932042,39.27,3652.29,93.00458365164246
509,2016-12-05,29.47,206.3,7.000339328130303,33.46,568.79,16.999103407053195,31.21,156.05,5.0,286.42,2291.35,7.999965086236994,31.1,1461.78,47.00257234726688
510,2016-12-06,51.51,154.54,3.000194137060765,91.37,548.19,5.999671664660173,43.93,263.57,5.999772365126337,4.82,9.64,2.0,27.08,1624.51,59.98929098966027
511,2016-12-07,70.0,420.01,6.0001428571428574,155.47,1865.58,11.999614073454685,53.25,425.96,7.99924882629108,88.48,796.32,9.0,27.15,1628.9,59.9963167587477
512,2016-12-08,33.67,33.67,1.0,54.32,1303.73,24.000920471281297,63.29,443.01,6.999683994311898,193.0,3088.06,16.000310880829016,22.67,2198.7,96.98720776356417
513,2016-12-09,13.39,40.16,2.9992531740104553,113.9,797.31,7.000087796312554,35.8,143.19,3.9997206703910617,64.16,384.97,6.000155860349128,30.11,1716.45,57.005978080371975
514,2016-12-10,16.39,32.78,2.0,68.05,544.43,8.000440852314474,58.87,588.73,10.000509597418041,128.23,641.14,4.999922015129065,32.75,1964.78,59.99328244274809
515,2016-12-11,40.41,323.24,7.9990101460034655,53.36,800.38,14.999625187406297,90.12,450.62,5.000221926320461,70.61,282.42,3.99971675400085,47.19,4719.31,100.00656918838739
516,2016-12-12,12.8,63.99,4.99921875,78.65,629.2,8.0,40.66,1016.6,25.002459419576983,70.81,354.05,5.0,41.4,3767.27,90.99685990338165
517,2016-12-13,79.89,559.22,6.9998748278883465,195.02,1755.18,9.0,60.99,487.95,8.000491883915396,342.3,2738.38,7.999941571720713,23.4,1708.11,72.99615384615385
518,2016-12-14,44.49,622.83,13.999325691166554,51.36,1335.41,26.00097352024922,43.22,388.94,8.999074502545119,106.31,744.15,6.999811870943467,38.63,1970.11,50.99948226766761
519,2016-12-15,18.46,129.21,6.999458288190683,68.28,409.68,6.0,47.2,755.27,16.001483050847455,110.19,1542.68,14.000181504673746,31.16,4486.88,143.99486521181
520,2016-12-16,42.25,84.5,2.0,70.07,1401.41,20.00014271442843,84.07,840.68,9.999762103009397,78.43,549.02,7.0001275022312885,42.74,4744.08,110.9985961628451
521,2016-12-17,13.45,26.9,2.0,54.7,437.62,8.00036563071298,86.97,1130.66,13.000574910888814,73.36,293.42,3.999727371864777,23.75,9784.23,411.9675789473684
522,2016-12-18,49.01,147.02,2.999795960008162,97.7,781.61,8.000102354145342,50.52,303.13,6.0001979414093425,260.92,3652.88,14.0,19.79,1464.35,73.9944416371905
523,2016-12-19,14.62,73.08,4.998632010943912,75.88,682.94,9.000263574064313,61.27,183.81,3.0,64.26,257.05,4.000155617802677,22.71,6312.06,277.9418758256275
524,2016-12-20,10.81,10.81,1.0,112.04,1120.39,9.999910746162085,45.44,136.31,2.999779929577465,137.72,1377.21,10.000072611094975,26.11,4229.13,161.97357334354655
525,2016-12-25,82.56,330.22,3.9997577519379846,118.52,1659.32,14.000337495781302,69.86,698.55,9.999284282851416,63.02,630.21,10.000158679784196,21.49,5545.46,258.04839460214055
526,2016-12-26,48.78,146.34,3.0,220.92,3092.88,14.000000000000002,52.7,474.27,8.99943074003795,47.43,426.86,8.999789162977018,38.03,6046.44,158.99132264002102
527,2016-12-27,51.11,204.42,3.9996086871453724,113.39,1133.9,10.0,121.34,728.03,5.999917586945772,87.89,1142.56,12.99988622141313,35.04,3959.34,112.99486301369863
528,2016-12-28,25.16,75.48,3.0,171.52,2572.74,14.999650186567163,78.22,625.72,7.999488621835848,45.74,274.45,6.000218627022299,44.99,8547.18,189.97955101133584
529,2016-12-29,46.64,139.91,2.9997855917667238,113.29,1586.11,14.00044134522023,92.61,1389.11,14.999568081200733,86.85,521.12,6.0002302820955675,33.84,11064.78,326.9734042553191
530,2016-12-31,39.1,156.39,3.999744245524296,86.15,1378.34,15.99930354033662,91.29,730.29,7.999671376930659,79.98,799.75,9.999374843710926,26.24,5404.96,205.9817073170732
531,2017-01-01,7.24,7.24,1.0,181.77,3817.15,20.999889970842272,27.09,189.64,7.0003691399040235,107.77,2263.23,21.00055674120813,24.98,4646.63,186.01401120896716
532,2017-01-02,94.29,377.14,3.999787888429313,89.84,718.72,8.0,99.44,1292.78,13.000603378921962,68.94,2826.39,40.99782419495213,22.96,6705.74,292.06184668989545
533,2017-01-03,21.72,21.72,1.0,139.56,697.81,5.0000716537689875,173.49,1387.88,7.999769439160759,75.65,1891.35,25.00132187706543,32.41,8718.51,269.0067880283863
534,2017-01-04,69.8,418.81,6.000143266475645,129.37,388.11,3.0,48.65,583.81,12.000205549845838,114.61,1719.14,14.999912747578746,30.3,6695.95,220.9884488448845
535,2017-01-05,43.68,305.73,6.999313186813187,98.62,690.33,6.999898600689515,69.71,487.97,7.000000000000001,68.26,1911.25,27.99956050395546,24.89,10080.73,405.01124949779023
536,2017-01-06,58.71,234.85,4.000170328734457,86.33,431.65,5.0,102.32,818.55,7.999902267396403,84.87,1527.65,17.99988217273477,31.6,6920.66,219.00822784810126
537,2017-01-07,26.17,11332.26,433.02483760030566,99.93,699.52,7.000100070049034,71.34,356.69,4.999859826184468,95.75,2106.54,22.00041775456919,33.15,3779.2,114.00301659125188
538,2017-01-08,25.62,2510.76,98.0,116.07,812.51,7.000172309813045,71.06,284.22,3.999718547706164,105.9,2329.74,21.999433427762035,23.96,3665.16,152.96994991652753
539,2017-01-09,28.64,2405.41,83.98777932960893,121.7,1095.34,9.000328677074773,43.0,515.96,11.999069767441862,23.1,138.57,5.998701298701298,20.33,2826.44,139.02803738317758
540,2017-01-10,25.82,12060.19,467.08714175058094,198.94,795.74,3.999899467176033,56.46,621.02,10.99929153382926,124.89,1248.9,10.0,43.39,5641.21,130.01175386033648
541,2017-01-11,26.57,2444.15,91.9890854347008,106.64,1173.01,10.999718679669916,42.03,210.14,4.999762074708541,115.52,1270.75,11.00025969529086,33.86,3114.91,91.99379799173066
542,2017-01-12,25.87,2405.56,92.98647081561654,100.21,1102.26,10.99950104779962,106.88,2030.74,19.000187125748504,89.21,713.71,8.000336285169825,29.05,3893.11,134.01411359724614
543,2017-01-13,26.12,3500.35,134.010336906585,300.38,600.75,1.9999667088354751,102.09,1020.87,9.999706141639729,82.63,578.44,7.000363064262375,27.12,2522.11,92.9981563421829
544,2017-01-14,26.35,5479.98,207.96888045540794,115.56,1040.07,9.000259605399792,64.74,582.69,9.000463392029658,100.01,500.05,5.0,30.09,3399.98,112.99368560983716
545,2017-01-15,26.12,4284.34,164.02526799387442,301.38,1808.29,6.000033180702103,51.78,103.56,2.0,71.65,214.96,3.000139567341242,39.8,6009.31,150.98768844221107
546,2017-01-16,26.22,2411.88,91.9862700228833,103.98,727.89,7.000288517022504,102.21,1124.27,10.99960864886019,4.08,4.08,1.0,45.85,3714.15,81.00654307524536
547,2017-01-17,25.74,1955.94,75.98834498834499,143.81,1294.27,8.999860927612822,64.84,648.36,9.999383096853794,88.06,352.22,3.9997728821258236,28.27,3194.71,113.00707463742484
548,2017-01-18,26.77,2114.81,78.99925289503174,104.73,1361.44,12.999522581877208,63.16,694.72,10.999366687777075,82.73,330.92,4.0,67.21,4166.95,61.99895848832019
549,2017-01-19,27.17,597.68,21.997791682002205,124.82,7614.23,61.001682422688674,69.5,1112.03,16.00043165467626,144.28,144.28,1.0,32.72,1865.11,57.002139364303176
550,2017-01-20,334.57,1003.71,3.0,92.67,648.7,7.000107909787418,164.68,1317.43,7.99993927617197,28.14,112.54,3.9992892679459846,35.61,2955.87,83.0067396798652
551,2017-01-21,93.58,561.5,6.00021372088053,134.59,1480.54,11.000371498625455,94.14,847.22,8.999575100913534,9.29,37.16,4.0,33.9,4339.75,128.01622418879057
552,2017-01-22,88.8,532.82,6.000225225225226,116.16,3949.46,34.00017217630854,61.06,671.61,10.999181133311497,158.77,476.31,3.0,26.03,4581.6,176.01229350749136
553,2017-01-24,26.77,240.96,9.001120657452372,107.9,1510.64,14.000370713623726,61.27,1041.56,16.999510363962784,96.85,96.85,1.0,29.46,2799.01,95.01052274270198
554,2017-01-25,27.31,27.31,1.0,115.67,1619.33,13.99956773580012,69.42,833.07,12.000432152117545,93.98,187.96,2.0,42.72,6792.79,159.00725655430713
555,2017-01-26,8.61,34.43,3.99883855981417,99.11,1883.05,18.99959640803148,59.54,952.68,16.000671817265705,72.51,507.56,6.9998620879878635,43.7,5593.27,127.99244851258581
556,2017-01-28,10.57,10.57,1.0,83.65,1003.84,12.000478182904962,76.2,1143.06,15.000787401574803,35.47,35.47,1.0,64.22,7192.15,111.99236997819993
557,2017-01-29,7.55,7.55,1.0,117.92,1297.14,11.000169606512891,52.44,367.1,7.000381388253243,140.25,280.49,1.9999286987522282,32.75,2783.48,84.99175572519084
558,2017-01-30,932.91,932.91,1.0,248.12,1240.58,4.999919393841689,63.24,505.89,7.999525616698292,121.93,487.7,3.9998359714590337,36.93,3323.65,89.99864608719199
559,2017-01-31,62.28,311.38,4.999678869621066,129.6,15810.92,121.99783950617285,78.44,235.31,2.9998725140234574,10.25,10.25,1.0,31.9,4210.67,131.9959247648903
560,2017-02-01,26.57,79.7,2.9996236356793378,100.35,19769.75,197.0079720976582,80.67,2581.28,31.998016610883848,292.77,292.77,1.0,26.21,2699.32,102.98817245326212
561,2017-02-02,49.41,148.22,2.99979761181947,180.17,14954.39,83.00155408780596,102.89,4115.66,40.00058314705024,136.21,408.62,2.9999265839512517,25.69,9787.45,380.98287271311796
562,2017-02-03,7.68,7.68,1.0,120.19,4567.11,37.99908478242782,121.87,3046.71,24.999671781406416,103.16,722.11,6.999903063202792,26.83,6277.85,233.98620946701456
563,2017-02-05,38.81,155.24,4.0,161.44,7264.93,45.00080525272547,91.09,3552.63,39.00131737841695,43.48,217.39,4.999770009199632,26.87,4111.7,153.02195757350202
564,2017-02-06,24.56,49.12,2.0,155.53,3421.55,21.9992927409503,64.59,2195.91,33.99767765908035,79.61,477.64,5.999748775279487,32.99,5938.98,180.0236435283419
565,2017-02-07,14.77,44.3,2.999322951929587,140.35,4070.05,28.99928749554685,80.22,1925.38,24.0012465719272,66.33,66.33,1.0,29.87,9020.82,302.00267827251423
566,2017-02-08,49.61,198.45,4.000201572263657,124.96,3373.91,26.999919974391805,72.21,938.71,12.999723030051241,107.79,431.14,3.999814454030986,29.14,5769.87,198.00514756348662
567,2017-02-09,9.84,39.37,4.001016260162602,89.77,987.48,11.00011139578924,76.74,1534.76,19.999478759447488,70.66,635.95,9.000141522785169,39.04,6128.68,156.984631147541
568,2017-02-10,11.36,11.36,1.0,68.86,963.99,13.999273889050247,54.39,761.41,13.999080713366427,131.02,1441.25,11.000228972675927,33.66,8649.55,256.96821152703507
569,2017-02-11,44.48,133.45,3.000224820143885,109.99,1429.93,13.00054550413674,73.1,657.93,9.000410396716827,164.45,164.45,1.0,28.35,5472.13,193.02045855379188
570,2017-02-12,34.95,174.76,5.000286123032904,112.65,1351.76,11.999644917887261,112.42,899.35,7.999911047856253,175.34,350.67,1.9999429679479868,33.82,5783.18,170.99881726788882
571,2017-02-13,6.52,6.52,1.0,92.36,831.2,8.999566912083154,47.59,380.73,8.000210128178189,252.45,504.9,2.0,30.86,3394.06,109.98250162022035
572,2017-02-14,17.92,35.83,1.999441964285714,86.0,601.97,6.999651162790698,75.12,1126.83,15.000399361022362,520.81,520.81,1.0,31.39,4269.15,136.00350430073271
573,2017-02-15,15.74,47.23,3.0006353240152475,135.61,678.04,4.9999262591254325,73.68,663.11,8.99986427795874,75.47,75.47,1.0,38.36,11162.44,290.99165797705945
574,2017-02-18,26.45,105.78,3.9992438563327033,102.37,409.48,4.0,61.7,863.8,13.999999999999998,62.55,125.1,2.0,33.46,13754.08,411.06037059175134
575,2017-02-19,7.67,7.67,1.0,113.67,341.0,2.999912026040292,58.23,232.93,4.000171732783789,68.28,68.28,1.0,38.5,7777.22,202.0057142857143
576,2017-02-21,11.63,69.78,6.0,165.58,496.75,3.000060393767363,80.53,402.64,4.999875822674779,10.03,30.1,3.0009970089730813,33.45,7492.0,223.9760837070254
577,2017-02-22,24.53,49.06,2.0,117.45,352.36,3.0000851426138784,48.87,195.49,4.0002046245140175,67.79,67.79,1.0,37.0,10876.76,293.9664864864865
578,2017-02-23,65.27,65.27,1.0,173.36,346.72,2.0,108.76,217.51,1.9999080544317762,48.11,144.34,3.000207856994388,39.25,8045.37,204.97757961783438
579,2017-02-25,7.68,7.68,1.0,56.73,397.08,6.999471179270228,109.09,109.09,1.0,70.94,567.53,8.000140964195094,34.45,9818.32,285.00203193033377
580,2017-02-27,33.78,101.34,3.0,19.33,96.63,4.9989653388515265,78.91,157.82,2.0,362.98,362.98,1.0,31.46,6228.33,197.97616020343293
581,2017-02-28,31.64,158.22,5.00063211125158,108.2,649.19,5.999907578558226,52.48,209.91,3.9998094512195124,279.46,1676.74,5.999928433407286,25.19,4232.19,168.01071853910278
582,2017-03-01,258.53,1034.12,4.0,379.16,758.32,2.0,65.07,520.52,7.999385277393577,122.67,490.68,4.0,34.82,5396.73,154.98937392303273
583,2017-03-02,152.98,458.93,2.9999346319780367,99.01,396.04,4.0,85.01,340.05,4.000117633219621,88.9,266.71,3.0001124859392574,31.68,7160.73,226.03314393939394
584,2017-03-03,42.94,128.82,3.0,75.99,75.99,1.0,46.24,138.71,2.9997837370242215,67.75,203.24,2.9998523985239856,29.41,3882.57,132.0153009180551
585,2017-03-04,1.66,3.32,2.0,122.37,122.37,1.0,90.05,180.09,1.9998889505830095,126.65,633.23,4.999842084484801,23.82,2143.88,90.00335852225021
586,2017-03-05,35.9,71.79,1.9997214484679668,135.77,271.53,1.9999263460263679,43.27,43.27,1.0,192.51,1540.07,7.999948054646512,26.73,2913.65,109.00299289188179
587,2017-03-06,41.23,82.45,1.9997574581615332,121.92,975.32,7.999671916010499,63.18,315.91,5.000158277936056,240.6,721.81,3.000041562759767,31.99,4445.97,138.97999374804627
588,2017-03-07,38.09,190.43,4.999474927802573,93.16,465.8,5.0,63.82,319.11,5.000156690692573,53.72,214.88,4.0,31.89,3666.81,114.98306679209783
589,2017-03-08,46.31,1435.71,31.002159360829193,216.92,1084.6,5.0,61.88,185.63,2.9998383968972204,93.45,1027.9,10.999464954521136,27.95,1565.41,56.00751341681575
590,2017-03-09,26.39,105.56,4.0,80.11,480.63,5.999625514916989,87.39,174.78,2.0,323.87,3562.62,11.000154382931422,26.03,1249.53,48.00345754898194
591,2017-03-10,39.36,236.16,6.0,160.43,4010.81,25.000373994888736,67.19,335.94,4.999851168328621,50.81,203.22,3.9996063766975003,30.76,1076.61,35.000325097529256
592,2017-03-11,154.55,618.18,3.9998705920414097,266.0,4255.96,15.99984962406015,110.86,554.31,5.000090203860725,134.21,402.62,2.9999254899038816,28.81,1325.15,45.99618188129122
593,2017-03-12,26.55,106.21,4.000376647834274,159.86,3676.88,23.000625547353934,61.07,854.95,13.999508760438841,79.27,237.81,3.0,25.7,1053.68,40.99922178988327
594,2017-03-13,65.09,195.28,3.0001536334306342,274.16,3289.9,11.999927049897869,55.91,503.15,8.999284564478627,174.77,349.53,1.9999427819419806,21.97,703.04,32.0
595,2017-03-14,11.3,11.3,1.0,158.05,3002.88,18.99955710218285,53.55,535.49,9.999813258636788,97.41,292.22,2.9998973411354073,29.66,1393.9,46.99595414699933
596,2017-03-15,123.62,618.12,5.000161786118751,229.45,2982.81,12.999825670080629,193.61,1161.64,5.999896699550643,48.29,96.57,1.9997929177883618,30.0,1949.84,64.99466666666666
597,2017-03-16,10.59,42.35,3.999055712936733,276.25,3867.48,13.999927601809954,112.35,786.46,7.000089007565644,70.52,70.52,1.0,25.61,1843.69,71.99101913315111
598,2017-03-17,23.32,116.58,4.999142367066895,165.62,1821.79,10.999818862456225,60.24,421.71,7.000498007968127,197.52,592.56,2.9999999999999996,26.89,2258.98,84.00818148010413
599,2017-03-19,34.6,69.2,2.0,95.48,190.95,1.9998952660242981,72.66,290.65,4.000137627305257,244.48,1955.8,7.999836387434555,43.34,1647.01,38.00207660359944
600,2017-03-20,11.46,22.92,2.0,91.93,275.8,3.0001087784183618,75.66,302.63,3.999867829764737,55.15,110.29,1.999818676337262,23.23,813.14,35.00387430047353
601,2017-03-21,33.72,236.05,7.0002965599051015,134.42,537.66,3.99985121261717,46.55,232.73,4.999570354457573,117.74,470.97,4.000084932903007,34.24,2259.98,66.00408878504672
602,2017-03-22,43.16,129.47,2.9997683039851717,130.39,651.96,5.00007669299793,55.04,165.13,3.0001816860465116,31.65,126.59,3.9996840442338075,28.61,1630.85,57.00279622509612
603,2017-03-23,9.55,19.1,2.0,128.49,256.98,2.0,101.34,1013.37,9.999703966844287,43.93,131.79,3.0,29.75,2528.99,85.00806722689074
604,2017-03-24,34.97,69.93,1.9997140406062341,326.66,1633.29,4.999969387130349,57.1,171.31,3.000175131348511,638.29,4468.03,7.0,27.03,2946.3,109.00110987791344
605,2017-03-25,152.15,608.58,3.9998685507722644,178.32,1604.91,9.000168236877524,90.43,542.58,6.0,120.97,241.94,2.0,31.95,2683.44,83.9887323943662
606,2017-03-26,31.66,189.96,6.0,106.76,213.52,2.0,43.0,258.02,6.000465116279069,70.18,491.25,6.999857509261897,37.12,2301.63,62.00511853448277
607,2017-03-27,126.94,761.66,6.000157554750276,246.21,1477.28,6.000081231469071,71.33,285.31,3.9998598065330158,63.14,441.97,6.999841621792842,25.53,1863.67,72.99921660791226
608,2017-03-28,16.65,83.25,5.0,136.88,547.53,4.000073056691993,80.53,322.12,4.0,47.54,332.79,7.000210349179639,34.22,3147.92,91.9906487434249
609,2017-03-29,39.45,118.36,3.000253485424588,45.77,228.85,4.999999999999999,66.0,66.0,1.0,70.12,280.46,3.99971477467199,27.43,15142.0,552.0233321181189
610,2017-03-30,27.53,11423.02,414.9298946603705,280.04,1400.19,4.999964290815598,51.18,204.71,3.999804611176241,155.07,620.28,4.0,29.95,4192.76,139.99198664440735
611,2017-03-31,19.88,99.42,5.001006036217304,338.04,1352.14,3.9999408354040944,120.68,603.39,4.99991713622804,107.71,969.35,8.999628632438958,32.82,6236.0,190.00609384521633
612,2017-04-01,251.86,1007.44,4.0,156.81,784.07,5.000127542886296,35.12,140.48,4.0,166.42,332.83,1.9999399110683813,33.41,6181.39,185.01616282550137
613,2017-04-02,36.31,435.69,11.999173781327457,241.72,483.44,2.0,67.68,338.38,4.999704491725768,125.19,250.38,2.0,30.79,4064.42,132.0045469308217
614,2017-04-04,21.24,191.18,9.000941619585689,87.49,437.43,4.999771402445994,102.36,204.71,1.9999023055881204,60.57,666.3,11.000495294700347,34.94,4856.38,138.99198626216372
615,2017-04-05,104.61,418.43,3.99990440684447,173.34,520.01,2.999942309911157,51.69,258.47,5.000386922035211,92.82,278.45,2.999892264598147,35.09,4456.49,127.0017098888572
616,2017-04-06,10.19,20.38,2.0,93.69,1405.39,15.000426939908209,81.58,244.74,3.0,48.9,195.59,3.9997955010224953,31.14,3487.63,111.99839434810534
617,2017-04-07,29.9,89.71,3.000334448160535,162.76,325.51,1.9999385598427133,70.13,280.52,4.0,4.49,17.96,4.0,28.04,2944.06,104.99500713266762
618,2017-04-08,340.39,1021.18,3.0000293780663356,66.02,396.1,5.999697061496517,46.06,46.06,1.0,59.19,118.37,1.9998310525426595,32.24,1966.44,60.99379652605459
619,2017-04-09,37.36,5603.44,149.98501070663812,135.51,1219.63,9.000295181167443,51.12,51.12,1.0,86.69,433.46,5.000115353558657,30.26,1543.38,51.0039656311963
620,2017-04-10,35.57,4659.77,131.00281135788586,159.86,3037.37,19.000187664206177,66.48,465.39,7.000451263537905,43.31,86.62,2.0,26.99,1295.57,48.00185253797703
621,2017-04-11,34.14,2492.38,73.00468658465144,150.78,5428.04,35.99973471282664,173.4,1734.04,10.000230680507496,91.66,549.93,5.999672703469343,25.41,1346.74,53.00039354584809
622,2017-04-12,35.56,1742.49,49.00140607424072,137.77,5235.08,37.99869347463163,160.12,1280.93,7.99981264051961,115.13,1036.14,8.99973942499783,40.89,2453.43,60.00073367571533
623,2017-04-13,34.47,1068.59,31.00058021467943,171.84,687.35,3.999941806331471,84.15,1009.84,12.000475341651812,383.67,383.67,1.0,40.65,1666.45,40.99507995079951
624,2017-04-14,35.89,969.02,26.99972137085539,196.54,2751.54,13.999898239544114,131.49,1183.41,9.0,116.5,232.99,1.999914163090129,25.81,1884.42,73.01123595505618
625,2017-04-15,32.6,945.39,28.999693251533742,160.97,2092.64,13.000186370131079,43.64,261.81,5.999312557286893,52.28,52.28,1.0,45.35,1814.04,40.00088202866593
626,2017-04-16,34.14,921.66,26.99648506151142,188.49,2073.44,11.00026526606186,79.34,555.38,7.0,80.53,563.68,6.999627468024338,29.84,835.5,27.999329758713138
627,2017-04-17,35.02,175.09,4.99971444888635,112.57,450.26,3.9998223327707207,68.12,340.58,4.9997064004697584,68.67,68.67,1.0,32.91,1184.63,35.99604983287755
628,2017-04-18,34.31,240.2,7.000874380647041,90.35,361.41,4.0001106806862206,50.62,202.48,4.0,149.62,299.24,2.0,36.0,1655.88,45.99666666666667
629,2017-04-20,30.41,212.86,6.999671160802368,100.62,301.86,3.0,103.53,207.06,2.0,103.82,726.73,6.999903679445194,28.7,2124.14,74.01184668989546
630,2017-04-21,11.23,22.46,2.0,118.84,356.51,2.9999158532480643,94.69,473.47,5.000211215545464,68.55,68.55,1.0,32.57,2116.81,64.99263125575683
631,2017-04-22,25.17,100.69,4.000397298371077,64.39,1094.63,17.0,103.32,206.63,1.9999032133178476,117.87,471.48,4.0,32.09,1636.47,50.996260517295106
632,2017-04-23,22.53,45.06,2.0,117.1,468.38,3.9998292058070026,89.37,625.59,7.0,34.46,172.3,5.0,26.62,1943.09,72.99361382419234
633,2017-04-24,3.76,3.76,1.0,110.13,330.38,2.9999091982202852,82.77,579.42,7.000362450163102,12.54,25.08,2.0,33.49,2311.15,69.01015228426395
634,2017-04-25,46.88,234.38,4.99957337883959,147.95,295.9,2.0,58.77,352.59,5.9994895354772835,103.97,311.9,2.999903818409156,34.93,2375.44,68.00572573718867
635,2017-04-26,50.05,300.29,5.999800199800201,127.9,767.4,5.999999999999999,68.01,408.03,5.999558888398764,18.38,18.38,1.0,29.74,2201.12,74.01210490921318
636,2017-04-27,21.65,86.58,3.999076212471132,73.86,147.72,2.0,121.36,849.51,6.999917600527357,49.67,198.67,3.9997986712301183,46.23,3235.86,69.99480856586632
637,2017-04-28,26.07,78.22,3.0003835826620637,214.36,1286.18,6.000093300988991,51.91,155.72,2.9998073588903873,84.63,338.51,3.999881838591516,38.94,3309.87,84.99922958397535
638,2017-04-29,16.45,32.9,2.0,71.06,142.12,2.0,75.29,527.06,7.000398459290741,20.95,125.67,5.998568019093079,34.82,4003.84,114.98678920160827
639,2017-04-30,40.49,242.91,5.999259076315139,131.59,394.78,3.000075993616536,81.4,325.58,3.9997542997542994,68.65,68.65,1.0,47.09,5321.4,113.00488426417496
640,2017-05-01,25.44,127.19,4.999606918238993,86.02,344.08,4.0,81.7,326.81,4.000122399020808,87.32,87.32,1.0,36.83,1694.19,46.00027151778442
