,offset,clothes,food,furniture,total
117,-33,-0.0339564730519,0.167919068113,-0.371576736861,-0.4752282836
118,-32,0.0986883941008,0.0687787195764,-0.607152107848,-0.879369988342
119,-31,-0.10791871013,0.263645283209,0.136514244149,0.584481634457
120,-30,0.674449966854,0.153255503534,0.754339545293,3.16409003136
121,-29,0.150173999175,0.418746665549,0.48446133174,2.10676399293
122,-28,0.48284405414,0.122262811002,-0.934544353561,-0.658874976839
123,-27,0.216713920102,-0.0404791417995,0.300410005034,0.953289566672
124,-26,0.709823498346,0.329044930568,0.347401727159,2.77254031215
125,-25,0.366355729547,0.297957131178,0.0778464523528,1.48431862616
126,-24,0.504748287468,-0.365257090004,0.676968612085,1.6329196191
127,-23,0.46303986625,0.439205839533,0.140629774141,2.08575095985
128,-22,0.335970512724,-0.159595569455,0.562421763853,1.47759341424
129,-21,0.736897126982,0.107532933616,-0.95319312511,-0.217526129025
130,-20,0.558323311722,-0.168907870144,0.502146339046,1.78312356125
131,-19,0.445119000523,-0.0934789530292,0.733396248108,2.1700725912
132,-18,0.632989693275,0.471219584853,-0.415261895511,1.37789476523
133,-17,0.475726347225,-0.143087560253,-0.791932338309,-0.918587102676
134,-16,0.3281123749,0.0133292402944,-0.149814811936,0.383253606516
135,-15,0.73853070823,-0.37350756921,0.577047035878,1.8841403498
136,-14,0.390427520298,0.710435433494,0.603899515209,3.409524938
137,-13,0.499731359249,0.166092902535,0.266147636767,1.8639437971
138,-12,0.0255852206942,0.12512078273,-0.00325833292827,0.294895340992
139,-11,0.351405057041,-0.592448440817,0.567680448243,0.653274128933
140,-10,0.27610831346,-0.2510798376,0.22467993831,0.499416828342
141,-9,-0.290119905926,-0.470396009752,0.21877766127,-1.08347650882
142,-8,-0.0630350564029,-0.0432295364449,0.0399262179804,-0.132676749735
143,-7,0.0905249000079,-0.0779334170376,-0.280565431225,-0.535947896509
144,-6,0.364699468126,-0.0704240399253,-0.724929475024,-0.861308093646
145,-5,0.198303138457,0.281246893432,0.0653383208213,1.08977670542
146,-4,0.191157238216,0.43498697768,-0.102208898362,1.04787063507
147,-3,0.0937172854048,0.242289371426,0.302835934506,1.27768518267
148,-2,0.471582305857,0.186135098677,0.132273476235,1.57998176154
149,-1,-0.0916247423373,0.227991935836,0.646584626714,1.56590364042
150,0,-0.0789014338191,-0.0995128436679,0.478060345617,0.59929213626
151,1,0.0944816201131,0.644660385185,0.207376799145,1.89303760889
152,2,0.361159275022,0.103370565643,0.670928839227,2.27091735978
153,3,-0.0681472367692,0.243537267607,0.531068158486,1.41291637865
154,4,0.307788356422,-0.109321817624,0.675853682966,1.74864044353
155,5,0.24021204101,-0.177833136301,0.0374709593917,0.199699728202
156,6,-0.433789909365,0.490131634374,0.287013782004,0.686711014026
157,7,-0.225181827144,0.377030496764,0.145260754183,0.594218847606
158,8,0.151179450567,-0.574806848594,-0.552772356675,-1.9527995094
159,9,0.274943667599,0.265830396449,0.0319209974166,1.14539012293
160,10,0.611942672395,0.223909063526,-0.442383177411,0.786937117022
161,11,-0.0732682419637,0.226031877419,-0.864738376836,-1.42394948276
162,12,0.166954521922,0.140136292236,-0.415374365438,-0.216567102559
163,13,0.275124707775,0.396965279317,0.704485277064,2.75315052831
164,14,0.078142600704,0.232263177696,-0.800770866659,-0.980730176519
165,15,0.205531787192,0.706943060518,-0.124615094561,1.5757195063
166,16,0.501922596766,0.291503314637,0.409707713709,2.40626725022
167,17,0.495768002476,-0.458846231206,0.519148399184,1.11214034091
168,18,0.206253347878,-0.0802402507172,-0.240616627998,-0.229207061675
169,19,-0.152857433354,0.291455161281,-0.0027664188787,0.271662618098
170,20,0.192369661403,-0.307990011103,0.891200483324,1.55116026725
171,21,0.158280278633,-0.454700859711,0.470892876441,0.348944590724
172,22,0.35571447395,-0.399132139785,0.300973925716,0.515112519761
173,23,0.029254514914,0.0853787525283,-0.304724888711,-0.380183242538
174,24,0.15843593134,0.0937817968392,0.36727198126,1.23897941888
175,25,0.135889791617,0.208683064955,-0.228188117156,0.232769478834
176,26,0.091374650172,-0.860891441335,0.198020068862,-1.1429934446
177,27,-0.233928658766,0.290159701849,-0.76115588747,-1.40984968878
178,28,-0.027514611731,-0.434365506012,-0.891868414545,-2.70749706458
179,29,0.399305328259,-0.424589829788,-0.610141993358,-1.27085298977
180,30,-0.367546907812,0.154754743303,-0.15231576662,-0.730215862257
181,31,0.157368796244,0.254930382559,0.205160415183,1.23491918797
182,32,-0.310255221786,0.298047272359,-0.661862384249,-1.34814066735
183,33,0.0029842800612,-0.112615928364,0.182083240554,0.144903184504
184,34,-0.399151555397,0.126586760348,-0.311880893253,-1.1688913766
185,35,0.0889348837973,0.659475400423,-0.624283966534,0.248252635373
186,36,-0.294402461449,0.585979733849,-0.400215505724,-0.217276466646
187,37,-0.11593451929,-0.13538275946,-0.435830529029,-1.37429561556
188,38,0.328985808075,-0.58195994574,-0.424681034437,-1.3553103442
189,39,-0.127024347776,-0.294382777742,-0.0661499311238,-0.975114113283
190,40,-0.471919807761,-0.249078571109,0.0308903695142,-1.38021601871
191,41,-0.0989232186122,0.325171988623,0.291927684829,1.03635290968
192,42,-0.266238073568,0.162945320992,0.440296493375,0.674007481597
193,43,-0.39730487811,-0.344297684734,-0.628497916056,-2.7402009578
194,44,-0.0690387467037,0.26368498068,-0.680438672556,-0.97158487716
195,45,-0.334536455111,-0.876669892281,0.355688499835,-1.71103569511
196,46,-0.206862646287,0.484303655173,-0.248765469499,0.0573510787738
197,47,-0.403988827198,0.123385126861,-0.452914914827,-1.46703723033
198,48,-0.0681393763745,-0.657258436521,0.16719146459,-1.11641269661
199,49,-0.00569849876218,-0.40689652074,-0.574799342259,-1.97478872352
200,50,-0.0784605747088,0.0481392840609,-0.603176826047,-1.26699623339
201,51,-0.0768689460756,-0.0832948909795,0.573737591004,0.827147507898
202,52,-0.0821465567584,-0.00735117983398,0.823462889951,1.46793030672
203,53,-0.0842525948352,0.0914662268118,-0.434772854487,-0.85511844502
204,54,0.527015700868,-0.696420589919,0.612455030677,0.886100283253
205,55,0.264685158449,0.20668982031,-0.456179647367,0.0303906627829
206,56,-0.449824845025,0.0425315997905,0.787729297845,0.760872105221
207,57,0.12344297716,0.426458789914,0.104347068224,1.3084976706
208,58,0.140977968478,-0.347831204663,0.293629956016,0.17355343966
209,59,-0.4800065806,0.844705649274,0.448200885204,1.62579990776
210,60,-0.0234806735307,-0.114979820458,-0.48020578371,-1.2373325554
211,61,-0.582825200817,-0.11483308238,0.266097268757,-0.863122028879
212,62,0.176509621104,-0.0871365017105,-0.169380442548,-0.160014646308
213,63,-0.57252413687,-0.262673008219,0.833919901177,-0.00255448782269
214,64,0.0312437229552,0.625271072208,-0.822017177022,-0.331004763719
215,65,-0.851289232204,0.789774591631,0.0668753655044,0.0107214498633
216,66,-0.397027230089,-0.44466009603,0.92863341276,0.173892173282
217,67,-0.694393683954,-0.169698899422,-0.32963021323,-2.38744559321
218,68,-0.568041448178,-0.175933231472,0.311218640861,-0.86551207758
219,69,-0.0627586276688,0.517246428116,0.357484903406,1.62394540771
220,70,-0.848252927889,0.674774844124,0.756235300473,1.16551443342
221,71,-0.17682168399,0.549170399028,-0.886503245263,-1.02830906045
222,72,-0.196170998394,-0.0130501989464,0.212754851379,0.00706730807762
223,73,-0.611775797907,-0.568609830772,0.891837112516,-0.577097032327
224,74,-0.268169665424,0.134167595258,-0.511291275067,-1.29058669047
225,75,-0.578086384709,-0.0598888896749,-0.317403191127,-1.91075693102
226,76,-0.713535138028,0.304155500048,-0.160715408062,-1.14019009208
227,77,-0.245846052168,-0.382810617916,0.434399374192,-0.388514591784
228,78,-0.12146389367,0.669671735637,0.0395842496879,1.17558418331
229,79,0.107856039856,-0.100252286933,-0.212203419464,-0.409199333083
230,80,-0.385428799504,0.014845459816,0.102394243726,-0.536378191923
231,81,-0.250368752449,-0.372689809686,0.818422516012,0.390727907755
232,82,0.149791160385,-0.636332873242,0.902670817677,0.832258209639
233,83,0.161931503454,-0.26544459388,0.124776498023,0.0425268151945
234,84,-0.296804581063,0.00926034692801,0.153445840915,-0.26819678644
235,85,0.166085564453,-0.201810047719,0.0245789802325,-0.0222910060657
236,86,0.0456046804128,0.200229832876,-0.459604631034,-0.42754023549
237,87,-0.713570558563,0.832173533019,0.461107112608,1.15942017413
238,88,-0.122177361664,0.363997665596,0.0710365949823,0.625713797829
239,89,-0.284367485558,0.0576894421576,0.519150695052,0.584945303303
240,90,-0.262680115986,0.733252478611,0.0699158161921,1.08097635763
241,91,-0.150054698123,0.612512166782,0.841166373516,2.60724768435
242,92,-0.300131337133,0.337330797529,0.589339210485,1.25307734176
243,93,-0.319244297888,0.310603145988,0.87576810616,1.73425390852
244,94,-0.738566874727,0.418472528858,0.602855938194,0.56552318465
245,95,-0.649920981228,0.620063147474,0.695421028632,1.33112638976
246,96,-0.146177920033,0.15534289869,0.633665214786,1.28566038689
247,97,-0.370048103147,-0.828958501747,-0.164226206686,-2.72646562316
248,98,-0.712776471317,0.136135378563,0.564748169495,-0.0237858465184
249,99,-0.0460036930617,0.497133884027,0.629239443043,2.16073926802
250,100,0.306166097185,-0.114046065174,-0.13944284403,0.105354375961
251,101,-0.533442946387,0.526463584652,0.499316246002,0.984673768534
252,102,0.49503276473,0.665427362084,-0.602413768811,1.11609271601
253,103,-0.308251421396,0.283400847943,-0.939393968089,-1.92848908308
254,104,-0.541982625149,0.432984772419,0.0916732406776,-0.0346492241055
255,105,-0.352521343289,0.471761538855,0.243227990026,0.724936371182
256,106,-0.53092394339,0.156246704566,-0.772113579123,-2.29358163589
257,107,-0.459897473083,0.379011899917,0.686072464375,1.21037378242
258,108,-0.324666794219,0.512244252575,0.180161185708,0.735477288128
259,109,-0.19677616137,-0.176786694991,0.288140429783,-0.170844853155
260,110,0.0245193781348,0.533523299559,-0.622740082769,-0.12939481015
261,111,0.123977840763,0.363717272952,-0.389749214936,0.195891797558
262,112,-0.419643942629,0.176720527509,0.942573939401,1.39930104856
263,113,-0.656696262481,-0.177354510313,-0.0405954533189,-1.74929245223
264,114,-0.0239616464306,0.0510296463748,0.620210314646,1.29455662918
265,115,-0.197633463187,0.440273856289,0.102557107223,0.690395000651
266,116,0.465523035048,0.271621587179,0.61697350331,2.70823625107
267,117,-0.54982258097,0.652099065902,0.0245755297816,0.253704029427
268,118,-0.434468274577,-0.616130264094,-0.12216436267,-2.34552580268
269,119,-0.636410862071,0.718271532463,-0.876034870681,-1.58834840058
270,120,-0.698882493188,0.0905507474044,-0.710150084652,-2.63696366087
271,121,0.259230696778,-0.704913031602,0.082792928392,-0.725778812863
272,122,-0.286776901824,0.70880458896,0.176771939024,1.19759925232
273,123,0.342888468966,0.383486024222,0.207552009324,1.86785300502
274,124,-0.58396151292,0.397529406837,-0.797348683311,-1.96756157879
275,125,-0.646966387765,0.39050529761,0.690691357775,0.868460535241
276,126,-0.605255781403,0.370510425648,-0.194250711347,-0.857992134205
277,127,-0.465398735594,0.711383818927,-0.795920075409,-1.09986998415
278,128,-0.628810080334,0.690293715188,0.0223852366473,0.167737743002
279,129,-0.619484733757,-0.322765570319,-0.816489548262,-3.51747970468
280,130,-0.266872516779,-0.561928160428,-0.2285118441,-2.11462504261
281,131,-0.367920897578,0.147717699516,-0.0890283925241,-0.618463181172
282,132,-0.547949361993,0.282473146258,0.166573376894,-0.197805677681
283,133,-0.154700629806,0.546482985825,0.213059430291,1.20968357262
284,134,-0.559156158837,0.413400786321,0.408210945406,0.52491114578
285,135,-0.211479140654,-0.101070168676,-0.816881066159,-2.25886075098
286,136,-0.163633931396,0.398615907107,-0.83659467153,-1.20322539164
287,137,-0.692091637635,-0.289709472625,0.442960444751,-1.07768133102
288,138,-0.0755786856302,0.638552982121,-0.783572594962,-0.441196596942
289,139,-0.537938253759,0.689670405572,-0.523741038023,-0.744017772421
290,140,-0.535543144186,-0.350277739769,0.559519557101,-0.652602653707
291,141,-0.350424483269,-0.187923830248,0.650505374925,0.224314122814
292,142,-0.53749950053,0.23861920796,-0.282261205863,-1.16228299687
293,143,-0.261041344536,0.640870016814,-0.280879849399,0.197897645759
294,144,0.051911809496,0.291692996528,0.667756463765,2.02272253958
295,145,-0.931687390282,0.847442459993,-0.354780462979,-0.878050786536
296,146,0.0549694179134,0.0542939361494,-0.599129265452,-0.979731822779
297,147,-0.128983595568,0.260130819134,0.307107459875,0.876509366882
298,148,-0.864244786776,0.133996411337,-0.752839159824,-2.96617507053
299,149,0.396492899726,0.237973610283,-0.330284470172,0.608364079674
