This file was downloaded on March 14 2018 12:46:15 AM UTC-07:00
Keywords,furniture
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Home & Garden
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-05-17,140,71.92 USD,10069.15 USD
2016-05-18,140,74.05 USD,10367.57 USD
2016-05-19,169,78.39 USD,13248.36 USD
2016-05-20,130,82.83 USD,10767.60 USD
2016-05-21,149,59.01 USD,8793.11 USD
2016-05-22,229,69.47 USD,15909.69 USD
2016-05-23,191,93.22 USD,17805.46 USD
2016-05-24,121,83.84 USD,10144.35 USD
2016-05-25,144,84.73 USD,12201.70 USD
2016-05-26,128,137.44 USD,17591.72 USD
2016-05-27,116,74.77 USD,8672.95 USD
2016-05-28,123,87.76 USD,10794.73 USD
2016-05-29,161,78.97 USD,12714.18 USD
2016-05-30,129,77.67 USD,10019.88 USD
2016-05-31,132,73.33 USD,9679.33 USD
2016-06-01,120,90.04 USD,10804.63 USD
2016-06-02,161,98.71 USD,15891.93 USD
2016-06-03,149,85.94 USD,12804.72 USD
2016-06-04,169,42.80 USD,7232.48 USD
2016-06-05,173,66.15 USD,11443.44 USD
2016-06-06,185,80.75 USD,14938.16 USD
2016-06-07,157,78.22 USD,12279.77 USD
2016-06-08,121,107.67 USD,13027.70 USD
2016-06-09,130,103.96 USD,13514.75 USD
2016-06-10,80,97.72 USD,7817.45 USD
2016-06-11,136,101.83 USD,13849.36 USD
2016-06-12,129,75.78 USD,9775.65 USD
2016-06-13,174,87.27 USD,15185.66 USD
2016-06-14,129,102.28 USD,13193.68 USD
2016-06-15,139,105.98 USD,14731.71 USD
2016-06-16,117,103.26 USD,12080.99 USD
2016-06-17,112,66.93 USD,7496.51 USD
2016-06-18,127,109.39 USD,13892.45 USD
2016-06-19,189,83.99 USD,15874.40 USD
2016-06-20,176,100.61 USD,17706.77 USD
2016-06-21,131,95.04 USD,12449.91 USD
2016-06-22,172,71.49 USD,12296.72 USD
2016-06-23,187,76.70 USD,14343.57 USD
2016-06-24,125,66.64 USD,8330.59 USD
2016-06-25,140,120.47 USD,16865.69 USD
2016-06-26,156,93.70 USD,14617.12 USD
2016-06-27,137,99.12 USD,13579.53 USD
2016-06-28,166,102.64 USD,17037.71 USD
2016-06-29,221,66.19 USD,14627.86 USD
2016-06-30,187,67.91 USD,12699.24 USD
2016-07-01,89,47.04 USD,4186.73 USD
2016-07-02,125,68.97 USD,8621.79 USD
2016-07-03,182,60.17 USD,10950.17 USD
2016-07-04,189,98.10 USD,18541.80 USD
2016-07-05,107,84.70 USD,9063.40 USD
2016-07-06,187,51.62 USD,9653.01 USD
2016-07-07,141,78.73 USD,11101.61 USD
2016-07-08,107,71.12 USD,7609.34 USD
2016-07-09,179,79.70 USD,14266.64 USD
2016-07-10,275,63.25 USD,17393.49 USD
2016-07-11,220,60.70 USD,13353.59 USD
2016-07-12,170,73.21 USD,12446.53 USD
2016-07-13,143,83.96 USD,12006.39 USD
2016-07-14,157,84.66 USD,13290.85 USD
2016-07-15,130,109.68 USD,14258.38 USD
2016-07-16,137,84.83 USD,11621.92 USD
2016-07-17,222,80.60 USD,17893.91 USD
2016-07-18,121,78.01 USD,9439.59 USD
2016-07-19,159,72.63 USD,11547.97 USD
2016-07-20,199,70.97 USD,14123.29 USD
2016-07-21,136,79.58 USD,10823.28 USD
2016-07-22,132,72.24 USD,9535.52 USD
2016-07-23,181,76.27 USD,13805.59 USD
2016-07-24,195,68.61 USD,13378.91 USD
2016-07-25,197,73.60 USD,14499.95 USD
2016-07-26,149,92.48 USD,13778.84 USD
2016-07-27,153,81.53 USD,12473.99 USD
2016-07-28,219,50.45 USD,11049.32 USD
2016-07-29,135,123.88 USD,16724.32 USD
2016-07-30,145,97.31 USD,14109.40 USD
2016-07-31,145,106.18 USD,15395.81 USD
2016-08-01,167,116.63 USD,19478.00 USD
2016-08-02,172,60.98 USD,10489.37 USD
2016-08-03,135,102.55 USD,13844.84 USD
2016-08-04,181,72.00 USD,13031.13 USD
2016-08-05,140,117.21 USD,16409.67 USD
2016-08-06,153,123.10 USD,18833.56 USD
2016-08-07,207,109.93 USD,22754.95 USD
2016-08-08,265,82.60 USD,21888.07 USD
