,date,shoes,shoes_sales,shoes_weighting,tops,tops_sales,tops_weighting,dress,dress_sales,dress_weighting,socks,socks_sales,socks_weighting
361,2017-02-11,77.82,3890.85,49.99807247494218,14.99,3641.56,242.9326217478319,39.7,9012.26,227.00906801007557,14.63,2824.25,193.04511278195488
362,2017-02-12,86.13,7062.69,82.00034831069314,19.73,4320.85,218.99898631525596,37.53,13512.06,360.0335731414868,15.88,3049.08,192.00755667506297
363,2017-02-13,74.29,5794.51,77.9985193161933,17.41,4144.04,238.02642159678345,43.54,8577.21,196.99609554432703,16.92,3096.42,183.00354609929076
364,2017-02-14,47.86,11534.53,241.00564145424156,21.42,4734.43,221.02847805788983,42.59,9497.17,222.99060812397275,16.56,3212.62,193.9987922705314
365,2017-02-15,82.76,6620.72,79.99903334944418,18.36,4683.02,255.06644880174295,32.36,9480.65,292.97435105067984,15.36,2964.15,192.978515625
366,2017-02-16,84.31,8431.48,100.00569327481911,18.41,3515.64,190.96360673546985,41.21,9147.64,221.97621936423195,15.08,3558.6,235.9814323607427
367,2017-02-17,82.52,4951.1,59.99878817256423,20.84,4439.94,213.0489443378119,39.65,8840.85,222.9722572509458,15.63,3844.72,245.9833653230966
368,2017-02-18,68.01,7481.13,110.00044111160123,20.61,3832.73,185.96458030082485,40.72,8429.89,207.02087426326128,17.2,2923.73,169.9843023255814
369,2017-02-19,68.44,7870.58,114.99970777323203,18.47,4192.92,227.01245262587983,39.17,9948.27,253.97676793464387,16.62,2725.89,164.01263537906135
370,2017-02-20,82.93,9039.91,109.00651151573615,16.97,3664.7,215.9516794342958,36.24,8263.11,228.01076158940398,15.87,2269.95,143.03402646502835
371,2017-02-21,65.98,6664.39,101.0062140042437,17.24,3982.03,230.97621809744783,45.77,9520.64,208.01048721870217,16.22,2611.78,161.02219482120842
372,2017-02-22,70.21,5967.43,84.99401794616152,18.92,4540.33,239.97515856236785,34.24,7978.44,233.01518691588782,14.81,2354.35,158.9702903443619
373,2017-02-23,71.03,5255.95,73.99619878924398,16.66,3615.56,217.0204081632653,37.4,9386.76,250.98288770053477,14.28,3212.58,224.97058823529412
374,2017-02-24,73.92,4878.51,65.9971590909091,21.96,5928.53,269.96948998178505,50.63,10936.99,216.01797353347817,15.81,3335.61,210.98102466793168
375,2017-02-25,69.89,5520.99,78.9954213764487,18.43,3576.36,194.0510037981552,36.1,8988.8,248.99722991689748,16.57,2949.54,178.004828002414
376,2017-02-26,77.28,6259.56,80.99844720496895,21.14,4524.97,214.0477767265847,37.32,7726.17,207.0249196141479,15.34,4204.38,274.0795306388527
377,2017-02-27,83.33,7416.63,89.003120124805,21.41,5202.3,242.9845866417562,43.48,9392.55,216.020009199632,16.14,4002.26,247.9714993804213
378,2017-02-28,83.42,7591.57,91.004195636538,18.64,4493.24,241.0536480686695,45.42,7221.99,159.00462351387054,15.22,2495.37,163.95335085413927
379,2017-03-01,75.54,4456.57,58.99616097431824,18.09,4123.42,227.93919292426756,39.78,11932.52,299.9627953745601,14.47,2605.16,180.03870076019348
380,2017-03-02,74.42,5507.02,73.99919376511691,17.19,4126.32,240.04188481675388,38.77,8993.85,231.9796234201702,13.31,3393.37,254.94891059353867
381,2017-03-03,66.67,4066.74,60.99805009749512,18.33,3848.81,209.9732678668849,45.94,9968.93,216.99891162385723,15.92,2976.29,186.95288944723617
382,2017-03-04,67.19,4367.35,65.00000000000001,19.04,4188.9,220.00525210084032,36.3,9764.1,268.9834710743802,15.31,3872.25,252.92292619203135
383,2017-03-05,78.37,4388.92,56.002551996937605,18.85,3958.86,210.01909814323608,40.52,6402.45,158.00715695952616,16.7,3840.05,229.94311377245512
384,2017-03-06,72.83,4806.94,66.00219689688315,17.74,4080.88,230.0383314543405,44.3,11916.54,268.99638826185105,16.93,3115.37,184.01476668635559
385,2017-03-07,73.05,4967.34,67.99917864476386,19.09,4027.07,210.95180722891567,41.25,9735.62,236.01503030303033,16.79,2787.48,166.02025014889816
386,2017-03-08,74.05,5183.76,70.00351114112087,17.38,3302.83,190.03624856156503,35.39,7608.17,214.98078553263633,16.72,3778.71,225.9994019138756
387,2017-03-09,70.89,4749.95,67.00451403583016,19.6,3958.42,201.96020408163264,39.44,5639.41,142.98706896551724,16.0,3999.96,249.9975
388,2017-03-10,83.6,5099.39,60.99748803827752,15.49,3051.38,196.99031633311816,37.5,12188.37,325.02320000000003,14.75,3539.97,239.9979661016949
389,2017-03-11,77.05,5470.59,71.00051914341337,19.9,3680.75,184.96231155778895,41.66,9623.79,231.00792126740282,16.0,4495.44,280.965
390,2017-03-12,68.33,5534.78,81.00073174301185,17.92,4462.51,249.02399553571428,46.24,6103.23,131.99026816608995,18.3,3952.13,215.96338797814207
391,2017-03-13,77.3,5179.23,67.00168175937904,16.97,3496.61,206.04655274012967,41.49,13525.98,326.0057845263919,15.53,2733.38,176.0064391500322
392,2017-03-14,69.63,3481.46,49.99942553497056,16.06,3403.96,211.9526774595268,44.89,10011.52,223.0233905101359,16.87,3104.91,184.0491997628927
393,2017-03-15,77.29,6956.15,90.00064691421916,18.09,3872.15,214.04919845218353,45.31,7883.43,173.9887442065769,14.38,3336.02,231.99026425591097
394,2017-03-16,84.96,5522.12,64.9967043314501,17.12,3458.95,202.0414719626168,43.06,12315.6,286.01021830004646,17.24,3344.35,193.98781902552204
395,2017-03-17,83.07,4153.73,50.00276874924762,21.72,4625.91,212.9792817679558,39.69,8810.71,221.98815822625346,18.63,4527.72,243.0338164251208
396,2017-03-18,77.71,6294.14,80.995238708017,17.25,3105.67,180.03884057971015,35.53,5328.94,149.98423867154517,17.41,3934.72,226.0034462952326
397,2017-03-19,99.82,1497.26,14.999599278701664,17.6,3590.05,203.98011363636363,39.04,12414.92,318.00512295081967,17.67,3551.68,201.00056593095638
398,2017-03-20,79.55,6682.22,84.00025141420491,21.31,3878.6,182.00844673862036,40.24,7606.26,189.022365805169,16.96,3391.36,199.96226415094338
399,2017-03-21,78.98,6318.3,79.99873385667257,18.28,3509.54,191.98796498905907,33.61,7731.15,230.02529009223446,14.51,3031.98,208.9579600275672
400,2017-03-22,78.09,7574.61,96.99846331156357,19.67,3992.26,202.96187086934418,35.53,9095.47,255.99408950182942,16.72,3176.84,190.00239234449762
401,2017-03-23,80.57,5961.81,73.99540771999504,19.95,5365.44,268.94436090225565,38.34,9124.0,237.97600417318725,18.0,2807.82,155.99
402,2017-03-24,79.16,5620.24,70.99848408287014,20.64,4107.7,199.01647286821705,45.66,8721.21,191.00328515111696,17.16,3260.28,189.99300699300701
403,2017-03-25,70.35,6753.12,95.99317697228146,17.22,3116.22,180.9651567944251,41.75,10019.51,239.9882634730539,16.09,3586.97,222.9316345556246
404,2017-03-26,86.45,8212.75,95.0,17.12,3527.48,206.04439252336448,41.95,9061.11,215.99785458879617,16.48,4168.86,252.96480582524268
405,2017-03-27,80.54,7490.46,93.00297988577104,19.35,4604.24,237.94521963824286,40.86,8948.65,219.0075868820362,17.17,3639.32,211.95806639487478
406,2017-03-28,75.79,6366.44,84.00105554822535,20.64,3281.71,158.99757751937983,35.47,8228.81,231.99351564702565,15.92,3342.29,209.9428391959799
407,2017-03-29,77.27,6645.57,86.00452957163193,20.14,4109.22,204.03277060575968,41.8,11035.55,264.00837320574163,17.43,3818.01,219.04819277108436
408,2017-03-30,84.71,6861.72,81.00247904615749,17.36,3905.48,224.97004608294932,45.46,6000.46,131.99428068631764,16.82,3834.62,227.97978596908442
409,2017-03-31,73.11,4678.75,63.99603337436739,17.1,2958.26,172.99766081871346,41.77,12195.51,291.96815896576487,16.05,3884.22,242.007476635514
410,2017-04-01,93.64,5899.42,63.00106791969244,21.82,4124.05,189.0032080659945,45.03,10988.03,244.01576726626695,18.8,3552.55,188.9654255319149
411,2017-04-02,74.08,6296.54,84.99649028077754,18.12,3207.79,177.03035320088298,42.37,8854.88,208.98937927779087,17.19,4264.22,248.06399069226293
412,2017-04-03,73.2,5855.77,79.99685792349727,17.5,3518.01,201.02914285714286,46.91,11492.74,244.9955233425709,18.26,3433.22,188.01861993428255
413,2017-04-04,81.6,6364.98,78.00220588235294,18.26,3268.05,178.97316538882802,37.62,8614.36,228.98351940457206,16.42,3512.85,213.9372716199756
414,2017-04-05,75.96,5772.69,75.99644549763033,17.87,3306.01,185.00335758254056,35.18,8371.66,237.96645821489483,15.58,3412.82,219.0513478818999
415,2017-04-06,78.94,6078.28,76.99873321510007,18.34,3723.75,203.03980370774264,41.33,6406.33,155.00435518993467,15.85,3566.11,224.99116719242903
416,2017-04-07,85.28,6054.77,70.99871013133209,18.84,3164.3,167.95647558386412,41.48,12652.16,305.01832208293155,15.16,4123.01,271.96635883905014
417,2017-04-08,72.18,4330.8,60.0,16.75,2512.14,149.97850746268657,38.01,9351.17,246.0186792949224,17.11,3797.98,221.97428404441848
418,2017-04-09,78.66,6450.26,82.00177981184846,17.85,3426.3,191.94957983193277,35.0,7384.0,210.97142857142856,17.53,4260.85,243.06046776953795
419,2017-04-10,69.79,5722.8,82.00028657400773,18.67,4033.47,216.04017139796463,41.33,8556.22,207.02201790466972,16.92,3857.89,228.00768321513
420,2017-04-11,73.25,5420.34,73.9978156996587,17.2,3354.53,195.0308139534884,35.3,8470.97,239.97082152974505,16.37,3257.68,199.00305436774585
421,2017-04-12,74.4,5282.19,70.99717741935483,19.13,4362.23,228.0308416100366,32.27,7616.34,236.01921289123024,16.48,3708.25,225.01516990291262
422,2017-04-13,77.03,4775.66,61.99740360898351,16.93,3825.79,225.9769639692853,34.94,5484.94,156.98168288494563,16.22,3875.83,238.95376078914921
423,2017-04-14,88.55,9652.45,109.00564652738566,15.82,3368.81,212.94627054361567,34.58,8159.94,235.97281665702718,15.22,3972.84,261.0275952693824
424,2017-04-15,77.45,6893.15,89.00129115558424,18.58,3698.06,199.03444564047365,36.43,8123.82,222.99807850672522,17.94,4214.75,234.93589743589743
425,2017-04-16,93.0,8649.38,93.00408602150537,18.12,4493.05,247.96081677704194,37.21,11645.72,312.97285675893573,17.07,3943.59,231.02460456942003
426,2017-04-17,91.76,7340.89,80.0009808195292,17.51,4063.13,232.0462592804112,39.27,8129.66,207.01960784313724,14.97,3638.33,243.04141616566466
427,2017-04-18,81.97,8361.22,102.00341588385994,17.91,4245.49,237.04578447794526,40.05,8491.17,212.01423220973786,16.18,3753.12,231.96044499381952
428,2017-04-19,86.61,9354.41,108.00611938575223,17.14,4061.27,236.94690781796965,42.24,10434.2,247.0217803030303,16.79,4146.99,246.99166170339487
429,2017-04-20,84.37,5989.99,70.99668128481687,17.53,3892.0,222.0193953223046,34.74,7747.12,223.00287852619456,16.84,4882.29,289.92220902612826
430,2017-04-21,85.6,6677.06,78.00303738317758,17.77,4193.2,235.9707371975239,39.63,9829.35,248.02800908402725,15.89,3543.54,223.0044052863436
431,2017-04-22,87.81,5180.6,58.9978362373306,20.2,4828.31,239.0252475247525,46.84,10212.02,218.0192143467122,16.49,4237.29,256.961188599151
432,2017-04-23,77.05,6472.38,84.00233614536016,19.56,4635.82,237.00511247443762,35.45,8189.18,231.0064880112835,16.61,4419.18,266.055388320289
433,2017-04-24,86.87,7557.56,86.99850351099344,18.0,4607.0,255.94444444444446,40.53,8511.09,209.99481865284974,17.3,4308.64,249.0543352601156
434,2017-04-25,80.37,7314.09,91.00522583053377,19.45,4492.81,230.9928020565553,39.29,10057.71,255.98651056248409,18.53,4485.16,242.04856988667024
435,2017-04-26,79.5,6121.88,77.00477987421384,18.33,3941.1,215.00818330605566,42.21,9159.42,216.9964463397299,17.27,4577.11,265.0324261725535
436,2017-04-27,81.08,6405.53,79.0025900345338,18.43,3777.24,204.95062398263698,39.54,8500.45,214.98356095093578,15.61,3542.63,226.9461883408072
437,2017-04-28,80.54,5235.02,64.99900670474298,18.09,4595.23,254.02045328910998,34.76,8690.22,250.00632911392404,15.69,4315.65,275.05736137667304
438,2017-04-29,81.51,5786.94,70.9966875230033,19.98,3815.95,190.98848848848849,41.42,8490.11,204.9760985031386,16.11,4447.64,276.0794537554314
439,2017-04-30,90.0,6570.08,73.0008888888889,16.99,3295.47,193.96527369040612,39.05,9645.22,246.9966709346991,16.57,4739.57,286.0331925165962
440,2017-05-01,78.49,7535.29,96.00318511912346,18.81,4439.21,236.00265816055293,39.43,7412.11,187.98148617803702,17.28,4355.36,252.04629629629625
441,2017-05-02,87.29,7419.81,85.00183297055791,18.33,4491.23,245.02073104200764,39.46,10219.82,258.99189052204764,16.38,4291.5,261.996336996337
442,2017-05-03,74.47,5510.82,74.00053712904526,18.06,4244.19,235.00498338870432,35.05,7955.97,226.98915834522114,16.99,5623.83,331.0082401412596
443,2017-05-04,75.48,6566.83,87.00092739798622,19.01,3992.91,210.0426091530773,36.94,8755.84,237.0286951813752,16.49,2952.4,179.04184354154035
444,2017-05-05,82.37,6919.12,84.0004856136943,17.21,3787.16,220.0557815223707,41.18,10047.2,243.98251578436137,16.83,4275.25,254.02554961378493
445,2017-05-06,75.55,5514.89,72.99655857048313,20.13,4589.67,228.00149031296573,41.27,9616.05,233.00339229464498,15.76,4570.05,289.9777918781726
446,2017-05-07,75.54,6874.39,91.00330950489807,17.94,3695.76,206.0066889632107,40.33,6895.9,170.98685841805107,18.06,4191.01,232.06035437430788
447,2017-05-08,81.33,7725.89,94.99434403049305,20.16,4637.58,230.03869047619048,38.44,9802.54,255.00884495317382,17.12,3870.1,226.05724299065417
448,2017-05-09,83.91,9481.47,112.99570968895245,20.19,4965.73,245.94997523526496,39.01,8309.21,213.00205075621633,17.45,4221.82,241.93810888252148
449,2017-05-10,88.94,7381.94,82.9991005172026,18.52,4295.56,231.9416846652268,37.62,8013.74,213.0180754917597,16.83,4291.95,255.01782531194297
450,2017-05-11,83.9,7886.96,94.00429082240763,20.42,4717.17,231.00734573947108,39.73,11123.18,279.96929272589983,15.9,4164.97,261.9477987421384
451,2017-05-12,83.92,7216.94,85.99785510009532,17.85,4283.0,239.9439775910364,49.9,10977.22,219.98436873747494,17.23,4152.52,241.00522344747534
452,2017-05-13,75.75,6590.63,87.00501650165016,18.48,3881.1,210.01623376623377,40.0,8879.5,221.9875,18.05,4098.06,227.03933518005542
453,2017-05-14,83.33,7916.36,95.0001200048002,18.63,3745.29,201.0354267310789,36.17,6619.16,183.0013823610727,16.37,4305.88,263.034819792303
454,2017-05-15,82.82,7205.19,86.99818884327458,21.52,5357.6,248.95910780669146,41.73,11852.73,284.0337886412653,16.7,4794.3,287.08383233532936
455,2017-05-16,81.16,7466.66,91.9992607195663,20.5,5412.9,264.04390243902435,39.54,8144.49,205.98103186646435,17.0,4555.72,267.9835294117647
456,2017-05-17,88.92,7646.76,85.99595141700405,21.77,5007.73,230.0289389067524,33.51,7540.16,225.01223515368548,17.19,4108.04,238.97847585805698
457,2017-05-18,68.07,5786.02,85.00102835316588,20.47,5077.11,248.02686858817782,41.2,8857.83,214.99587378640774,17.24,4086.83,237.0551044083527
458,2017-05-19,67.82,5696.98,84.0014744913005,17.93,4643.3,258.96820970440604,42.15,9525.08,225.98054567022538,15.92,4234.72,266.0
459,2017-05-20,93.25,6061.56,65.00332439678284,20.45,4090.31,200.0151589242054,36.39,8551.21,234.98790876614453,16.95,4339.54,256.02005899705017
460,2017-05-21,74.59,7309.6,97.99705054296822,20.89,5139.94,246.04786979415985,45.86,11235.75,245.00109027474923,17.42,4112.14,236.0585533869116
461,2017-05-22,74.5,5736.7,77.0026845637584,22.49,5105.9,227.02979101823033,45.03,8510.3,188.99178325560734,17.43,5543.91,318.0671256454389
462,2017-05-23,80.49,6761.31,84.00186358553859,17.56,4880.79,277.94931662870164,47.43,10624.13,223.99599409656335,18.07,3469.43,191.99944659656887
463,2017-05-24,83.15,5903.41,70.99711365003006,19.37,4241.5,218.97263810015488,43.04,9598.8,223.02044609665427,16.88,4995.08,295.91706161137444
464,2017-05-25,82.9,7377.86,88.99710494571772,17.83,3993.89,223.99831744251264,37.28,9133.58,244.9994635193133,17.22,4132.55,239.98548199767714
465,2017-05-26,79.16,5145.71,65.00391611925215,19.01,4523.86,237.97264597580218,39.9,10014.13,250.98070175438596,17.93,4320.86,240.98494143892916
466,2017-05-27,81.28,5445.87,67.0013533464567,22.09,5810.86,263.0538705296514,33.23,6512.92,195.99518507372858,16.19,4209.54,260.00864731315625
467,2017-05-28,86.14,7838.29,90.9947759461342,18.72,4418.4,236.02564102564102,37.24,9049.96,243.01718582169707,17.76,4955.44,279.0225225225225
468,2017-05-29,80.06,7285.61,91.0018735948039,18.32,4397.26,240.02510917030568,37.06,8152.74,219.9875876956287,16.77,3740.05,223.0202742993441
469,2017-05-30,68.28,8125.44,119.00175746924428,19.37,4725.24,243.9463087248322,38.18,8398.81,219.9793085385018,15.79,3300.24,209.00823305889804
470,2017-05-31,91.51,8602.15,94.00229483116598,18.69,4504.79,241.02675227394326,37.03,7960.73,214.98055630569806,16.94,4438.19,261.99468713105074
471,2017-06-01,95.84,8338.16,87.0008347245409,19.87,4849.03,244.03774534474078,33.74,8502.22,251.99229401304086,16.12,4351.58,269.9491315136476
472,2017-06-02,79.72,6776.43,85.00288509784245,18.0,4608.04,256.0022222222222,41.92,8383.44,199.98664122137404,17.88,4111.76,229.96420581655482
473,2017-06-03,86.64,8230.72,94.99907663896583,18.23,4192.96,230.003291278113,41.57,11348.03,272.98604763050275,16.5,4174.05,252.9727272727273
474,2017-06-04,83.85,9391.52,112.00381633870008,19.44,5055.53,260.0581275720164,42.19,8607.33,204.01351031050012,16.73,4316.61,258.0161386730424
475,2017-06-05,74.12,7041.42,95.00026983270372,20.86,4255.3,203.99328859060404,41.25,9611.19,232.99854545454548,16.59,4313.53,260.00783604581073
476,2017-06-06,68.75,7425.02,108.00029090909092,17.7,4620.09,261.0220338983051,44.07,10355.82,234.9857045609258,16.52,3798.81,229.95217917675546
477,2017-06-07,83.74,8541.87,102.00465727251017,19.93,5220.68,261.9508278976418,34.09,7396.82,216.9791727779407,17.45,4519.61,259.00343839541546
478,2017-06-08,74.39,6472.21,87.00376394676704,19.22,4112.97,213.99427679500522,34.05,9432.64,277.023201174743,15.28,4414.55,288.91034031413614
479,2017-06-09,75.83,5990.31,78.99657127785838,19.18,4853.74,253.0625651720542,39.1,7390.09,189.00485933503836,16.87,4150.65,246.03734439834022
480,2017-06-10,71.89,6469.66,89.99387953818334,16.49,3463.11,210.0127349909036,32.6,7335.13,225.00398773006134,17.14,4541.94,264.99066511085175
481,2017-06-11,74.55,6634.74,88.99718309859155,20.52,4576.17,223.01023391812868,35.11,8355.27,237.97408145827401,16.93,4486.93,265.02835203780273
482,2017-06-12,82.8,6044.73,73.00398550724637,18.21,4223.74,231.94618341570563,38.43,7532.83,196.0143117356232,18.36,4828.64,262.99782135076254
483,2017-06-13,76.26,5872.13,77.00144243377918,20.15,4997.49,248.01439205955336,41.38,10303.0,248.98501691638472,17.38,4449.65,256.0212888377445
484,2017-06-14,85.14,7918.32,93.00352360817476,17.27,3936.92,227.96294151708165,38.15,4730.59,123.9997378768021,16.98,4313.84,254.05418138987045
485,2017-06-15,75.61,6653.81,88.00171934929243,18.62,5772.76,310.03007518796994,39.08,13639.4,349.01228249744116,17.23,3996.66,231.95937318630294
486,2017-06-16,76.05,6616.49,87.00184089414859,18.05,4296.73,238.04598337950137,41.63,8992.47,216.00936824405474,16.07,3953.34,246.00746733042936
487,2017-06-17,82.31,7736.73,93.99501883124772,19.79,4591.24,231.99797877716017,40.08,9739.26,242.99550898203594,15.72,4417.61,281.0184478371501
488,2017-06-18,78.43,6823.67,87.00331505801351,17.25,3690.53,213.94376811594205,40.68,8542.97,210.00417895771878,17.05,4620.65,271.0058651026393
489,2017-06-19,72.98,7590.06,104.00191833379007,19.04,4760.18,250.00945378151263,39.36,9840.92,250.02337398373984,17.38,3805.25,218.94418872266974
490,2017-06-20,74.43,7220.18,97.00631465806798,20.38,5055.1,248.04219823356235,40.14,8268.42,205.98953662182362,17.34,4491.27,259.01211072664364
491,2017-06-21,71.94,7554.12,105.00583819849875,19.48,5026.0,258.0082135523614,33.23,7311.5,220.02708396027688,17.15,4063.43,236.93469387755104
492,2017-06-22,69.48,6670.37,96.00417386298214,21.15,4378.42,207.01749408983454,36.1,9023.9,249.96952908587255,15.57,3596.71,231.00256904303146
493,2017-06-23,73.6,5667.0,76.99728260869566,22.39,6247.31,279.02233139794555,38.39,8176.83,212.99374837197186,18.6,4816.95,258.97580645161287
494,2017-06-24,74.4,8110.05,109.00604838709677,19.55,4398.6,224.9923273657289,40.16,9236.9,230.00249003984064,17.53,5012.76,285.9532230462065
495,2017-06-25,74.12,9264.65,124.99527792768482,16.71,4444.76,265.9940155595452,43.08,10597.52,245.99628597957292,17.25,4225.67,244.96637681159422
496,2017-06-26,75.53,7175.77,95.00556070435589,22.5,5040.37,224.01644444444443,38.99,8500.52,218.01795332136444,16.25,4077.9,250.9476923076923
497,2017-06-27,77.79,8790.03,112.99691477053605,20.47,5220.44,255.02882266731802,39.01,8777.1,224.99615483209436,16.29,3110.52,190.94659300184162
498,2017-06-28,79.25,8321.37,105.00151419558361,21.72,5298.57,243.9488950276243,42.73,9913.16,231.99531944769484,15.91,4487.44,282.051539912005
499,2017-06-29,76.27,7627.41,100.0053756391766,20.58,4814.65,233.94800777453838,38.88,4315.99,111.00797325102879,15.44,3257.35,210.96826424870466
500,2017-06-30,71.26,6199.65,87.00042099354475,17.07,4181.6,244.96777973052139,37.61,13575.94,360.966232385004,16.93,4521.61,267.076786769049
501,2017-07-01,79.87,6629.41,83.0025040691123,19.81,4834.07,244.02170620898536,41.12,8512.78,207.022859922179,15.81,4378.54,276.94750158127766
502,2017-07-02,78.8,7328.14,92.99670050761422,19.76,4840.36,244.95748987854248,35.88,8933.76,248.98996655518394,18.12,4096.2,226.0596026490066
503,2017-07-03,69.86,6567.04,94.00286286859433,17.43,4392.29,251.99598393574297,33.58,6547.32,194.9767718880286,16.62,4704.69,283.0740072202166
504,2017-07-04,67.79,7049.87,103.99572208290307,19.05,4611.07,242.05091863517058,37.7,8256.13,218.99549071618034,17.6,4048.3,230.01704545454544
505,2017-07-05,70.68,7068.4,100.00565930956422,19.41,5182.54,267.00360638845956,37.61,9363.75,248.96968891252328,18.32,4342.53,237.0376637554585
506,2017-07-06,73.39,7412.58,101.00258890857064,24.72,5759.2,232.97734627831716,40.0,10640.46,266.01149999999996,16.59,4478.15,269.9306811332128
507,2017-07-07,66.2,5958.17,90.00256797583081,19.42,4659.76,239.94644696189494,38.23,3020.2,79.00078472403871,16.18,3720.48,229.94313967861558
508,2017-07-08,75.41,5882.28,78.00397825222119,20.69,5214.19,252.01498308361525,40.8,15216.62,372.95637254901965,17.52,4310.33,246.02340182648402
509,2017-07-09,74.32,8918.35,119.99932723358451,18.51,3739.64,202.0334954078876,39.31,7940.62,201.99999999999997,17.61,4947.83,280.9670641680863
510,2017-07-10,79.41,9846.65,123.9976073542375,18.59,5279.38,283.9903173749328,44.58,10519.77,235.97510094212655,16.99,3822.12,224.96291936433198
511,2017-07-11,75.74,8331.67,110.00356482703988,20.29,4585.73,226.009364218827,40.67,9068.9,222.98746004425865,17.33,4142.08,239.0121177149452
512,2017-07-12,77.81,8637.2,111.00372702737438,20.12,5009.15,248.96371769383694,41.12,10075.45,245.02553501945528,16.58,4757.7,286.9541616405308
513,2017-07-13,85.45,11962.7,139.9964891749561,22.22,5065.64,227.976597659766,38.47,4963.01,129.0098778268781,15.88,4224.52,266.02770780856423
514,2017-07-14,82.11,10837.9,131.99244915357448,19.17,4580.74,238.95357329160143,36.62,12927.81,353.02594210813766,16.39,4572.9,279.00549115314215
515,2017-07-15,79.28,10543.72,132.99344096871846,16.62,4189.29,252.06317689530684,42.65,9682.37,227.01922626025794,17.3,4878.03,281.96705202312137
516,2017-07-16,82.82,10600.92,127.99951702487323,18.1,4886.42,269.96795580110495,43.01,8860.1,206.0009300162753,17.35,4807.24,277.07435158501437
517,2017-07-17,83.48,9015.61,107.99724484906565,21.98,5098.53,231.96223839854412,38.36,10089.6,263.0239833159541,14.92,4641.45,311.0891420911528
518,2017-07-18,74.79,7703.48,103.00147078486427,18.7,4506.01,240.9631016042781,37.31,7274.81,194.98284642187082,16.67,3484.98,209.05698860227952
519,2017-07-19,77.68,8078.5,103.99716786817713,20.2,5131.34,254.02673267326733,47.16,11223.13,237.97985581000847,17.9,4635.42,258.9620111731844
520,2017-07-20,79.47,5642.54,71.0021391720146,18.67,3379.42,181.00803427959292,35.55,4479.41,126.00309423347399,15.73,3837.82,243.98092816274635
521,2017-07-21,80.45,7079.42,87.9977625854568,19.65,6072.53,309.0346055979644,41.7,10009.01,240.02422062350118,15.38,4506.09,292.98374512353706
522,2017-07-22,78.46,7924.77,101.00395105786389,18.0,4246.85,235.93611111111113,41.08,14050.93,342.03821811100295,17.93,4481.96,249.96988287785834
523,2017-07-23,85.31,9042.66,105.99765560895557,17.44,4569.55,262.01548165137615,38.35,3412.79,88.99061277705346,15.64,4379.78,280.03708439897696
524,2017-07-24,80.81,10020.72,124.00346491770819,18.19,4129.29,227.00879604178118,41.12,14516.81,353.03526264591443,17.06,3906.82,229.00468933177024
525,2017-07-25,72.91,8530.35,116.99835413523523,17.03,4394.04,258.01761597181445,42.4,9413.83,222.0242924528302,17.36,3472.03,200.0017281105991
526,2017-07-26,68.52,8016.9,117.00087565674256,17.84,3818.32,214.03139013452915,36.33,9881.91,272.00412881915776,16.05,4172.83,259.98940809968843
527,2017-07-27,67.37,6265.15,92.99614071545197,19.37,4514.1,233.04594734124936,40.29,7454.38,185.018118639861,16.33,3853.22,235.95958358848745
528,2017-07-28,76.25,7167.92,94.00550819672131,19.85,5597.25,281.9773299748111,37.43,9020.02,240.98370291210261,16.91,3872.1,228.98285038438792
529,2017-07-29,79.68,8127.33,101.99962349397589,18.52,4296.16,231.97408207343412,39.75,9659.29,243.0010062893082,15.58,3584.09,230.04428754813864
530,2017-07-30,87.02,10615.91,121.99390944610435,19.86,5780.43,291.058912386707,37.75,7398.73,195.9928476821192,16.91,4040.75,238.95623891188646
531,2017-07-31,81.45,7004.99,86.00356046654389,19.75,4008.39,202.95645569620254,41.71,8841.79,211.98249820187007,15.92,3390.14,212.94849246231155
532,2017-08-01,83.32,7999.18,96.00552088334135,20.43,5250.01,256.97552618697995,44.2,10695.44,241.97828054298643,16.3,3423.34,210.02085889570552
533,2017-08-02,90.16,8204.14,90.99534161490683,19.26,4102.99,213.03167185877464,37.87,10375.07,273.96540797465013,16.24,3880.75,238.96243842364535
534,2017-08-03,88.02,11178.5,126.99954555782777,19.61,5058.74,257.9673635900051,40.87,9441.77,231.01957425984833,16.08,4099.77,254.96082089552243
535,2017-08-04,86.15,6288.61,72.99605339524085,18.99,4292.27,226.02790942601374,38.7,8706.92,224.98501291989663,17.06,4249.12,249.0691676436108
536,2017-08-05,75.58,7104.4,93.99841227838053,19.91,4479.29,224.97689603214465,43.56,3702.63,85.00068870523415,17.11,3849.02,224.95733489187612
537,2017-08-06,81.03,8346.6,103.00629396519808,18.02,4829.22,267.992230854606,37.66,13028.88,345.9607010090282,16.69,4189.92,251.04373876572797
538,2017-08-07,96.2,8272.85,85.99636174636174,18.19,3856.4,212.0065970313359,42.58,10260.91,240.9795678722405,18.67,4162.91,222.97321906802352
539,2017-08-08,87.19,7847.34,90.00275260924418,16.87,4807.23,284.9573206876111,49.2,11857.52,241.00650406504064,17.44,3243.77,185.99598623853208
540,2017-08-09,88.44,8490.25,96.0001130710086,18.22,4518.23,247.98188803512622,29.31,2374.36,81.00852951211192,16.16,3264.38,202.00371287128712
541,2017-08-10,82.33,7409.31,89.995262966112,18.12,3968.72,219.02428256070638,33.51,12264.27,365.9883616830797,16.97,3852.55,227.02121390689456
