,offset,clothes,food,furniture,alcohol,total
41,-109,-0.390670816197,0.575786575114,-0.97020944249,-0.143534487535,-1.85725634221
42,-108,-0.345487076811,0.793061210828,-0.564179802911,-0.130363799381,-0.493938936548
43,-107,-0.703854117126,-0.817967070455,-0.473133439387,0.362928173962,-3.26405290601
44,-106,-0.327398210047,0.593738774709,0.866919391524,0.62194061313,3.51040113863
45,-105,0.260722105379,0.0614207728107,-0.591074689569,0.338828771048,0.139793919337
46,-104,0.253384653613,0.401499295783,-0.240996513762,0.301908299725,1.43159147072
47,-103,-0.171628728379,-0.452470235572,0.324727353592,0.418720124422,0.238697028127
48,-102,0.173000270719,0.0528727435125,-0.240943326991,0.398589680863,0.767038736205
49,-101,0.407270386777,-0.350360225015,0.690306426994,0.182909317999,1.86025181351
50,-100,0.0417576922403,0.103250456249,0.617374039149,0.593263507057,2.71129138939
51,-99,0.162536678127,0.00493960773792,-0.684332226263,0.385603573828,-0.26250473314
52,-98,0.246807982941,-0.230597994773,-0.557040251217,0.282002690624,-0.517655144848
53,-97,0.479899146208,0.35173008204,0.104351010051,0.221770312163,2.31550110092
54,-96,0.178138465476,0.316904628825,-0.1971372704,-0.0265534934054,0.542704660993
55,-95,0.741453436768,0.356271506359,0.430191900175,-0.0319395788911,2.99195452882
56,-94,0.103800903253,0.18051445523,0.51397417173,0.380935587002,2.35845023443
57,-93,0.369897983152,0.239935281332,0.40834324501,0.469456352147,2.97526572328
58,-92,0.327018644155,-0.0289523324235,0.503019668337,0.420224520562,2.44262100126
59,-91,0.754213472845,0.86182733956,0.245709134217,0.615672761973,4.95484541719
60,-90,0.098653571184,-0.101281298912,0.580408402622,0.313219399916,1.78200014962
61,-89,0.108926556913,0.103675427428,0.701318083804,-0.137072977699,1.55369418089
62,-88,0.4050657903,0.216133540227,-0.0787036852434,0.101304023194,1.28759933696
63,-87,0.128663232446,0.260122199939,0.29951645344,0.117555535621,1.61171484289
64,-86,0.501288188742,-0.295791446262,-0.257112031623,-0.217831450821,-0.538893479928
65,-85,0.714666211591,-0.182548455764,-0.253345839558,0.405461459312,1.36846675116
66,-84,0.431715803771,-0.0125353619899,-0.602357896328,0.0674278390744,-0.231499230944
67,-83,0.435230388762,0.407848282012,0.138177445702,0.229055923898,2.42062408075
68,-82,-0.182546863711,0.459082010964,-0.493575686767,0.202402601005,-0.0292758770186
69,-81,-0.110349813849,0.651029730324,-0.770369966733,0.19294252065,-0.0734950592158
70,-80,0.116337720773,0.319855177134,-0.617261793914,0.161125783357,-0.0398862253005
71,-79,-0.129542905464,0.436708253924,0.954208445009,-0.00290102962563,2.51694552769
72,-78,0.501390033161,0.472037437535,-0.39992376774,0.289849630792,1.7267066675
73,-77,0.277043591804,0.525067324384,-0.278259805335,0.0122168770581,1.07213597582
74,-76,0.312778327593,0.278918702842,0.519415595794,0.0923528018053,2.40693085607
75,-75,0.0498154220998,-0.474522216582,0.104043637115,-0.0751504639728,-0.791627242678
76,-74,0.0108654944983,0.39789777404,-0.738884881907,0.359811330908,0.05937943508
77,-73,0.662461916047,-0.0475416897237,0.633880174965,0.0878028829856,2.67320656855
78,-72,-0.167658451573,-0.29818123167,0.810088177766,0.342649376462,1.37379574197
79,-71,-0.237666458984,0.112868178157,0.413762197724,-0.294151425741,-0.0103750176897
80,-70,-0.73893115204,-0.048778672178,-0.409539474474,-0.235142367979,-2.86478333334
81,-69,0.229250869968,-0.0775653558778,0.203305265878,0.377313003801,1.46460756754
82,-68,0.447236027948,0.611098826838,0.606719300572,0.52136352646,4.37283536364
83,-67,0.268673841537,0.553552847483,-0.57523686199,-0.0868079368739,0.320363780311
84,-66,0.365308104533,-0.485957898741,-0.0849439682042,-0.021954353359,-0.455096231543
85,-65,0.319131284525,0.271204666101,-0.0813700877633,-0.135344523035,0.747242679657
86,-64,-0.199516903183,-0.678585445664,-0.797849952851,0.284420160705,-2.78306428199
87,-63,0.244427418859,0.0027527850364,-0.699640497559,-0.162713031406,-1.23034665014
88,-62,0.12190758175,-0.248848588384,-0.0742004887259,0.138618432867,-0.125046124985
89,-61,-0.0449772818827,-0.558004607666,0.072846090631,0.272787927273,-0.514695743289
90,-60,0.361489718481,0.198615395666,-0.270396567719,0.200352913304,0.980122919465
91,-59,0.129231275928,0.00856124716898,0.222075313149,0.175072484102,1.0698806407
92,-58,0.155909596156,0.323488832835,-0.277037347967,-0.373783111591,-0.342844061134
93,-57,0.380273555093,0.157270722548,-0.535766114247,0.560938779974,1.12543388674
94,-56,-0.175188545328,-0.138415485159,-0.726902099206,0.26139248649,-1.55822728641
95,-55,-0.250735153615,-0.365158962966,-0.344236541534,-0.0543298115756,-2.02892093938
96,-54,-0.118594858489,-0.205856485807,-0.695737398232,-0.44679770752,-2.9339729001
97,-53,0.142932724959,0.121493600966,-0.141367853563,0.560398615202,1.36691417513
98,-52,0.365725349636,-0.00400094881828,-0.610778608554,0.176770361214,-0.144567693046
99,-51,0.152301331771,-0.512658018077,0.0785330240984,0.318718722292,0.0737901201684
100,-50,0.117466023915,-0.639586506955,0.58120108563,0.222625158515,0.563411522208
101,-49,-0.10499150249,-0.645186243593,0.0138171758102,0.351701382344,-0.769318375855
102,-48,-0.317338488539,0.143141761903,-0.565850979254,-0.142316880313,-1.76472917241
103,-47,-0.51314919408,-0.44516799595,0.432931548999,-0.185669009552,-1.42210930116
104,-46,-0.0169270324651,0.460905242032,-0.705183903919,0.340460960476,0.158510532248
105,-45,-0.308233317287,-0.222972069891,-0.191093821373,0.441673061279,-0.561252294543
106,-44,-0.323829569361,-0.607333048308,-0.537635398912,0.637733764046,-1.66212850507
107,-43,-0.0967313114201,-0.371226886731,-0.862664153938,-0.489171023069,-3.63958675032
108,-42,0.0218821691256,-0.0449761289227,-0.162543736528,0.263356656899,0.155437921148
109,-41,0.825503535409,-0.424461887418,0.671286270259,0.339411766289,2.82347936908
110,-40,0.150316717316,-0.213654462779,0.690558236999,0.18725634996,1.62895368299
111,-39,0.38061724699,-0.283925975551,-0.457264407019,-0.0383838591633,-0.797913989487
112,-38,0.296592657739,-0.722928431201,0.173892350666,0.284885644813,0.0648844440326
113,-37,0.407121981681,0.255583842578,-0.548107910485,0.0409187728748,0.311033373298
114,-36,-0.111470241229,-0.341957526871,0.363315433268,-0.141767584614,-0.463759838893
115,-35,-0.51268517991,0.0529383074235,-0.533361699222,0.211432840167,-1.56335146308
116,-34,0.611517820504,-0.519829879452,-0.115941699049,0.693767923814,1.33902833163
117,-33,-0.0339564730519,0.167919068113,-0.371576736861,0.524998043276,0.574767802951
118,-32,0.0986883941008,0.0687787195764,-0.607152107848,0.574081821786,0.268793655231
119,-31,-0.10791871013,0.263645283209,0.136514244149,0.337967714326,1.26041706311
120,-30,0.674449966854,0.153255503534,0.754339545293,0.496251462504,4.15659295637
121,-29,0.150173999175,0.418746665549,0.48446133174,0.147913700089,2.40259139311
122,-28,0.48284405414,0.122262811002,-0.934544353561,0.0204279271581,-0.618019122523
123,-27,0.216713920102,-0.0404791417995,0.300410005034,0.340292322508,1.63387421169
124,-26,0.709823498346,0.329044930568,0.347401727159,-0.0301204177155,2.71229947672
125,-25,0.366355729547,0.297957131178,0.0778464523528,0.206548286118,1.89741519839
126,-24,0.504748287468,-0.365257090004,0.676968612085,0.473329579466,2.57957877803
127,-23,0.46303986625,0.439205839533,0.140629774141,-0.222337589766,1.64107578031
128,-22,0.335970512724,-0.159595569455,0.562421763853,0.513899414051,2.50539224235
129,-21,0.736897126982,0.107532933616,-0.95319312511,0.0754159899891,-0.0666941490469
130,-20,0.558323311722,-0.168907870144,0.502146339046,0.457744569638,2.69861270052
131,-19,0.445119000523,-0.0934789530292,0.733396248108,0.352593242237,2.87525907568
132,-18,0.632989693275,0.471219584853,-0.415261895511,-0.156254963402,1.06538483843
133,-17,0.475726347225,-0.143087560253,-0.791932338309,0.120783650868,-0.677019800941
134,-16,0.3281123749,0.0133292402944,-0.149814811936,-0.0703418569295,0.242569892657
135,-15,0.73853070823,-0.37350756921,0.577047035878,0.57711193167,3.03836421314
136,-14,0.390427520298,0.710435433494,0.603899515209,0.144561204434,3.69864734687
137,-13,0.499731359249,0.166092902535,0.266147636767,0.469588445419,2.80312068794
138,-12,0.0255852206942,0.12512078273,-0.00325833292827,0.252378127441,0.799651595874
139,-11,0.351405057041,-0.592448440817,0.567680448243,0.396420268894,1.44611466672
140,-10,0.27610831346,-0.2510798376,0.22467993831,0.408911571035,1.31723997041
141,-9,-0.290119905926,-0.470396009752,0.21877766127,0.0583888408382,-0.966698827141
142,-8,-0.0630350564029,-0.0432295364449,0.0399262179804,0.416605663999,0.700534578264
143,-7,0.0905249000079,-0.0779334170376,-0.280565431225,0.367762042722,0.199576188934
144,-6,0.364699468126,-0.0704240399253,-0.724929475024,0.143503703674,-0.574300686299
145,-5,0.198303138457,0.281246893432,0.0653383208213,-0.0198805010886,1.05001570324
146,-4,0.191157238216,0.43498697768,-0.102208898362,0.190214349038,1.42829933314
147,-3,0.0937172854048,0.242289371426,0.302835934506,-0.171969264715,0.933746653244
148,-2,0.471582305857,0.186135098677,0.132273476235,0.357255978806,2.29449371915
149,-1,-0.0916247423373,0.227991935836,0.646584626714,0.490252977916,2.54640959626
150,0,-0.0789014338191,-0.0995128436679,0.478060345617,0.664158156269,1.9276084488
151,1,0.0944816201131,0.644660385185,0.207376799145,0.222912691458,2.3388629918
152,2,0.361159275022,0.103370565643,0.670928839227,0.212709847105,2.696337054
153,3,-0.0681472367692,0.243537267607,0.531068158486,-0.00625781307606,1.4004007525
154,4,0.307788356422,-0.109321817624,0.675853682966,0.341298145113,2.43123673375
155,5,0.24021204101,-0.177833136301,0.0374709593917,-0.0918485873155,0.0160025535715
156,6,-0.433789909365,0.490131634374,0.287013782004,0.301542103217,1.28979522046
157,7,-0.225181827144,0.377030496764,0.145260754183,-0.0490389538258,0.496140939954
158,8,0.151179450567,-0.574806848594,-0.552772356675,0.0600511242313,-1.83269726094
159,9,0.274943667599,0.265830396449,0.0319209974166,0.00975308724652,1.16489629742
160,10,0.611942672395,0.223909063526,-0.442383177411,0.512171003404,1.81127912383
161,11,-0.0732682419637,0.226031877419,-0.864738376836,-0.0540694653374,-1.53208841344
162,12,0.166954521922,0.140136292236,-0.415374365438,0.152019504412,0.0874719062652
163,13,0.275124707775,0.396965279317,0.704485277064,0.307408020209,3.36796656873
164,14,0.078142600704,0.232263177696,-0.800770866659,0.283151702744,-0.414426771031
165,15,0.205531787192,0.706943060518,-0.124615094561,0.345191717487,2.26610294127
166,16,0.501922596766,0.291503314637,0.409707713709,-0.321775114015,1.76271702219
167,17,0.495768002476,-0.458846231206,0.519148399184,0.637426065262,2.38699247143
168,18,0.206253347878,-0.0802402507172,-0.240616627998,0.151129930304,0.0730527989328
169,19,-0.152857433354,0.291455161281,-0.0027664188787,0.0579222567761,0.38750713165
170,20,0.192369661403,-0.307990011103,0.891200483324,0.60112432893,2.75340892511
171,21,0.158280278633,-0.454700859711,0.470892876441,-0.344887085934,-0.340829581144
172,22,0.35571447395,-0.399132139785,0.300973925716,0.102811976446,0.720736472653
173,23,0.029254514914,0.0853787525283,-0.304724888711,0.592732611371,0.805281980203
174,24,0.15843593134,0.0937817968392,0.36727198126,0.273634274771,1.78624796842
175,25,0.135889791617,0.208683064955,-0.228188117156,0.365734696317,0.964238871467
176,26,0.091374650172,-0.860891441335,0.198020068862,0.093285797678,-0.956421849247
177,27,-0.233928658766,0.290159701849,-0.76115588747,0.333164935692,-0.743519817393
178,28,-0.027514611731,-0.434365506012,-0.891868414545,0.196994609183,-2.31350784621
179,29,0.399305328259,-0.424589829788,-0.610141993358,0.218361545875,-0.834129898025
180,30,-0.367546907812,0.154754743303,-0.15231576662,0.205205280063,-0.319805302131
181,31,0.157368796244,0.254930382559,0.205160415183,0.796161038814,2.8272412656
182,32,-0.310255221786,0.298047272359,-0.661862384249,0.482744847455,-0.382650972441
183,33,0.0029842800612,-0.112615928364,0.182083240554,0.183468161555,0.511839507613
184,34,-0.399151555397,0.126586760348,-0.311880893253,-0.155168324407,-1.47922802542
185,35,0.0889348837973,0.659475400423,-0.624283966534,0.190985286676,0.630223208724
186,36,-0.294402461449,0.585979733849,-0.400215505724,0.0159307934747,-0.185414879697
187,37,-0.11593451929,-0.13538275946,-0.435830529029,-0.358140431123,-2.0905764778
188,38,0.328985808075,-0.58195994574,-0.424681034437,0.224196791389,-0.906916761425
189,39,-0.127024347776,-0.294382777742,-0.0661499311238,0.408521365378,-0.158071382527
190,40,-0.471919807761,-0.249078571109,0.0308903695142,0.438624270912,-0.502967476888
191,41,-0.0989232186122,0.325171988623,0.291927684829,0.547407868686,2.13116864705
192,42,-0.266238073568,0.162945320992,0.440296493375,0.0531659160932,0.780339313783
193,43,-0.39730487811,-0.344297684734,-0.628497916056,0.00309722331466,-2.73400651117
194,44,-0.0690387467037,0.26368498068,-0.680438672556,0.347769987687,-0.276044901785
195,45,-0.334536455111,-0.876669892281,0.355688499835,0.393242140733,-0.924551413647
196,46,-0.206862646287,0.484303655173,-0.248765469499,0.258549945432,0.574450969638
197,47,-0.403988827198,0.123385126861,-0.452914914827,0.458467889198,-0.550101451931
198,48,-0.0681393763745,-0.657258436521,0.16719146459,-0.307147797334,-1.73070829128
199,49,-0.00569849876218,-0.40689652074,-0.574799342259,0.122338159231,-1.73011240506
200,50,-0.0784605747088,0.0481392840609,-0.603176826047,0.572567124915,-0.121861983561
201,51,-0.0768689460756,-0.0832948909795,0.573737591004,0.465446806786,1.75804112147
202,52,-0.0821465567584,-0.00735117983398,0.823462889951,0.343481512143,2.154893331
203,53,-0.0842525948352,0.0914662268118,-0.434772854487,0.127849281652,-0.599419881716
204,54,0.527015700868,-0.696420589919,0.612455030677,0.520361061968,1.92682240719
205,55,0.264685158449,0.20668982031,-0.456179647367,0.120060272623,0.27051120803
206,56,-0.449824845025,0.0425315997905,0.787729297845,0.24383902147,1.24855014816
207,57,0.12344297716,0.426458789914,0.104347068224,0.693424589142,2.69534684888
208,58,0.140977968478,-0.347831204663,0.293629956016,0.567306420982,1.30816628162
209,59,-0.4800065806,0.844705649274,0.448200885204,0.0288499310491,1.68349976985
210,60,-0.0234806735307,-0.114979820458,-0.48020578371,-0.0731350554936,-1.38360266638
211,61,-0.582825200817,-0.11483308238,0.266097268757,0.569113496208,0.275104963536
212,62,0.176509621104,-0.0871365017105,-0.169380442548,0.702791650279,1.24556865425
213,63,-0.57252413687,-0.262673008219,0.833919901177,0.42056441759,0.838574347358
214,64,0.0312437229552,0.625271072208,-0.822017177022,-0.147208753176,-0.625422270071
215,65,-0.851289232204,0.789774591631,0.0668753655044,-0.286161576461,-0.561601703058
216,66,-0.397027230089,-0.44466009603,0.92863341276,-0.323178687254,-0.472465201226
217,67,-0.694393683954,-0.169698899422,-0.32963021323,-0.236038034263,-2.85952166174
218,68,-0.568041448178,-0.175933231472,0.311218640861,0.157998747913,-0.549514581754
219,69,-0.0627586276688,0.517246428116,0.357484903406,-0.0595403245114,1.50486475868
220,70,-0.848252927889,0.674774844124,0.756235300473,0.441578479074,2.04867139156
221,71,-0.17682168399,0.549170399028,-0.886503245263,0.206655236506,-0.614998587437
222,72,-0.196170998394,-0.0130501989464,0.212754851379,0.538831922495,1.08473115307
223,73,-0.611775797907,-0.568609830772,0.891837112516,-0.0357468846198,-0.648590801567
224,74,-0.268169665424,0.134167595258,-0.511291275067,-0.118394715965,-1.5273761224
225,75,-0.578086384709,-0.0598888896749,-0.317403191127,0.158091407971,-1.59457411508
226,76,-0.713535138028,0.304155500048,-0.160715408062,0.0885933777505,-0.963003336583
227,77,-0.245846052168,-0.382810617916,0.434399374192,0.303296704197,0.218078816609
228,78,-0.12146389367,0.669671735637,0.0395842496879,0.70272013201,2.58102444733
229,79,0.107856039856,-0.100252286933,-0.212203419464,0.206810148763,0.00442096444247
230,80,-0.385428799504,0.014845459816,0.102394243726,0.440992605464,0.345607019005
231,81,-0.250368752449,-0.372689809686,0.818422516012,0.273156989416,0.937041886586
232,82,0.149791160385,-0.636332873242,0.902670817677,0.402648342164,1.63755489397
233,83,0.161931503454,-0.26544459388,0.124776498023,0.626095742923,1.29471830104
234,84,-0.296804581063,0.00926034692801,0.153445840915,0.475152254785,0.68210772313
235,85,0.166085564453,-0.201810047719,0.0245789802325,0.163524838667,0.304758671268
236,86,0.0456046804128,0.200229832876,-0.459604631034,0.234761308933,0.0419823823752
237,87,-0.713570558563,0.832173533019,0.461107112608,0.307316981801,1.77405413773
238,88,-0.122177361664,0.363997665596,0.0710365949823,0.0370305663659,0.699774930561
239,89,-0.284367485558,0.0576894421576,0.519150695052,0.355228672953,1.29540264921
240,90,-0.262680115986,0.733252478611,0.0699158161921,0.443978134652,1.96893262694
241,91,-0.150054698123,0.612512166782,0.841166373516,0.369906987223,3.34706165879
242,92,-0.300131337133,0.337330797529,0.589339210485,0.328510702059,1.91009874588
243,93,-0.319244297888,0.310603145988,0.87576810616,0.219432726114,2.17311936075
244,94,-0.738566874727,0.418472528858,0.602855938194,0.370566212615,1.30665560988
245,95,-0.649920981228,0.620063147474,0.695421028632,0.617194251359,2.56551489247
246,96,-0.146177920033,0.15534289869,0.633665214786,-0.126648096053,1.03236419478
247,97,-0.370048103147,-0.828958501747,-0.164226206686,-0.434184264622,-3.5948341524
248,98,-0.712776471317,0.136135378563,0.564748169495,0.0929833992457,0.162180951973
249,99,-0.0460036930617,0.497133884027,0.629239443043,-0.0986803804269,1.96337850716
250,100,0.306166097185,-0.114046065174,-0.13944284403,0.00249260392875,0.110339583818
251,101,-0.533442946387,0.526463584652,0.499316246002,-0.0819134911063,0.820846786321
252,102,0.49503276473,0.665427362084,-0.602413768811,0.315731079036,1.74755487408
253,103,-0.308251421396,0.283400847943,-0.939393968089,-0.287214036135,-2.50291715535
254,104,-0.541982625149,0.432984772419,0.0916732406776,0.0348829865169,0.0351167489282
255,105,-0.352521343289,0.471761538855,0.243227990026,-0.34754659425,0.0298431826821
256,106,-0.53092394339,0.156246704566,-0.772113579123,-0.0016532633723,-2.29688816264
257,107,-0.459897473083,0.379011899917,0.686072464375,-0.14958602586,0.911201730697
258,108,-0.324666794219,0.512244252575,0.180161185708,0.230048511435,1.195574311
259,109,-0.19677616137,-0.176786694991,0.288140429783,-0.217136662777,-0.605118178709
260,110,0.0245193781348,0.533523299559,-0.622740082769,0.189385002892,0.249375195633
261,111,0.123977840763,0.363717272952,-0.389749214936,0.315894252392,0.827680302342
262,112,-0.419643942629,0.176720527509,0.942573939401,0.598714661228,2.59673037102
263,113,-0.656696262481,-0.177354510313,-0.0405954533189,-0.465287717523,-2.67986788727
264,114,-0.0239616464306,0.0510296463748,0.620210314646,0.224770842137,1.74409831345
265,115,-0.197633463187,0.440273856289,0.102557107223,0.28918806345,1.26877112755
266,116,0.465523035048,0.271621587179,0.61697350331,0.592990579242,3.89421740956
267,117,-0.54982258097,0.652099065902,0.0245755297816,-0.0368352711576,0.180033487112
268,118,-0.434468274577,-0.616130264094,-0.12216436267,0.36986288637,-1.60580002994
269,119,-0.636410862071,0.718271532463,-0.876034870681,0.026880394412,-1.53458761176
270,120,-0.698882493188,0.0905507474044,-0.710150084652,0.394400954482,-1.84816175191
271,121,0.259230696778,-0.704913031602,0.082792928392,-0.00593833688795,-0.737655486639
272,122,-0.286776901824,0.70880458896,0.176771939024,0.210237481367,1.61807421506
273,123,0.342888468966,0.383486024222,0.207552009324,0.0333372394962,1.93452748402
274,124,-0.58396151292,0.397529406837,-0.797348683311,0.341053485655,-1.28545460748
275,125,-0.646966387765,0.39050529761,0.690691357775,-0.667218108287,-0.465975681333
276,126,-0.605255781403,0.370510425648,-0.194250711347,-0.373526813218,-1.60504576064
277,127,-0.465398735594,0.711383818927,-0.795920075409,0.0149026395015,-1.07006470515
278,128,-0.628810080334,0.690293715188,0.0223852366473,-0.187969652797,-0.208201562593
279,129,-0.619484733757,-0.322765570319,-0.816489548262,0.313406771229,-2.89066616222
280,130,-0.266872516779,-0.561928160428,-0.2285118441,-0.37810226431,-2.87082957123
281,131,-0.367920897578,0.147717699516,-0.0890283925241,0.158835951632,-0.300791277908
282,132,-0.547949361993,0.282473146258,0.166573376894,0.431489324765,0.665172971848
283,133,-0.154700629806,0.546482985825,0.213059430291,0.0641468825092,1.33797733764
284,134,-0.559156158837,0.413400786321,0.408210945406,0.422035124683,1.36898139515
285,135,-0.211479140654,-0.101070168676,-0.816881066159,0.495498741965,-1.26786326705
286,136,-0.163633931396,0.398615907107,-0.83659467153,0.296996841283,-0.609231709071
287,137,-0.692091637635,-0.289709472625,0.442960444751,-0.400906979911,-1.87949529084
288,138,-0.0755786856302,0.638552982121,-0.783572594962,0.258828767711,0.0764609384794
289,139,-0.537938253759,0.689670405572,-0.523741038023,-0.182950497829,-1.10991876808
290,140,-0.535543144186,-0.350277739769,0.559519557101,0.439692723399,0.22678279309
291,141,-0.350424483269,-0.187923830248,0.650505374925,0.17458264283,0.573479408474
292,142,-0.53749950053,0.23861920796,-0.282261205863,0.680883416804,0.199483836743
293,143,-0.261041344536,0.640870016814,-0.280879849399,0.162906748026,0.523711141812
294,144,0.051911809496,0.291692996528,0.667756463765,0.0647669076385,2.15225635485
295,145,-0.931687390282,0.847442459993,-0.354780462979,0.398765415822,-0.0805199548929
296,146,0.0549694179134,0.0542939361494,-0.599129265452,0.522144230173,0.0645566375666
297,147,-0.128983595568,0.260130819134,0.307107459875,0.0177272780504,0.911963922983
298,148,-0.864244786776,0.133996411337,-0.752839159824,-0.351940395463,-3.67005586145
299,149,0.396492899726,0.237973610283,-0.330284470172,0.783203396903,2.17477087348
