This file was downloaded on February 17 2018 6:21:41 PM UTC-08:00
Keywords,scotch
Date Range,2015-04-15 - 2018-02-14
Buyer Country: ,AU
Category: ,Alcohol & Food
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-03-17,7,118.65 USD,830.56 USD
2016-03-18,18,66.62 USD,1199.18 USD
2016-03-19,10,67.31 USD,673.12 USD
2016-03-20,8,86.92 USD,695.33 USD
2016-03-21,17,102.06 USD,1734.97 USD
2016-03-22,5,81.85 USD,409.26 USD
2016-03-23,4,87.28 USD,349.11 USD
2016-03-24,3,392.78 USD,1178.35 USD
2016-03-25,10,208.02 USD,2080.19 USD
2016-03-26,4,73.07 USD,292.29 USD
2016-03-27,2,111.61 USD,223.21 USD
2016-03-28,1,63.87 USD,63.87 USD
2016-03-29,8,183.29 USD,1466.35 USD
2016-03-30,5,87.47 USD,437.36 USD
2016-03-31,7,88.69 USD,620.83 USD
2016-04-01,7,142.24 USD,995.66 USD
2016-04-02,4,120.32 USD,481.28 USD
2016-04-03,13,154.32 USD,2006.16 USD
2016-04-04,10,5638.24 USD,56382.37 USD
2016-04-05,9,103.45 USD,931.01 USD
2016-04-06,8,180.80 USD,1446.38 USD
2016-04-07,6,164.47 USD,986.80 USD
2016-04-08,5,181.99 USD,909.97 USD
2016-04-09,23,119.20 USD,2741.66 USD
2016-04-10,2,214.94 USD,429.88 USD
2016-04-11,4,133.96 USD,535.82 USD
2016-04-12,11,149.75 USD,1647.28 USD
2016-04-13,9,152.92 USD,1376.26 USD
2016-04-14,10,296.65 USD,2966.52 USD
2016-04-15,3,180.80 USD,542.41 USD
2016-04-16,13,110.33 USD,1434.27 USD
2016-04-17,7,300.46 USD,2103.22 USD
2016-04-18,3,52.36 USD,157.08 USD
2016-04-19,11,130.20 USD,1432.20 USD
2016-04-20,1,408.31 USD,408.31 USD
2016-04-21,4,261.58 USD,1046.32 USD
2016-04-22,2,331.78 USD,663.55 USD
2016-04-23,4,33.43 USD,133.73 USD
2016-04-24,3,152.70 USD,458.10 USD
2016-04-25,7,40.37 USD,282.61 USD
2016-04-26,3,162.75 USD,488.25 USD
2016-04-27,4,132.09 USD,528.36 USD
2016-04-28,3,88.15 USD,264.46 USD
2016-04-29,20,42.73 USD,854.61 USD
2016-04-30,2,64.10 USD,128.20 USD
2016-05-01,3,69.70 USD,209.09 USD
2016-05-02,1,22.89 USD,22.89 USD
2016-05-03,2,92.25 USD,184.49 USD
2016-05-04,2,67.19 USD,134.37 USD
2016-05-05,7,85.51 USD,598.57 USD
2016-05-06,2,44.78 USD,89.56 USD
2016-05-07,6,192.53 USD,1155.18 USD
2016-05-08,5,77.05 USD,385.25 USD
2016-05-09,3,74.73 USD,224.18 USD
2016-05-10,15,87.11 USD,1306.72 USD
2016-05-11,5,138.25 USD,691.25 USD
2016-05-12,4,37.87 USD,151.48 USD
2016-05-13,6,73.32 USD,439.92 USD
2016-05-14,3,179.13 USD,537.38 USD
2016-05-15,3,109.78 USD,329.35 USD
2016-05-16,3,53.80 USD,161.40 USD
2016-05-17,1,43.74 USD,43.74 USD
2016-05-18,7,41.27 USD,288.90 USD
2016-05-19,3,106.43 USD,319.30 USD
2016-05-20,5,61.41 USD,307.05 USD
2016-05-21,0,0.00 USD,0.00 USD
2016-05-22,3,686.19 USD,2058.56 USD
2016-05-23,8,30.77 USD,246.17 USD
2016-05-24,3,110.93 USD,332.80 USD
2016-05-25,10,123.04 USD,1230.36 USD
2016-05-26,1,21.55 USD,21.55 USD
2016-05-27,1,66.40 USD,66.40 USD
2016-05-28,1,49.58 USD,49.58 USD
2016-05-29,4,12615.54 USD,50462.15 USD
2016-05-30,2,64.71 USD,129.42 USD
2016-05-31,3,87.08 USD,261.25 USD
2016-06-01,9,130.32 USD,1172.84 USD
2016-06-02,3,77.76 USD,233.29 USD
2016-06-03,4,122.14 USD,488.55 USD
2016-06-04,3,99.17 USD,297.51 USD
2016-06-05,6,62.26 USD,373.55 USD
2016-06-06,9,88.89 USD,800.01 USD
2016-06-07,7,83.70 USD,585.89 USD
2016-06-08,4,68.35 USD,273.41 USD
2016-06-09,6,67.56 USD,405.37 USD
2016-06-10,9,41.48 USD,373.33 USD
2016-06-11,17,149.60 USD,2543.12 USD
2016-06-12,1,29.61 USD,29.61 USD
2016-06-13,3,70.31 USD,210.94 USD
2016-06-14,0,0.00 USD,0.00 USD
2016-06-15,4,153.56 USD,614.25 USD
2016-06-16,9,69.91 USD,629.23 USD
2016-06-17,3,165.37 USD,496.12 USD
2016-06-18,2,106.33 USD,212.66 USD
2016-06-19,6,85.66 USD,513.93 USD
2016-06-20,2,327.13 USD,654.25 USD
2016-06-21,12,117.41 USD,1408.90 USD
2016-06-22,11,91.56 USD,1007.19 USD
2016-06-23,8,187.84 USD,1502.70 USD
2016-06-24,6,300.90 USD,1805.40 USD
2016-06-25,3,235.26 USD,705.77 USD
2016-06-26,16,45.44 USD,727.00 USD
2016-06-27,5,162.89 USD,814.43 USD
2016-06-28,12,73.69 USD,884.30 USD
2016-06-29,11,70.10 USD,771.05 USD
2016-06-30,11,59.94 USD,659.38 USD
2016-07-01,2,71.11 USD,142.21 USD
2016-07-02,1,101.00 USD,101.00 USD
2016-07-03,4,71.25 USD,285.01 USD
2016-07-04,1,127.12 USD,127.12 USD
2016-07-05,2,401.62 USD,803.23 USD
2016-07-06,7,107.10 USD,749.69 USD
2016-07-07,16,96.68 USD,1546.89 USD
2016-07-08,8,145.25 USD,1162.00 USD
2016-07-09,4,47.37 USD,189.46 USD
2016-07-10,189,44.16 USD,8345.72 USD
2016-07-11,272,39.88 USD,10846.50 USD
2016-07-12,214,43.93 USD,9401.99 USD
2016-07-13,187,41.19 USD,7703.08 USD
2016-07-14,189,42.00 USD,7938.32 USD
2016-07-15,378,41.32 USD,15618.61 USD
2016-07-16,137,44.97 USD,6161.52 USD
2016-07-17,435,42.02 USD,18280.48 USD
2016-07-18,12,49.81 USD,597.77 USD
2016-07-19,15,74.67 USD,1120.11 USD
